Frequency (Hz)	Level (dB)
86.132813	-47.344158
172.265625	-47.574459
258.398438	-49.877678
344.531250	-50.403439
430.664063	-50.344528
516.796875	-56.588554
602.929688	-63.822609
689.062500	-61.875919
775.195313	-56.407227
861.328125	-52.445911
947.460938	-50.718441
1033.593750	-53.581932
1119.726563	-54.109798
1205.859375	-52.398636
1291.992188	-51.378780
1378.125000	-48.063560
1464.257813	-46.179668
1550.390625	-49.737453
1636.523438	-54.128002
1722.656250	-54.632893
1808.789063	-54.557007
1894.921875	-55.617195
1981.054688	-56.238560
2067.187500	-55.734371
2153.320313	-57.901127
2239.453125	-60.655273
2325.585938	-65.539337
2411.718750	-68.422318
2497.851563	-61.591862
2583.984375	-57.233997
2670.117188	-54.933086
2756.250000	-56.752430
2842.382813	-59.570831
2928.515625	-61.731968
3014.648438	-64.647690
3100.781250	-72.424904
3186.914063	-64.756805
3273.046875	-61.287220
3359.179688	-59.441605
3445.312500	-57.660671
3531.445313	-60.368034
3617.578125	-65.180405
3703.710938	-69.631577
3789.843750	-71.822441
3875.976563	-67.143898
3962.109375	-64.778923
4048.242188	-64.439034
4134.375000	-62.944855
4220.507813	-65.647194
4306.640625	-68.803238
4392.773438	-71.111259
4478.906250	-70.806992
4565.039063	-69.985847
4651.171875	-71.198135
4737.304688	-72.155266
4823.437500	-71.967575
4909.570313	-74.551712
4995.703125	-72.556343
5081.835938	-64.822433
5167.968750	-62.690491
5254.101563	-62.506645
5340.234375	-62.882946
5426.367188	-63.366070
5512.500000	-65.114510
5598.632813	-68.539810
5684.765625	-69.933807
5770.898438	-68.203438
5857.031250	-60.822552
5943.164063	-53.642048
6029.296875	-52.764469
6115.429688	-56.394512
6201.562500	-61.699043
6287.695313	-67.506355
6373.828125	-70.640656
6459.960938	-72.818520
6546.093750	-72.764206
6632.226563	-71.698334
6718.359375	-71.334465
6804.492188	-70.872574
6890.625000	-71.099251
6976.757813	-70.952873
7062.890625	-71.028542
7149.023438	-72.934586
7235.156250	-76.112801
7321.289063	-70.236504
7407.421875	-67.948219
7493.554688	-67.670235
7579.687500	-67.037590
7665.820313	-67.455963
7751.953125	-69.216148
7838.085938	-74.195496
7924.218750	-84.443100
8010.351563	-76.710411
8096.484375	-66.506317
8182.617188	-61.781784
8268.750000	-61.180195
8354.882813	-63.234669
8441.015625	-68.613785
8527.148438	-74.735504
8613.281250	-76.242966
8699.414063	-77.443756
8785.546875	-76.194633
8871.679688	-76.625053
8957.812500	-76.452606
9043.945313	-73.819649
9130.078125	-70.110703
9216.210938	-67.711395
9302.343750	-67.464058
9388.476563	-69.282021
9474.609375	-72.464165
9560.742188	-75.605339
9646.875000	-76.234978
9733.007813	-76.084724
9819.140625	-76.585274
9905.273438	-77.745598
9991.406250	-80.238976
10077.539063	-82.107109
10163.671875	-85.062782
10249.804688	-95.904724
10335.937500	-82.304581
10422.070313	-79.035271
10508.203125	-80.191895
10594.335938	-81.381927
10680.468750	-80.560982
10766.601563	-80.994873
10852.734375	-84.575912
10938.867188	-89.622986
11025.000000	-88.584641
11111.132813	-86.174393
11197.265625	-84.117661
11283.398438	-84.906281
11369.531250	-86.945839
11455.664063	-87.501328
11541.796875	-89.035179
11627.929688	-90.490608
11714.062500	-90.762817
11800.195313	-90.130455
11886.328125	-89.651863
11972.460938	-88.247566
12058.593750	-85.055244
12144.726563	-80.575333
12230.859375	-79.362534
