Frequency (Hz)	Level (dB)
86.132813	-54.429340
172.265625	-56.530811
258.398438	-58.018631
344.531250	-59.309280
430.664063	-60.413334
516.796875	-60.637135
602.929688	-60.910931
689.062500	-63.020226
775.195313	-69.135818
861.328125	-60.523682
947.460938	-55.598911
1033.593750	-60.011299
1119.726563	-71.605118
1205.859375	-66.333954
1291.992188	-60.407207
1378.125000	-58.448242
1464.257813	-58.356880
1550.390625	-58.734344
1636.523438	-59.106304
1722.656250	-60.953609
1808.789063	-61.683441
1894.921875	-61.593727
1981.054688	-59.428127
2067.187500	-56.657051
2153.320313	-55.998695
2239.453125	-56.324883
2325.585938	-56.096951
2411.718750	-58.642002
2497.851563	-63.799706
2583.984375	-64.610817
2670.117188	-64.997154
2756.250000	-67.191360
2842.382813	-69.420868
2928.515625	-69.221855
3014.648438	-65.343315
3100.781250	-59.630390
3186.914063	-55.497471
3273.046875	-55.879433
3359.179688	-58.592129
3445.312500	-59.227242
3531.445313	-61.086681
3617.578125	-64.453468
3703.710938	-64.860443
3789.843750	-69.620331
3875.976563	-63.513565
3962.109375	-56.018814
4048.242188	-55.934475
4134.375000	-56.100113
4220.507813	-58.488605
4306.640625	-61.826187
4392.773438	-65.993362
4478.906250	-70.127037
4565.039063	-74.329620
4651.171875	-73.586845
4737.304688	-76.810936
4823.437500	-85.592163
4909.570313	-78.596489
4995.703125	-73.706543
5081.835938	-72.454399
5167.968750	-73.508476
5254.101563	-74.223068
5340.234375	-74.198753
5426.367188	-74.526016
5512.500000	-76.791901
5598.632813	-86.661461
5684.765625	-75.686539
5770.898438	-71.360611
5857.031250	-69.265587
5943.164063	-65.416290
6029.296875	-65.460899
6115.429688	-70.976387
6201.562500	-75.596123
6287.695313	-77.908073
6373.828125	-80.899048
6459.960938	-75.012962
6546.093750	-74.131035
6632.226563	-76.204765
6718.359375	-77.916954
6804.492188	-76.870949
6890.625000	-76.875099
6976.757813	-78.653885
7062.890625	-77.800262
7149.023438	-75.227043
7235.156250	-75.457451
7321.289063	-75.187340
7407.421875	-73.156654
7493.554688	-70.635567
7579.687500	-69.783119
7665.820313	-72.060265
7751.953125	-75.684891
7838.085938	-82.021942
7924.218750	-85.822052
8010.351563	-80.887993
8096.484375	-76.146698
8182.617188	-75.158081
8268.750000	-75.867882
8354.882813	-78.504913
8441.015625	-80.935165
8527.148438	-80.712051
8613.281250	-81.529999
8699.414063	-83.767052
8785.546875	-86.295441
8871.679688	-84.922348
8957.812500	-83.668007
9043.945313	-82.086456
9130.078125	-83.935822
9216.210938	-89.585052
9302.343750	-85.708443
9388.476563	-81.783897
9474.609375	-83.679153
9560.742188	-82.932144
9646.875000	-79.146599
9733.007813	-81.412018
9819.140625	-85.995552
9905.273438	-79.955116
9991.406250	-78.837288
10077.539063	-78.869621
10163.671875	-77.291924
10249.804688	-75.450882
10335.937500	-73.462563
10422.070313	-73.214111
10508.203125	-73.540527
