Frequency (Hz)	Level (dB)
86.132813	-56.407795
172.265625	-56.403442
258.398438	-57.691490
344.531250	-60.003826
430.664063	-61.712986
516.796875	-60.916309
602.929688	-60.579189
689.062500	-61.775402
775.195313	-63.715797
861.328125	-67.584869
947.460938	-72.494553
1033.593750	-72.251007
1119.726563	-66.265793
1205.859375	-63.576618
1291.992188	-61.363811
1378.125000	-61.200005
1464.257813	-62.497570
1550.390625	-65.377403
1636.523438	-68.034637
1722.656250	-65.324028
1808.789063	-64.608528
1894.921875	-63.590622
1981.054688	-57.526810
2067.187500	-56.078274
2153.320313	-58.530979
2239.453125	-69.186676
2325.585938	-65.722427
2411.718750	-61.017712
2497.851563	-59.233887
2583.984375	-59.192871
2670.117188	-58.682148
2756.250000	-58.596897
2842.382813	-59.641411
2928.515625	-62.535370
3014.648438	-64.679100
3100.781250	-62.900616
3186.914063	-61.130615
3273.046875	-61.220425
3359.179688	-60.726933
3445.312500	-58.343472
3531.445313	-60.000732
3617.578125	-65.909729
3703.710938	-69.653671
3789.843750	-68.820435
3875.976563	-65.008362
3962.109375	-64.144035
4048.242188	-63.006847
4134.375000	-61.428642
4220.507813	-60.777046
4306.640625	-61.910683
4392.773438	-57.316120
4478.906250	-55.649464
4565.039063	-59.511127
4651.171875	-65.058647
4737.304688	-67.895050
4823.437500	-69.327721
4909.570313	-65.384071
4995.703125	-61.829712
5081.835938	-60.532021
5167.968750	-61.159294
5254.101563	-60.921616
5340.234375	-58.441479
5426.367188	-56.217796
5512.500000	-58.390530
5598.632813	-64.904617
5684.765625	-64.210785
5770.898438	-66.674911
5857.031250	-68.613136
5943.164063	-57.209625
6029.296875	-55.262600
6115.429688	-60.024811
6201.562500	-66.017944
6287.695313	-69.897552
6373.828125	-68.805878
6459.960938	-70.598824
6546.093750	-73.882912
6632.226563	-73.955360
6718.359375	-72.970398
6804.492188	-71.964401
6890.625000	-71.251068
6976.757813	-70.890427
7062.890625	-70.269218
7149.023438	-70.060829
7235.156250	-72.089523
7321.289063	-73.393410
7407.421875	-68.827065
7493.554688	-64.081619
7579.687500	-60.360367
7665.820313	-58.569565
7751.953125	-59.279034
7838.085938	-62.140461
7924.218750	-65.582069
8010.351563	-64.992104
8096.484375	-65.005753
8182.617188	-65.637505
8268.750000	-64.668907
8354.882813	-65.362564
8441.015625	-68.760826
8527.148438	-73.312057
8613.281250	-73.717834
8699.414063	-73.315826
8785.546875	-75.512238
8871.679688	-79.149010
8957.812500	-73.572098
9043.945313	-70.041115
9130.078125	-72.090866
9216.210938	-72.978958
9302.343750	-70.538124
9388.476563	-73.627144
9474.609375	-79.613029
9560.742188	-82.021576
