Frequency (Hz)	Level (dB)
86.132813	-59.204475
172.265625	-61.171246
258.398438	-63.229233
344.531250	-64.547363
430.664063	-64.784760
516.796875	-65.057449
602.929688	-64.862595
689.062500	-66.203560
775.195313	-68.180756
861.328125	-65.338211
947.460938	-66.279221
1033.593750	-64.841690
1119.726563	-61.799969
1205.859375	-60.427238
1291.992188	-54.839108
1378.125000	-54.691212
1464.257813	-59.324211
1550.390625	-58.090672
1636.523438	-59.944500
1722.656250	-58.313366
1808.789063	-54.327106
1894.921875	-54.520554
1981.054688	-55.639839
2067.187500	-52.638527
2153.320313	-54.570904
2239.453125	-56.926487
2325.585938	-54.891685
2411.718750	-47.112595
2497.851563	-45.928787
2583.984375	-53.183117
2670.117188	-58.678272
2756.250000	-62.295151
2842.382813	-61.478424
2928.515625	-56.716190
3014.648438	-54.257961
3100.781250	-47.768490
3186.914063	-47.191147
3273.046875	-54.248230
3359.179688	-57.588924
3445.312500	-56.270565
3531.445313	-56.530212
3617.578125	-59.670933
3703.710938	-58.789524
3789.843750	-57.279827
3875.976563	-56.571339
3962.109375	-55.430828
4048.242188	-56.427879
4134.375000	-57.749416
4220.507813	-59.967888
4306.640625	-61.222256
4392.773438	-59.641411
4478.906250	-53.218620
4565.039063	-47.766975
4651.171875	-49.716095
4737.304688	-55.618938
4823.437500	-57.467724
4909.570313	-58.301872
4995.703125	-60.292576
5081.835938	-61.858768
5167.968750	-62.663177
5254.101563	-63.318264
5340.234375	-59.285755
5426.367188	-57.081268
5512.500000	-60.490540
5598.632813	-66.284943
5684.765625	-66.042397
5770.898438	-64.919037
5857.031250	-62.217194
5943.164063	-59.527210
6029.296875	-59.822311
6115.429688	-64.410896
6201.562500	-68.616615
6287.695313	-65.517860
6373.828125	-65.918404
6459.960938	-68.495842
6546.093750	-71.467552
6632.226563	-74.262009
6718.359375	-74.442253
6804.492188	-74.237946
6890.625000	-75.327713
6976.757813	-75.490105
7062.890625	-69.244888
7149.023438	-67.494530
7235.156250	-67.085594
7321.289063	-64.559937
7407.421875	-63.140598
7493.554688	-63.170464
7579.687500	-64.043800
7665.820313	-61.661476
7751.953125	-60.999119
7838.085938	-59.046280
7924.218750	-59.137161
8010.351563	-60.054302
8096.484375	-58.342712
8182.617188	-55.551716
8268.750000	-56.304447
8354.882813	-60.380840
8441.015625	-65.075066
8527.148438	-70.091385
8613.281250	-73.102036
8699.414063	-69.198608
8785.546875	-64.509895
8871.679688	-62.316330
8957.812500	-61.782166
9043.945313	-65.621201
9130.078125	-65.640160
9216.210938	-63.019505
9302.343750	-63.109371
9388.476563	-63.705273
9474.609375	-64.314812
9560.742188	-67.067215
9646.875000	-68.857559
9733.007813	-67.043312
9819.140625	-66.479492
9905.273438	-65.399651
9991.406250	-63.672337
10077.539063	-63.491364
10163.671875	-65.816307
10249.804688	-69.852997
10335.937500	-70.777634
10422.070313	-71.923645
10508.203125	-75.176071
10594.335938	-77.135117
10680.468750	-75.629875
10766.601563	-71.090378
10852.734375	-69.715965
10938.867188	-73.609909
11025.000000	-75.558380
11111.132813	-74.975586
11197.265625	-74.809418
11283.398438	-75.527931
11369.531250	-76.511383
11455.664063	-76.021439
11541.796875	-75.489357
11627.929688	-77.217979
11714.062500	-79.694801
11800.195313	-82.859962
11886.328125	-81.288300
11972.460938	-82.098221
12058.593750	-80.899399
12144.726563	-81.233177
12230.859375	-80.042603
12316.992188	-75.217964
12403.125000	-72.848434
12489.257813	-71.600571
12575.390625	-71.904030
12661.523438	-73.302521
12747.656250	-74.337112
12833.789063	-74.369186
12919.921875	-73.684212
13006.054688	-74.952675
13092.187500	-76.897720
13178.320313	-78.246300
13264.453125	-79.871590
13350.585938	-82.313736
13436.718750	-85.341904
13522.851563	-86.626373
13608.984375	-85.324959
13695.117188	-81.786469
13781.250000	-79.031029
13867.382813	-77.256981
13953.515625	-76.599815
14039.648438	-76.250885
14125.781250	-75.953339
14211.914063	-75.881844
14298.046875	-76.093842
14384.179688	-76.846107
14470.312500	-78.904488
14556.445313	-81.060036
14642.578125	-82.607124
14728.710938	-83.088501
14814.843750	-81.415642
14900.976563	-79.300903
14987.109375	-78.941429
15073.242188	-80.263077
15159.375000	-81.529434
15245.507813	-83.046791
15331.640625	-82.598106
15417.773438	-83.258026
15503.906250	-82.853584
15590.039063	-83.320618
15676.171875	-86.827393
15762.304688	-87.641304
15848.437500	-86.811722
15934.570313	-86.163368
16020.703125	-83.891106
16106.835938	-80.291885
16192.968750	-78.487503
16279.101563	-76.837479
16365.234375	-77.704155
16451.367188	-78.743500
16537.500000	-79.937439
16623.632813	-81.310722
16709.765625	-82.030434
16795.898438	-82.179344
16882.031250	-82.405830
16968.164063	-84.245895
17054.296875	-85.605759
17140.429688	-87.970772
17226.562500	-91.556084
17312.695313	-93.410561
17398.828125	-87.042221
17484.960938	-83.109001
17571.093750	-80.716820
17657.226563	-80.705208
17743.359375	-81.608292
17829.492188	-83.187973
17915.625000	-83.538483
18001.757813	-82.241180
18087.890625	-81.158272
18174.023438	-81.575378
18260.156250	-82.827209
18346.289063	-87.875427
18432.421875	-93.248734
18518.554688	-87.541634
18604.687500	-83.773094
18690.820313	-85.358192
18776.953125	-87.396973
18863.085938	-88.006538
18949.218750	-88.746933
19035.351563	-87.549820
19121.484375	-85.278984
19207.617188	-85.005905
19293.750000	-87.365578
19379.882813	-94.033150
19466.015625	-101.604439
19552.148438	-99.319130
19638.281250	-96.402924
19724.414063	-97.229141
19810.546875	-98.252808
19896.679688	-99.888786
19982.812500	-99.600235
20068.945313	-98.466194
20155.078125	-99.581581
20241.210938	-100.462631
20327.343750	-99.870598
20413.476563	-105.381493
20499.609375	-110.851952
20585.742188	-109.864349
20671.875000	-114.215363
20758.007813	-109.661880
20844.140625	-109.664276
20930.273438	-109.313805
21016.406250	-108.971268
21102.539063	-112.301811
21188.671875	-114.568146
21274.804688	-114.811157
21360.937500	-118.240601
21447.070313	-122.010635
21533.203125	-122.412659
21619.335938	-123.685493
21705.468750	-125.968719
21791.601563	-126.884125
21877.734375	-132.355789
21963.867188	-135.270569
