Frequency (Hz)	Level (dB)
86.132813	-60.623363
172.265625	-59.543339
258.398438	-60.274204
344.531250	-62.011349
430.664063	-63.724224
516.796875	-64.761299
602.929688	-65.610016
689.062500	-66.843025
775.195313	-68.812988
861.328125	-70.749695
947.460938	-73.104584
1033.593750	-74.549667
1119.726563	-71.682930
1205.859375	-68.357452
1291.992188	-66.877258
1378.125000	-67.286682
1464.257813	-67.654373
1550.390625	-70.396706
1636.523438	-74.404572
1722.656250	-72.502052
1808.789063	-68.605843
1894.921875	-67.760666
1981.054688	-68.536369
2067.187500	-70.027695
2153.320313	-71.510910
2239.453125	-74.275215
2325.585938	-66.803185
2411.718750	-65.795151
2497.851563	-67.514595
2583.984375	-66.255531
2670.117188	-66.703819
2756.250000	-69.107040
2842.382813	-70.502457
2928.515625	-67.750816
3014.648438	-63.265541
3100.781250	-65.704491
3186.914063	-73.158585
3273.046875	-75.487411
3359.179688	-71.410080
3445.312500	-69.340530
3531.445313	-72.052277
3617.578125	-72.854881
3703.710938	-71.069122
3789.843750	-62.342083
3875.976563	-57.503933
3962.109375	-58.641953
4048.242188	-58.331020
4134.375000	-57.379982
4220.507813	-57.864777
4306.640625	-57.336651
4392.773438	-60.338692
4478.906250	-69.027100
4565.039063	-67.045639
4651.171875	-64.731331
4737.304688	-65.757057
4823.437500	-62.962463
4909.570313	-60.439655
4995.703125	-65.208351
5081.835938	-73.362389
5167.968750	-76.038872
5254.101563	-68.141754
5340.234375	-65.689827
5426.367188	-64.346405
5512.500000	-62.944168
5598.632813	-60.438118
5684.765625	-58.961155
5770.898438	-57.005436
5857.031250	-55.754463
5943.164063	-53.154552
6029.296875	-50.618542
6115.429688	-55.600464
6201.562500	-61.881958
6287.695313	-67.175049
6373.828125	-68.294022
6459.960938	-68.086037
6546.093750	-69.980232
6632.226563	-73.679382
6718.359375	-74.345314
6804.492188	-74.325584
6890.625000	-74.945717
6976.757813	-76.846748
7062.890625	-78.676254
7149.023438	-81.263954
7235.156250	-82.502357
7321.289063	-83.447327
7407.421875	-84.377724
7493.554688	-82.656364
7579.687500	-79.429794
7665.820313	-74.463219
7751.953125	-70.262779
7838.085938	-68.561119
7924.218750	-68.844620
8010.351563	-72.783249
8096.484375	-76.778282
8182.617188	-77.628532
8268.750000	-81.617554
8354.882813	-89.816063
8441.015625	-97.103050
8527.148438	-89.671738
8613.281250	-85.272842
8699.414063	-85.038574
8785.546875	-85.344254
8871.679688	-84.756973
8957.812500	-81.406281
9043.945313	-80.996979
9130.078125	-79.827316
9216.210938	-77.739243
9302.343750	-77.313072
9388.476563	-80.013847
9474.609375	-84.769783
9560.742188	-88.935844
9646.875000	-85.695702
9733.007813	-84.719780
9819.140625	-86.230080
9905.273438	-87.083130
9991.406250	-87.985321
10077.539063	-89.663361
10163.671875	-89.567047
10249.804688	-87.706627
10335.937500	-86.076874
10422.070313	-82.958252
10508.203125	-82.971748
10594.335938	-85.582573
10680.468750	-88.182121
10766.601563	-85.263168
10852.734375	-81.838493
10938.867188	-79.668739
11025.000000	-76.929131
11111.132813	-76.172585
11197.265625	-75.907173
11283.398438	-76.266258
11369.531250	-79.950394
11455.664063	-83.764183
11541.796875	-85.236557
11627.929688	-86.173080
11714.062500	-87.680252
11800.195313	-92.085793
11886.328125	-95.921982
11972.460938	-97.545860
12058.593750	-93.043312
12144.726563	-91.805702
12230.859375	-87.636292
12316.992188	-86.450470
12403.125000	-88.479462
12489.257813	-90.540352
12575.390625	-90.943748
12661.523438	-88.484047
12747.656250	-87.751480
12833.789063	-88.558868
12919.921875	-89.664116
13006.054688	-91.247772
13092.187500	-93.522385
13178.320313	-96.752357
13264.453125	-99.271614
13350.585938	-99.268166
13436.718750	-97.869316
13522.851563	-97.518341
13608.984375	-98.676147
13695.117188	-99.111977
13781.250000	-96.273674
13867.382813	-93.824928
13953.515625	-92.477409
14039.648438	-92.172989
14125.781250	-92.828949
14211.914063	-93.115814
14298.046875	-93.184448
14384.179688	-92.321625
14470.312500	-91.676140
14556.445313	-91.351875
14642.578125	-90.848236
14728.710938	-89.641151
14814.843750	-87.128983
14900.976563	-85.528328
14987.109375	-86.881454
15073.242188	-91.243965
15159.375000	-93.935837
15245.507813	-91.942619
15331.640625	-88.046494
15417.773438	-86.531921
15503.906250	-86.393257
15590.039063	-86.570381
15676.171875	-86.736137
15762.304688	-86.989601
15848.437500	-87.412010
15934.570313	-86.897484
16020.703125	-85.401276
16106.835938	-84.702049
16192.968750	-85.743469
16279.101563	-87.761063
16365.234375	-90.197563
16451.367188	-92.320053
16537.500000	-93.989853
16623.632813	-95.286606
16709.765625	-96.339897
16795.898438	-97.288116
16882.031250	-98.303185
16968.164063	-99.357460
17054.296875	-100.665939
17140.429688	-101.869728
17226.562500	-102.779694
17312.695313	-103.613098
17398.828125	-103.904785
17484.960938	-103.763832
17571.093750	-103.038361
17657.226563	-102.058411
17743.359375	-101.244728
17829.492188	-100.756767
17915.625000	-100.533051
18001.757813	-99.971672
18087.890625	-99.357140
18174.023438	-99.553169
18260.156250	-100.834732
18346.289063	-103.675545
18432.421875	-106.783165
18518.554688	-106.449471
18604.687500	-104.426483
18690.820313	-103.244286
18776.953125	-103.608704
18863.085938	-105.121986
18949.218750	-106.802193
19035.351563	-107.009254
19121.484375	-106.450294
19207.617188	-106.442528
19293.750000	-107.383713
19379.882813	-108.856270
19466.015625	-111.041992
19552.148438	-113.185707
19638.281250	-115.943001
19724.414063	-119.151154
19810.546875	-122.355103
19896.679688	-126.823616
19982.812500	-132.062195
20068.945313	-132.132431
20155.078125	-129.971909
20241.210938	-128.599686
20327.343750	-128.171631
20413.476563	-129.498901
20499.609375	-131.218781
20585.742188	-132.231735
20671.875000	-134.557190
20758.007813	-136.589371
20844.140625	-136.085495
20930.273438	-135.968460
21016.406250	-135.996567
21102.539063	-135.474915
21188.671875	-135.022446
21274.804688	-135.335632
21360.937500	-135.350357
21447.070313	-136.847885
21533.203125	-139.224777
21619.335938	-141.654510
21705.468750	-143.838638
21791.601563	-146.015930
21877.734375	-147.547913
21963.867188	-148.425262
