Frequency (Hz)	Level (dB)
86.132813	-62.892422
172.265625	-62.230061
258.398438	-63.414368
344.531250	-65.097122
430.664063	-66.854439
516.796875	-67.917854
602.929688	-69.010735
689.062500	-70.987572
775.195313	-72.682404
861.328125	-66.464592
947.460938	-67.237968
1033.593750	-70.391968
1119.726563	-67.460548
1205.859375	-63.191772
1291.992188	-57.612305
1378.125000	-59.292198
1464.257813	-63.215397
1550.390625	-63.278198
1636.523438	-65.852814
1722.656250	-64.070343
1808.789063	-57.586502
1894.921875	-58.613720
1981.054688	-64.684654
2067.187500	-63.682713
2153.320313	-63.209484
2239.453125	-70.509674
2325.585938	-66.883881
2411.718750	-59.580723
2497.851563	-60.010700
2583.984375	-66.379250
2670.117188	-67.987923
2756.250000	-69.139198
2842.382813	-71.295738
2928.515625	-73.082840
3014.648438	-69.737167
3100.781250	-70.011902
3186.914063	-74.534950
3273.046875	-82.287453
3359.179688	-75.945915
3445.312500	-65.853844
3531.445313	-63.873909
3617.578125	-68.298653
3703.710938	-71.820671
3789.843750	-77.397209
3875.976563	-71.775810
3962.109375	-69.608360
4048.242188	-73.358978
4134.375000	-76.713310
4220.507813	-79.621475
4306.640625	-74.563164
4392.773438	-69.589203
4478.906250	-67.502029
4565.039063	-61.276878
4651.171875	-62.230049
4737.304688	-68.494041
4823.437500	-67.875130
4909.570313	-65.039963
4995.703125	-64.451889
5081.835938	-63.022381
5167.968750	-61.319874
5254.101563	-59.964977
5340.234375	-56.175182
5426.367188	-53.482693
5512.500000	-56.605259
5598.632813	-62.443302
5684.765625	-64.015274
5770.898438	-64.459473
5857.031250	-65.629074
5943.164063	-63.180271
6029.296875	-61.247952
6115.429688	-65.402550
6201.562500	-69.712868
6287.695313	-71.635101
6373.828125	-72.114151
6459.960938	-77.051849
6546.093750	-83.273911
6632.226563	-81.704903
6718.359375	-81.895515
6804.492188	-86.982567
6890.625000	-88.805885
6976.757813	-87.997513
7062.890625	-84.893013
7149.023438	-87.518082
7235.156250	-83.000359
7321.289063	-79.530266
7407.421875	-80.349716
7493.554688	-78.148445
7579.687500	-78.437561
7665.820313	-73.079300
7751.953125	-68.391373
7838.085938	-70.744736
7924.218750	-79.237251
8010.351563	-79.572006
8096.484375	-76.709152
8182.617188	-74.088074
8268.750000	-76.146561
8354.882813	-79.946075
8441.015625	-85.165993
8527.148438	-89.496178
8613.281250	-88.149414
8699.414063	-85.774490
8785.546875	-86.153877
8871.679688	-84.321320
8957.812500	-84.154587
9043.945313	-82.177628
9130.078125	-80.372818
9216.210938	-82.210480
9302.343750	-88.714600
9388.476563	-91.195778
9474.609375	-92.698540
9560.742188	-89.889091
9646.875000	-87.482109
9733.007813	-87.076790
9819.140625	-84.941254
9905.273438	-82.768944
9991.406250	-81.011505
10077.539063	-80.227081
10163.671875	-80.625603
10249.804688	-81.042824
10335.937500	-82.577728
10422.070313	-86.710396
10508.203125	-94.229713
10594.335938	-87.392372
10680.468750	-82.365799
10766.601563	-79.117455
10852.734375	-76.915321
10938.867188	-76.751373
11025.000000	-77.050461
11111.132813	-77.136520
11197.265625	-77.807755
11283.398438	-80.952744
11369.531250	-83.535706
11455.664063	-82.224518
11541.796875	-80.009148
11627.929688	-80.241455
11714.062500	-81.985794
11800.195313	-83.151978
11886.328125	-82.983597
11972.460938	-79.591324
12058.593750	-75.887489
12144.726563	-73.219658
12230.859375	-71.417816
12316.992188	-71.700119
12403.125000	-73.879547
12489.257813	-75.569763
12575.390625	-78.210045
12661.523438	-82.695992
12747.656250	-84.752754
12833.789063	-80.710709
12919.921875	-78.272095
13006.054688	-79.061501
13092.187500	-81.418106
13178.320313	-83.782516
13264.453125	-84.895905
13350.585938	-85.220642
13436.718750	-85.666763
13522.851563	-86.578461
13608.984375	-87.803528
13695.117188	-89.616150
13781.250000	-90.979500
13867.382813	-89.978180
13953.515625	-88.602455
14039.648438	-87.832741
14125.781250	-88.247017
14211.914063	-89.211067
14298.046875	-89.359558
14384.179688	-89.517769
14470.312500	-90.304352
14556.445313	-91.667702
14642.578125	-93.566772
14728.710938	-91.379410
14814.843750	-88.025848
14900.976563	-86.283859
14987.109375	-87.340485
15073.242188	-90.595383
15159.375000	-93.317596
15245.507813	-91.950760
15331.640625	-89.230087
15417.773438	-88.759270
15503.906250	-89.874001
15590.039063	-90.616272
15676.171875	-90.154701
15762.304688	-89.601517
15848.437500	-90.258560
15934.570313	-92.251411
16020.703125	-95.020470
16106.835938	-98.219002
16192.968750	-101.136902
16279.101563	-103.771240
16365.234375	-105.288048
16451.367188	-104.526756
16537.500000	-103.785370
16623.632813	-103.924263
16709.765625	-104.994507
16795.898438	-107.119728
16882.031250	-109.754562
16968.164063	-111.203926
17054.296875	-112.165306
17140.429688	-114.942352
17226.562500	-118.072571
17312.695313	-120.672852
17398.828125	-121.881142
17484.960938	-117.467712
17571.093750	-115.943573
17657.226563	-117.303009
17743.359375	-117.895737
17829.492188	-116.179192
17915.625000	-114.549889
18001.757813	-112.678574
18087.890625	-110.499184
18174.023438	-109.811668
18260.156250	-110.668915
18346.289063	-113.459785
