Frequency (Hz)	Level (dB)
86.132813	-56.573914
172.265625	-59.682079
258.398438	-61.092201
344.531250	-62.415474
430.664063	-63.252605
516.796875	-63.180367
602.929688	-62.810371
689.062500	-63.572468
775.195313	-66.057343
861.328125	-68.077202
947.460938	-70.160126
1033.593750	-76.370834
1119.726563	-68.191528
1205.859375	-63.557434
1291.992188	-62.249767
1378.125000	-62.836189
1464.257813	-61.821461
1550.390625	-65.674881
1636.523438	-67.785583
1722.656250	-63.011059
1808.789063	-62.336384
1894.921875	-64.601639
1981.054688	-66.256439
2067.187500	-65.812248
2153.320313	-62.861694
2239.453125	-61.899323
2325.585938	-62.282654
2411.718750	-61.551586
2497.851563	-65.239677
2583.984375	-64.567184
2670.117188	-65.071472
2756.250000	-66.805466
2842.382813	-67.429901
2928.515625	-64.904373
3014.648438	-57.492413
3100.781250	-54.981045
3186.914063	-59.746338
3273.046875	-66.204163
3359.179688	-63.899315
3445.312500	-61.274994
3531.445313	-63.538097
3617.578125	-68.392204
3703.710938	-65.110023
3789.843750	-63.538315
3875.976563	-60.398197
3962.109375	-59.366154
4048.242188	-59.030117
4134.375000	-57.224808
4220.507813	-56.238190
4306.640625	-54.627724
4392.773438	-58.134487
4478.906250	-65.149162
4565.039063	-56.777821
4651.171875	-57.078358
4737.304688	-66.354698
4823.437500	-72.161591
4909.570313	-70.614555
4995.703125	-65.043236
5081.835938	-61.959232
5167.968750	-63.554382
5254.101563	-64.743576
5340.234375	-64.826324
5426.367188	-64.770134
5512.500000	-63.628010
5598.632813	-65.323158
5684.765625	-69.094009
5770.898438	-64.459213
5857.031250	-61.798187
5943.164063	-59.182224
6029.296875	-58.037060
6115.429688	-63.698601
6201.562500	-67.668434
6287.695313	-70.167702
6373.828125	-70.463196
6459.960938	-69.464409
6546.093750	-70.955299
6632.226563	-73.999969
6718.359375	-72.275444
6804.492188	-72.094742
6890.625000	-73.311546
6976.757813	-70.936203
7062.890625	-69.898628
7149.023438	-71.505020
7235.156250	-74.594025
7321.289063	-76.793961
7407.421875	-77.300636
7493.554688	-74.399185
7579.687500	-75.532417
7665.820313	-73.906898
7751.953125	-70.998665
7838.085938	-67.102875
7924.218750	-67.106667
8010.351563	-69.814835
8096.484375	-71.172722
8182.617188	-67.414024
8268.750000	-67.711761
8354.882813	-71.516426
8441.015625	-73.123665
8527.148438	-78.130096
8613.281250	-80.687866
8699.414063	-75.643440
8785.546875	-73.667198
8871.679688	-71.436005
8957.812500	-69.609360
9043.945313	-68.234810
9130.078125	-69.153740
9216.210938	-69.138557
9302.343750	-70.094040
9388.476563	-70.909981
9474.609375	-71.355949
9560.742188	-75.662292
9646.875000	-76.358711
9733.007813	-76.361572
9819.140625	-76.359337
9905.273438	-80.384003
9991.406250	-82.714760
10077.539063	-82.696648
10163.671875	-83.030930
10249.804688	-88.146919
10335.937500	-84.551689
10422.070313	-83.339127
10508.203125	-84.235085
10594.335938	-81.251160
10680.468750	-79.137260
10766.601563	-76.717781
10852.734375	-73.394936
10938.867188	-73.100754
11025.000000	-74.221756
11111.132813	-74.891022
11197.265625	-79.232376
11283.398438	-82.000870
11369.531250	-82.108643
11455.664063	-82.240746
11541.796875	-80.378510
11627.929688	-77.152069
11714.062500	-77.754913
11800.195313	-77.727890
11886.328125	-77.392097
11972.460938	-77.505219
12058.593750	-75.878914
12144.726563	-72.540131
12230.859375	-70.339714
12316.992188	-72.558739
12403.125000	-77.111351
12489.257813	-80.437935
12575.390625	-79.619469
12661.523438	-76.755005
12747.656250	-75.140617
12833.789063	-76.592781
12919.921875	-79.115189
13006.054688	-80.636078
13092.187500	-81.950386
13178.320313	-83.387733
13264.453125	-84.658226
13350.585938	-85.914970
13436.718750	-89.181709
13522.851563	-98.384361
13608.984375	-91.408356
13695.117188	-88.623154
13781.250000	-86.020721
13867.382813	-85.001274
13953.515625	-84.950058
14039.648438	-86.334892
14125.781250	-89.128181
14211.914063	-91.611923
14298.046875	-91.001183
14384.179688	-86.452263
14470.312500	-83.251564
14556.445313	-80.887436
14642.578125	-81.580933
14728.710938	-81.612167
14814.843750	-80.712097
14900.976563	-80.071198
14987.109375	-79.359352
15073.242188	-78.607620
15159.375000	-79.218269
15245.507813	-80.434227
15331.640625	-80.931145
15417.773438	-80.486710
15503.906250	-82.913452
15590.039063	-82.947464
15676.171875	-82.138924
15762.304688	-80.820969
15848.437500	-80.313004
15934.570313	-81.741570
16020.703125	-82.560143
16106.835938	-82.164406
16192.968750	-82.365959
16279.101563	-83.546532
16365.234375	-85.084290
16451.367188	-85.375504
16537.500000	-84.910522
16623.632813	-86.017166
16709.765625	-88.115150
16795.898438	-89.509964
16882.031250	-91.795357
16968.164063	-92.655693
17054.296875	-95.153030
17140.429688	-100.656616
17226.562500	-95.702461
17312.695313	-92.958107
17398.828125	-90.985214
17484.960938	-89.144539
17571.093750	-87.716003
17657.226563	-86.280411
17743.359375	-86.711479
17829.492188	-89.841431
17915.625000	-92.157700
18001.757813	-88.922203
18087.890625	-85.909065
18174.023438	-84.061493
18260.156250	-82.635910
18346.289063	-84.316177
18432.421875	-87.069130
18518.554688	-89.967461
18604.687500	-90.134445
18690.820313	-88.396866
18776.953125	-86.765350
18863.085938	-86.041077
18949.218750	-87.290627
19035.351563	-90.189453
