Frequency (Hz)	Level (dB)
86.132813	-54.920361
172.265625	-58.006077
258.398438	-59.340469
344.531250	-60.910645
430.664063	-61.539890
516.796875	-61.663403
602.929688	-61.597130
689.062500	-62.925510
775.195313	-65.251419
861.328125	-67.059990
947.460938	-67.243721
1033.593750	-70.250526
1119.726563	-65.625862
1205.859375	-62.355560
1291.992188	-62.237633
1378.125000	-60.538307
1464.257813	-63.277611
1550.390625	-67.036957
1636.523438	-66.957863
1722.656250	-60.965565
1808.789063	-59.979095
1894.921875	-61.164528
1981.054688	-60.479885
2067.187500	-59.352795
2153.320313	-59.611626
2239.453125	-59.255123
2325.585938	-63.579655
2411.718750	-64.978180
2497.851563	-62.606274
2583.984375	-62.627842
2670.117188	-63.453716
2756.250000	-65.962563
2842.382813	-67.750847
2928.515625	-65.266983
3014.648438	-63.822121
3100.781250	-62.983425
3186.914063	-65.394951
3273.046875	-70.136826
3359.179688	-66.732994
3445.312500	-62.526768
3531.445313	-62.223434
3617.578125	-66.592613
3703.710938	-66.314392
3789.843750	-65.109940
3875.976563	-62.109928
3962.109375	-60.912640
4048.242188	-58.496994
4134.375000	-57.297817
4220.507813	-56.211014
4306.640625	-55.426350
4392.773438	-59.649261
4478.906250	-65.180099
4565.039063	-59.911678
4651.171875	-60.298592
4737.304688	-65.051132
4823.437500	-67.110565
4909.570313	-65.825302
4995.703125	-62.891762
5081.835938	-63.704868
5167.968750	-67.137077
5254.101563	-66.809319
5340.234375	-64.603920
5426.367188	-60.600784
5512.500000	-58.254757
5598.632813	-59.633015
5684.765625	-62.757828
5770.898438	-59.828705
5857.031250	-56.240486
5943.164063	-50.855228
6029.296875	-50.133270
6115.429688	-54.864258
6201.562500	-58.362469
6287.695313	-62.346821
6373.828125	-65.017616
6459.960938	-66.944809
6546.093750	-69.411354
6632.226563	-70.235344
6718.359375	-72.111671
6804.492188	-76.393036
6890.625000	-70.890442
6976.757813	-67.551987
7062.890625	-67.198341
7149.023438	-68.472023
7235.156250	-67.983269
7321.289063	-69.797714
7407.421875	-68.969162
7493.554688	-67.606812
7579.687500	-72.338074
7665.820313	-69.131943
7751.953125	-70.623795
7838.085938	-69.917122
7924.218750	-67.984055
8010.351563	-71.373604
8096.484375	-74.400887
8182.617188	-71.723068
8268.750000	-69.226929
8354.882813	-72.342316
8441.015625	-78.293625
8527.148438	-77.778107
8613.281250	-80.436905
8699.414063	-78.298538
8785.546875	-75.160683
8871.679688	-73.302994
8957.812500	-74.858147
9043.945313	-74.488289
9130.078125	-70.469772
9216.210938	-67.530182
9302.343750	-66.959076
9388.476563	-69.269478
9474.609375	-71.518463
9560.742188	-74.709061
9646.875000	-74.389214
9733.007813	-71.441673
9819.140625	-71.219391
9905.273438	-72.752060
9991.406250	-71.102379
10077.539063	-71.933937
10163.671875	-73.003777
10249.804688	-73.957291
10335.937500	-73.933701
10422.070313	-73.662758
10508.203125	-74.684334
10594.335938	-74.942680
10680.468750	-73.829712
10766.601563	-69.479805
10852.734375	-65.855171
10938.867188	-65.866455
11025.000000	-65.248047
11111.132813	-65.440834
11197.265625	-66.995560
11283.398438	-69.230438
11369.531250	-71.533257
11455.664063	-71.379578
11541.796875	-70.223328
11627.929688	-70.180672
11714.062500	-71.026573
11800.195313	-74.433014
11886.328125	-73.418251
11972.460938	-69.411362
12058.593750	-66.703354
12144.726563	-63.667858
12230.859375	-61.770634
12316.992188	-64.742798
12403.125000	-71.783989
12489.257813	-72.154640
12575.390625	-68.974876
12661.523438	-67.449677
12747.656250	-68.428520
12833.789063	-70.934929
12919.921875	-72.744858
13006.054688	-73.766930
