Frequency (Hz)	Level (dB)
86.132813	-46.396969
172.265625	-49.331356
258.398438	-51.710789
344.531250	-53.998085
430.664063	-55.595009
516.796875	-56.530144
602.929688	-57.355438
689.062500	-58.415588
775.195313	-59.637398
861.328125	-61.324066
947.460938	-63.574131
1033.593750	-62.729836
1119.726563	-60.005520
1205.859375	-58.454063
1291.992188	-55.775681
1378.125000	-56.230206
1464.257813	-61.874565
1550.390625	-64.307487
1636.523438	-70.169159
1722.656250	-62.784176
1808.789063	-56.110302
1894.921875	-56.335018
1981.054688	-55.130722
2067.187500	-55.116062
2153.320313	-59.088234
2239.453125	-60.237682
2325.585938	-60.057529
2411.718750	-50.288879
2497.851563	-48.134071
2583.984375	-52.998978
2670.117188	-54.621796
2756.250000	-56.206909
2842.382813	-56.820564
2928.515625	-55.800758
3014.648438	-52.130104
3100.781250	-51.842072
3186.914063	-51.894291
3273.046875	-53.365902
3359.179688	-52.820343
3445.312500	-51.427284
3531.445313	-51.454868
3617.578125	-55.389168
3703.710938	-56.043022
3789.843750	-55.077160
3875.976563	-58.913395
3962.109375	-59.285259
4048.242188	-67.544327
4134.375000	-68.562340
4220.507813	-66.009972
4306.640625	-65.819702
4392.773438	-69.284821
4478.906250	-63.918484
4565.039063	-58.210056
4651.171875	-58.103916
4737.304688	-58.736252
4823.437500	-58.875893
4909.570313	-58.222481
4995.703125	-58.469982
5081.835938	-61.767654
5167.968750	-61.859676
5254.101563	-63.411137
5340.234375	-52.796772
5426.367188	-45.957481
5512.500000	-46.444141
5598.632813	-52.446877
5684.765625	-55.789616
5770.898438	-56.563671
5857.031250	-55.569134
5943.164063	-52.579567
6029.296875	-49.423988
6115.429688	-53.496059
6201.562500	-57.960514
6287.695313	-63.693340
6373.828125	-68.430031
6459.960938	-73.596123
6546.093750	-75.514488
6632.226563	-73.548180
6718.359375	-72.886887
6804.492188	-70.428497
6890.625000	-66.024719
6976.757813	-64.503136
7062.890625	-63.347485
7149.023438	-63.006710
7235.156250	-64.019699
7321.289063	-65.101898
7407.421875	-62.288334
7493.554688	-59.297642
7579.687500	-58.046375
7665.820313	-59.077122
7751.953125	-58.070908
7838.085938	-55.894787
7924.218750	-58.318180
8010.351563	-61.527077
8096.484375	-60.591099
8182.617188	-59.035450
8268.750000	-61.865044
8354.882813	-68.126167
8441.015625	-75.043373
8527.148438	-72.878723
8613.281250	-65.743881
8699.414063	-61.151844
8785.546875	-59.860455
8871.679688	-60.738316
8957.812500	-60.997223
9043.945313	-61.587681
9130.078125	-64.143036
9216.210938	-66.475922
9302.343750	-69.461319
9388.476563	-70.995071
9474.609375	-73.849731
9560.742188	-74.885086
9646.875000	-71.901642
9733.007813	-71.869141
9819.140625	-74.877731
9905.273438	-76.690941
9991.406250	-75.599159
10077.539063	-74.584023
10163.671875	-76.225838
