Frequency (Hz)	Level (dB)
86.132813	-60.159481
172.265625	-58.804016
258.398438	-60.249718
344.531250	-61.961563
430.664063	-63.522961
516.796875	-64.493752
602.929688	-65.236244
689.062500	-66.326363
775.195313	-68.179543
861.328125	-69.032539
947.460938	-72.442444
1033.593750	-73.786644
1119.726563	-70.394951
1205.859375	-68.547752
1291.992188	-65.669441
1378.125000	-60.022202
1464.257813	-56.423672
1550.390625	-59.686214
1636.523438	-66.919952
1722.656250	-68.205063
1808.789063	-61.476093
1894.921875	-59.748104
1981.054688	-60.920933
2067.187500	-62.666901
2153.320313	-67.317062
2239.453125	-71.757584
2325.585938	-67.023460
2411.718750	-59.165573
2497.851563	-60.136726
2583.984375	-68.453453
2670.117188	-69.577698
2756.250000	-63.371685
2842.382813	-62.513004
2928.515625	-66.790558
3014.648438	-67.607330
3100.781250	-66.218590
3186.914063	-65.822510
3273.046875	-64.686409
3359.179688	-61.952431
3445.312500	-61.439949
3531.445313	-60.168007
3617.578125	-64.017548
3703.710938	-63.573288
3789.843750	-57.556221
3875.976563	-55.715126
3962.109375	-61.067394
4048.242188	-65.452194
4134.375000	-65.433281
4220.507813	-62.083141
4306.640625	-54.104771
4392.773438	-53.237175
4478.906250	-60.407368
4565.039063	-72.372955
4651.171875	-68.338547
4737.304688	-65.024391
4823.437500	-61.088825
4909.570313	-59.162209
4995.703125	-62.981529
5081.835938	-62.991463
5167.968750	-58.143761
5254.101563	-59.400879
5340.234375	-58.827934
5426.367188	-56.673122
5512.500000	-57.449211
5598.632813	-59.176308
5684.765625	-60.266903
5770.898438	-59.794239
5857.031250	-56.696053
5943.164063	-50.051109
6029.296875	-47.183823
6115.429688	-52.023060
6201.562500	-57.963520
6287.695313	-62.732349
6373.828125	-66.082275
6459.960938	-68.683266
6546.093750	-70.986938
6632.226563	-70.319962
6718.359375	-69.685410
6804.492188	-71.621979
6890.625000	-74.342339
6976.757813	-77.199532
7062.890625	-78.757195
7149.023438	-79.231361
7235.156250	-78.498924
7321.289063	-82.995018
7407.421875	-84.279907
7493.554688	-81.247467
7579.687500	-78.200874
7665.820313	-80.460701
7751.953125	-82.122604
7838.085938	-79.769325
7924.218750	-85.748703
8010.351563	-89.263176
8096.484375	-86.317322
8182.617188	-85.967918
8268.750000	-84.306435
8354.882813	-82.406837
8441.015625	-82.119675
8527.148438	-80.027084
8613.281250	-80.443329
8699.414063	-82.082764
8785.546875	-80.490349
8871.679688	-77.130898
8957.812500	-77.071510
9043.945313	-82.568771
9130.078125	-89.162491
9216.210938	-88.989059
9302.343750	-86.302109
9388.476563	-83.895592
9474.609375	-81.776947
9560.742188	-83.406776
9646.875000	-84.707314
9733.007813	-80.850410
9819.140625	-77.766930
9905.273438	-77.238564
9991.406250	-77.302933
10077.539063	-76.358887
10163.671875	-76.096138
10249.804688	-78.251877
10335.937500	-80.850098
10422.070313	-83.198311
10508.203125	-82.326134
10594.335938	-78.525383
10680.468750	-76.282951
10766.601563	-76.971344
10852.734375	-78.430428
10938.867188	-79.672455
11025.000000	-80.803276
11111.132813	-82.920021
11197.265625	-80.470833
11283.398438	-76.351868
11369.531250	-75.194038
11455.664063	-75.329842
11541.796875	-76.444633
11627.929688	-77.066864
11714.062500	-77.473801
11800.195313	-77.817535
11886.328125	-78.553848
11972.460938	-78.841446
12058.593750	-75.754784
12144.726563	-72.577240
12230.859375	-70.675797
12316.992188	-72.086014
12403.125000	-76.463219
12489.257813	-80.622726
12575.390625	-82.056969
12661.523438	-82.198181
12747.656250	-82.791626
12833.789063	-83.966637
12919.921875	-85.878212
13006.054688	-87.643814
13092.187500	-87.172653
13178.320313	-86.162758
13264.453125	-85.927330
13350.585938	-87.383888
13436.718750	-90.272514
13522.851563	-93.832375
13608.984375	-97.422401
13695.117188	-97.581131
13781.250000	-95.851295
13867.382813	-94.312820
13953.515625	-92.947563
14039.648438	-92.443649
14125.781250	-92.811653
14211.914063	-93.708237
14298.046875	-93.747498
14384.179688	-91.498520
14470.312500	-90.108299
14556.445313	-90.097069
14642.578125	-91.547424
14728.710938	-93.948349
14814.843750	-95.714073
14900.976563	-96.958847
14987.109375	-92.545891
15073.242188	-89.580887
15159.375000	-89.231865
15245.507813	-90.556374
15331.640625	-91.392563
15417.773438	-91.332626
15503.906250	-90.618713
15590.039063	-89.346397
15676.171875	-88.440109
15762.304688	-88.132477
15848.437500	-88.301849
15934.570313	-88.474419
16020.703125	-88.033340
16106.835938	-88.073853
16192.968750	-89.704361
16279.101563	-92.299408
16365.234375	-95.905975
16451.367188	-100.301147
16537.500000	-104.029434
16623.632813	-104.868629
16709.765625	-104.063515
16795.898438	-104.708199
16882.031250	-107.222656
16968.164063	-111.275505
17054.296875	-116.159393
17140.429688	-119.880661
17226.562500	-122.641068
17312.695313	-121.699699
17398.828125	-117.097260
17484.960938	-113.969795
17571.093750	-111.318390
17657.226563	-108.854225
17743.359375	-107.078194
17829.492188	-105.601143
17915.625000	-104.774147
18001.757813	-102.985611
18087.890625	-100.212204
18174.023438	-97.728592
18260.156250	-96.738487
18346.289063	-97.928558
18432.421875	-100.380119
18518.554688	-103.216385
18604.687500	-104.992661
18690.820313	-105.113014
18776.953125	-104.588737
18863.085938	-104.482269
18949.218750	-105.090492
19035.351563	-106.136658
19121.484375	-107.188278
19207.617188	-108.433929
19293.750000	-110.145271
19379.882813	-111.448196
19466.015625	-113.210205
19552.148438	-116.214485
19638.281250	-120.314888
19724.414063	-121.398659
19810.546875	-120.958130
19896.679688	-121.652168
19982.812500	-122.487030
20068.945313	-124.349472
20155.078125	-126.299057
20241.210938	-127.631615
20327.343750	-130.009293
20413.476563	-130.855896
20499.609375	-129.637009
20585.742188	-129.811676
20671.875000	-130.516830
20758.007813	-131.728485
20844.140625	-132.806091
20930.273438	-133.158890
21016.406250	-133.085129
21102.539063	-133.962234
21188.671875	-135.688934
21274.804688	-136.544983
21360.937500	-137.243378
21447.070313	-137.765991
21533.203125	-139.126877
21619.335938	-142.180725
21705.468750	-145.160049
21791.601563	-147.490036
21877.734375	-150.846649
21963.867188	-153.775436
