Frequency (Hz)	Level (dB)
86.132813	-59.622799
172.265625	-57.367760
258.398438	-61.934696
344.531250	-65.305145
430.664063	-65.244614
516.796875	-67.594162
602.929688	-69.231529
689.062500	-70.468971
775.195313	-71.854935
861.328125	-72.597206
947.460938	-68.793945
1033.593750	-68.962418
1119.726563	-69.659142
1205.859375	-67.649719
1291.992188	-68.344559
1378.125000	-71.178352
1464.257813	-69.965904
1550.390625	-68.738213
1636.523438	-71.150284
1722.656250	-68.291496
1808.789063	-66.561775
1894.921875	-66.925522
1981.054688	-67.115059
2067.187500	-63.693108
2153.320313	-61.882671
2239.453125	-66.944572
2325.585938	-72.582489
2411.718750	-65.583290
2497.851563	-62.597122
2583.984375	-64.965057
2670.117188	-69.430176
2756.250000	-71.466438
2842.382813	-71.734535
2928.515625	-75.394806
3014.648438	-79.981773
3100.781250	-75.289009
3186.914063	-73.241516
3273.046875	-70.307777
3359.179688	-65.322075
3445.312500	-63.288181
3531.445313	-63.997925
3617.578125	-62.131031
3703.710938	-66.876434
3789.843750	-72.920021
3875.976563	-71.849030
3962.109375	-62.439316
4048.242188	-51.983288
4134.375000	-48.445171
4220.507813	-51.164261
4306.640625	-53.144646
4392.773438	-56.834515
4478.906250	-64.030983
4565.039063	-57.906406
4651.171875	-58.628902
4737.304688	-63.688984
4823.437500	-65.599045
4909.570313	-63.353928
4995.703125	-62.051804
5081.835938	-60.823505
5167.968750	-56.748348
5254.101563	-52.763767
5340.234375	-55.278893
5426.367188	-62.457268
5512.500000	-67.139893
5598.632813	-63.928905
5684.765625	-60.962135
5770.898438	-57.339333
5857.031250	-53.350399
5943.164063	-52.474895
6029.296875	-52.427109
6115.429688	-57.422569
6201.562500	-63.221535
6287.695313	-65.433533
6373.828125	-71.605270
6459.960938	-76.396523
6546.093750	-78.145386
6632.226563	-78.461395
6718.359375	-80.667297
6804.492188	-80.460396
6890.625000	-80.539246
6976.757813	-76.959625
7062.890625	-72.091713
7149.023438	-75.760452
7235.156250	-78.601234
7321.289063	-77.390503
7407.421875	-74.963242
