Frequency (Hz)	Level (dB)
86.132813	-39.114967
172.265625	-41.045357
258.398438	-44.653046
344.531250	-47.532032
430.664063	-49.877270
516.796875	-51.417671
602.929688	-52.564823
689.062500	-54.021301
775.195313	-55.811127
861.328125	-57.577442
947.460938	-56.628292
1033.593750	-57.994900
1119.726563	-60.142822
1205.859375	-57.765575
1291.992188	-57.386204
1378.125000	-60.408733
1464.257813	-66.950325
1550.390625	-62.646328
1636.523438	-59.207550
1722.656250	-60.788387
1808.789063	-61.056213
1894.921875	-60.548122
1981.054688	-61.539852
2067.187500	-58.918636
2153.320313	-58.181175
2239.453125	-63.092945
2325.585938	-64.684273
2411.718750	-61.647537
2497.851563	-61.661289
2583.984375	-60.232349
2670.117188	-59.696510
2756.250000	-59.860931
2842.382813	-60.135105
2928.515625	-64.291885
3014.648438	-65.249046
3100.781250	-60.198723
3186.914063	-57.812172
3273.046875	-57.329407
3359.179688	-57.795956
3445.312500	-59.058018
3531.445313	-64.216103
3617.578125	-65.928085
3703.710938	-65.453377
3789.843750	-64.472130
3875.976563	-63.450794
3962.109375	-63.105434
4048.242188	-65.969894
4134.375000	-68.631645
4220.507813	-67.359573
4306.640625	-67.630188
4392.773438	-70.591003
4478.906250	-70.615540
4565.039063	-70.289719
4651.171875	-71.689667
4737.304688	-72.227409
4823.437500	-72.429825
4909.570313	-73.649788
4995.703125	-79.870178
5081.835938	-76.346062
5167.968750	-72.203827
5254.101563	-71.221863
5340.234375	-68.837746
5426.367188	-67.476212
5512.500000	-66.531151
5598.632813	-64.748772
5684.765625	-63.571804
5770.898438	-60.721783
5857.031250	-58.168339
5943.164063	-58.571270
6029.296875	-60.536205
6115.429688	-62.436642
6201.562500	-64.615631
6287.695313	-65.393913
6373.828125	-64.995255
6459.960938	-62.842106
6546.093750	-62.005119
6632.226563	-62.526669
6718.359375	-63.940025
6804.492188	-67.133018
6890.625000	-64.321259
6976.757813	-62.010811
7062.890625	-61.075752
7149.023438	-59.798874
7235.156250	-60.028709
7321.289063	-61.509792
7407.421875	-62.099976
7493.554688	-62.121906
7579.687500	-60.376995
7665.820313	-58.556931
7751.953125	-61.133850
7838.085938	-69.990356
7924.218750	-76.310501
8010.351563	-77.495689
8096.484375	-81.016716
8182.617188	-79.270279
8268.750000	-73.288956
8354.882813	-71.082565
8441.015625	-71.867371
8527.148438	-73.647362
8613.281250	-73.787796
8699.414063	-73.599823
8785.546875	-77.176697
8871.679688	-85.224014
8957.812500	-80.348213
9043.945313	-81.685654
9130.078125	-85.871185
9216.210938	-82.191933
9302.343750	-82.729591
9388.476563	-89.598465
9474.609375	-94.213669
9560.742188	-86.580658
9646.875000	-81.339775
9733.007813	-81.065674
9819.140625	-82.538269
9905.273438	-80.141151
9991.406250	-78.965492
10077.539063	-80.160362
10163.671875	-82.955429
10249.804688	-88.287415
10335.937500	-92.800690
10422.070313	-84.209518
10508.203125	-75.091522
10594.335938	-69.617401
10680.468750	-68.006668
10766.601563	-69.085709
10852.734375	-71.945213
10938.867188	-75.434929
11025.000000	-76.971214
11111.132813	-75.732925
11197.265625	-74.659874
11283.398438	-74.204849
11369.531250	-74.091377
11455.664063	-75.670654
11541.796875	-77.439720
11627.929688	-76.969009
11714.062500	-75.720329
11800.195313	-72.808548
11886.328125	-69.772903
11972.460938	-66.917183
12058.593750	-64.455887
12144.726563	-63.620319
12230.859375	-65.105911
12316.992188	-68.113052
12403.125000	-70.900612
12489.257813	-72.714462
12575.390625	-73.817039
12661.523438	-74.268875
12747.656250	-74.511520
12833.789063	-76.168411
12919.921875	-78.132210
13006.054688	-78.154152
13092.187500	-78.117874
13178.320313	-77.952835
13264.453125	-78.356888
13350.585938	-79.428452
13436.718750	-79.158905
13522.851563	-78.179283
13608.984375	-78.763168
13695.117188	-80.651497
13781.250000	-81.706825
13867.382813	-83.179527
13953.515625	-86.980011
14039.648438	-85.786140
14125.781250	-83.586479
14211.914063	-84.439873
14298.046875	-86.616608
14384.179688	-88.599747
14470.312500	-90.762405
14556.445313	-88.622749
14642.578125	-86.756493
14728.710938	-86.842323
14814.843750	-85.839935
14900.976563	-85.455681
14987.109375	-86.836578
15073.242188	-87.713280
15159.375000	-87.243080
15245.507813	-86.909798
15331.640625	-86.489929
15417.773438	-85.440605
15503.906250	-86.047310
15590.039063	-86.954590
15676.171875	-85.406868
15762.304688	-84.319122
15848.437500	-85.022888
15934.570313	-86.681236
16020.703125	-88.774979
16106.835938	-91.270782
16192.968750	-92.273972
16279.101563	-93.092346
16365.234375	-95.151306
16451.367188	-97.008873
16537.500000	-99.961433
16623.632813	-105.188667
16709.765625	-103.298981
16795.898438	-103.127678
16882.031250	-104.881935
16968.164063	-107.115265
17054.296875	-109.496567
17140.429688	-109.431068
17226.562500	-104.772682
17312.695313	-100.775406
17398.828125	-99.520844
17484.960938	-100.297043
17571.093750	-102.055565
17657.226563	-102.123894
17743.359375	-98.935867
17829.492188	-93.296509
17915.625000	-88.461830
18001.757813	-85.344055
18087.890625	-83.905899
18174.023438	-83.321732
18260.156250	-83.032394
18346.289063	-83.570999
18432.421875	-84.376045
18518.554688	-85.129097
18604.687500	-87.553772
18690.820313	-91.657898
18776.953125	-91.873856
18863.085938	-92.095963
18949.218750	-95.181389
19035.351563	-97.375648
19121.484375	-97.328949
19207.617188	-97.898766
19293.750000	-97.752350
19379.882813	-99.152084
19466.015625	-100.881775
19552.148438	-104.312859
19638.281250	-108.470329
19724.414063	-110.817772
19810.546875	-107.698830
19896.679688	-104.764557
19982.812500	-105.427032
20068.945313	-106.558235
20155.078125	-106.567535
20241.210938	-107.824646
20327.343750	-108.953461
20413.476563	-108.756798
20499.609375	-112.068413
20585.742188	-114.804314
20671.875000	-114.958427
20758.007813	-114.753738
20844.140625	-116.052795
20930.273438	-115.334915
21016.406250	-114.603447
21102.539063	-116.745682
21188.671875	-119.836815
21274.804688	-123.085953
21360.937500	-126.644409
21447.070313	-128.702652
21533.203125	-129.670639
21619.335938	-133.129532
21705.468750	-133.711884
21791.601563	-133.856812
21877.734375	-137.972321
21963.867188	-144.339828
