Frequency (Hz)	Level (dB)
86.132813	-40.755192
172.265625	-45.344402
258.398438	-47.872753
344.531250	-50.159927
430.664063	-52.079685
516.796875	-53.189411
602.929688	-54.324146
689.062500	-55.655781
775.195313	-57.010315
861.328125	-58.448624
947.460938	-59.839043
1033.593750	-59.797901
1119.726563	-59.047581
1205.859375	-58.147919
1291.992188	-59.124554
1378.125000	-60.041256
1464.257813	-58.341873
1550.390625	-58.366707
1636.523438	-63.453121
1722.656250	-66.870720
1808.789063	-67.077042
1894.921875	-66.153801
1981.054688	-56.057358
2067.187500	-49.880112
2153.320313	-48.683929
2239.453125	-52.143112
2325.585938	-58.272263
2411.718750	-62.003620
2497.851563	-62.048389
2583.984375	-63.218697
2670.117188	-60.716499
2756.250000	-50.817924
2842.382813	-46.095062
2928.515625	-50.343109
3014.648438	-56.400681
3100.781250	-57.808926
3186.914063	-56.651707
3273.046875	-54.007240
3359.179688	-47.926113
3445.312500	-44.224243
3531.445313	-48.813942
3617.578125	-54.507301
3703.710938	-55.244530
3789.843750	-61.612053
3875.976563	-70.030823
3962.109375	-70.339897
4048.242188	-67.030991
4134.375000	-64.448547
4220.507813	-65.320976
4306.640625	-62.824024
4392.773438	-56.886650
4478.906250	-53.160851
4565.039063	-54.406513
4651.171875	-60.657139
4737.304688	-67.633301
4823.437500	-64.695435
4909.570313	-62.811516
4995.703125	-60.054443
5081.835938	-53.886288
5167.968750	-50.440674
5254.101563	-51.003410
5340.234375	-48.712921
5426.367188	-50.313835
5512.500000	-54.929165
5598.632813	-59.968510
5684.765625	-59.846283
5770.898438	-57.454632
5857.031250	-53.027660
5943.164063	-52.650288
6029.296875	-58.807232
6115.429688	-66.260529
6201.562500	-67.476692
6287.695313	-65.786804
6373.828125	-66.060631
6459.960938	-67.345398
6546.093750	-66.761574
6632.226563	-64.320625
6718.359375	-62.829967
6804.492188	-60.757813
6890.625000	-60.571674
6976.757813	-61.169216
7062.890625	-60.347698
7149.023438	-60.182907
7235.156250	-58.826443
7321.289063	-57.015114
7407.421875	-55.728043
7493.554688	-53.242008
7579.687500	-52.111622
7665.820313	-51.928337
7751.953125	-52.411575
7838.085938	-58.363663
7924.218750	-63.483334
8010.351563	-65.810631
8096.484375	-67.404091
8182.617188	-67.428795
8268.750000	-66.106140
8354.882813	-66.146133
8441.015625	-67.414574
8527.148438	-67.618660
8613.281250	-65.053268
8699.414063	-61.815353
8785.546875	-63.405647
8871.679688	-66.561340
8957.812500	-67.888611
9043.945313	-68.921318
9130.078125	-68.088837
9216.210938	-68.332733
9302.343750	-70.788261
9388.476563	-73.748161
9474.609375	-77.900024
9560.742188	-79.172775
9646.875000	-77.953323
9733.007813	-77.989677
9819.140625	-76.950623
9905.273438	-77.567680
9991.406250	-78.355774
10077.539063	-79.668892
10163.671875	-82.044022
10249.804688	-84.246857
10335.937500	-88.513878
10422.070313	-85.308830
10508.203125	-76.795097
10594.335938	-71.906891
10680.468750	-71.906975
10766.601563	-74.350487
10852.734375	-77.235664
10938.867188	-82.611122
11025.000000	-84.916855
11111.132813	-83.752663
11197.265625	-83.319008
11283.398438	-82.513474
11369.531250	-83.376175
11455.664063	-83.676163
11541.796875	-83.925720
11627.929688	-82.965050
11714.062500	-82.450775
11800.195313	-81.315758
11886.328125	-79.081360
11972.460938	-74.976761
12058.593750	-70.577988
12144.726563	-70.499695
12230.859375	-74.954338
12316.992188	-77.571899
12403.125000	-79.319206
12489.257813	-81.214661
12575.390625	-83.323380
12661.523438	-84.057121
12747.656250	-82.794289
12833.789063	-80.423103
12919.921875	-79.076469
13006.054688	-79.767197
13092.187500	-82.206192
13178.320313	-85.088699
13264.453125	-88.326218
13350.585938	-88.207680
13436.718750	-85.727989
13522.851563	-85.494232
13608.984375	-86.211494
13695.117188	-85.999840
13781.250000	-83.951889
13867.382813	-81.103645
13953.515625	-79.852448
14039.648438	-79.477509
14125.781250	-78.849396
14211.914063	-79.108185
14298.046875	-80.143318
14384.179688	-81.344467
14470.312500	-82.171234
14556.445313	-82.415482
14642.578125	-82.593826
14728.710938	-82.890106
14814.843750	-83.473679
14900.976563	-83.935211
14987.109375	-85.766212
15073.242188	-86.801857
15159.375000	-84.026932
15245.507813	-82.672554
15331.640625	-82.973892
15417.773438	-85.479469
15503.906250	-87.487923
15590.039063	-84.958084
15676.171875	-81.709129
15762.304688	-80.480995
15848.437500	-81.950691
15934.570313	-84.162300
16020.703125	-86.144753
16106.835938	-89.619774
16192.968750	-93.138908
16279.101563	-96.057724
16365.234375	-95.999382
16451.367188	-95.955307
16537.500000	-96.979752
16623.632813	-100.106598
16709.765625	-103.667892
16795.898438	-105.211708
16882.031250	-105.685150
16968.164063	-107.201088
17054.296875	-106.825165
17140.429688	-103.730873
17226.562500	-100.053375
17312.695313	-96.901535
17398.828125	-95.184563
17484.960938	-94.150742
17571.093750	-92.356987
17657.226563	-91.471603
17743.359375	-89.496796
17829.492188	-86.834671
17915.625000	-84.545128
18001.757813	-81.954231
18087.890625	-81.852295
18174.023438	-83.002602
18260.156250	-83.597580
18346.289063	-84.628769
18432.421875	-86.120842
18518.554688	-86.861023
18604.687500	-86.765327
18690.820313	-86.306511
18776.953125	-86.230606
18863.085938	-86.159492
18949.218750	-86.242455
19035.351563	-85.529228
19121.484375	-84.533134
19207.617188	-85.095154
19293.750000	-86.153061
19379.882813	-87.697342
19466.015625	-89.499481
19552.148438	-91.304222
19638.281250	-93.004768
19724.414063	-94.951736
19810.546875	-97.661400
19896.679688	-98.990555
19982.812500	-98.853973
20068.945313	-99.036324
20155.078125	-101.228531
20241.210938	-106.307732
20327.343750	-110.692490
20413.476563	-112.626556
20499.609375	-112.861626
20585.742188	-113.322670
20671.875000	-114.884560
20758.007813	-115.713844
20844.140625	-116.908974
20930.273438	-117.539345
21016.406250	-117.649864
21102.539063	-116.640396
21188.671875	-116.440071
21274.804688	-116.239967
21360.937500	-117.553322
21447.070313	-120.227226
21533.203125	-122.059250
21619.335938	-123.137901
21705.468750	-124.690887
21791.601563	-125.429230
21877.734375	-127.896530
21963.867188	-131.427231
