Frequency (Hz)	Level (dB)
86.132813	-38.852303
172.265625	-42.569767
258.398438	-44.803249
344.531250	-47.428669
430.664063	-49.367214
516.796875	-50.888435
602.929688	-52.023201
689.062500	-53.138180
775.195313	-54.526661
861.328125	-55.761536
947.460938	-56.284473
1033.593750	-56.460423
1119.726563	-56.303905
1205.859375	-55.928959
1291.992188	-56.172653
1378.125000	-58.344925
1464.257813	-55.977097
1550.390625	-51.994480
1636.523438	-54.583817
1722.656250	-56.174274
1808.789063	-55.662388
1894.921875	-54.691895
1981.054688	-52.931797
2067.187500	-50.980804
2153.320313	-52.729095
2239.453125	-60.114552
2325.585938	-62.859764
2411.718750	-61.870575
2497.851563	-61.045113
2583.984375	-62.979309
2670.117188	-62.682220
2756.250000	-60.638874
2842.382813	-58.822624
2928.515625	-63.656303
3014.648438	-66.132904
3100.781250	-69.508598
3186.914063	-71.489120
3273.046875	-61.145535
3359.179688	-48.681534
3445.312500	-43.851517
3531.445313	-47.124779
3617.578125	-51.285049
3703.710938	-53.126472
3789.843750	-53.981491
3875.976563	-54.876339
3962.109375	-56.698681
4048.242188	-58.061253
4134.375000	-57.017395
4220.507813	-56.662518
4306.640625	-57.625816
4392.773438	-59.259197
4478.906250	-57.617905
4565.039063	-56.048447
4651.171875	-55.388893
4737.304688	-55.565029
4823.437500	-55.988529
4909.570313	-55.624901
4995.703125	-54.360340
5081.835938	-51.564053
5167.968750	-53.172123
5254.101563	-58.775356
5340.234375	-47.445702
5426.367188	-45.467361
5512.500000	-46.695358
5598.632813	-46.640907
5684.765625	-45.017342
5770.898438	-42.048828
5857.031250	-38.690784
5943.164063	-38.257404
6029.296875	-42.329910
6115.429688	-48.076347
6201.562500	-55.239697
6287.695313	-59.484726
6373.828125	-61.427864
6459.960938	-62.277210
6546.093750	-63.433056
6632.226563	-63.947044
6718.359375	-66.479401
6804.492188	-70.376411
6890.625000	-73.099541
6976.757813	-79.188210
7062.890625	-85.290962
7149.023438	-84.315636
7235.156250	-85.289619
7321.289063	-83.578522
7407.421875	-74.551140
7493.554688	-63.922890
7579.687500	-59.418575
7665.820313	-56.027039
7751.953125	-55.410484
7838.085938	-58.635033
7924.218750	-61.764946
8010.351563	-63.252270
8096.484375	-63.625378
8182.617188	-64.235703
8268.750000	-66.038765
8354.882813	-68.339111
8441.015625	-71.632484
8527.148438	-74.355629
8613.281250	-67.863037
8699.414063	-62.802277
8785.546875	-61.743500
8871.679688	-62.546379
8957.812500	-64.400322
9043.945313	-65.916206
9130.078125	-65.831635
9216.210938	-65.404404
9302.343750	-65.685486
9388.476563	-65.953178
9474.609375	-65.374352
9560.742188	-64.626740
9646.875000	-64.812347
9733.007813	-68.431519
9819.140625	-76.228859
9905.273438	-80.769806
9991.406250	-81.109505
10077.539063	-79.256447
10163.671875	-75.092567
10249.804688	-72.970673
10335.937500	-72.448151
10422.070313	-71.730965
10508.203125	-71.098175
10594.335938	-71.341393
10680.468750	-75.114708
10766.601563	-81.050606
10852.734375	-77.918144
10938.867188	-76.386116
11025.000000	-76.265038
11111.132813	-77.694633
11197.265625	-79.439301
11283.398438	-79.044640
11369.531250	-76.479713
11455.664063	-74.799034
11541.796875	-74.687790
11627.929688	-74.689087
11714.062500	-74.466324
11800.195313	-74.092110
11886.328125	-73.292816
11972.460938	-70.745117
12058.593750	-67.223633
12144.726563	-65.622658
12230.859375	-68.031662
12316.992188	-72.085213
12403.125000	-76.105568
12489.257813	-78.703156
12575.390625	-80.940224
12661.523438	-83.516556
12747.656250	-85.385475
12833.789063	-87.122223
12919.921875	-89.752235
13006.054688	-95.798248
13092.187500	-101.183937
13178.320313	-100.623322
13264.453125	-96.240524
13350.585938	-91.286598
13436.718750	-87.551506
13522.851563	-85.294357
13608.984375	-83.216057
13695.117188	-81.096786
13781.250000	-79.356728
13867.382813	-78.283150
13953.515625	-77.886520
14039.648438	-77.335121
14125.781250	-76.723747
14211.914063	-77.475067
14298.046875	-79.166153
14384.179688	-81.029190
14470.312500	-82.326904
14556.445313	-82.713928
14642.578125	-82.515129
14728.710938	-81.971222
14814.843750	-81.477264
14900.976563	-81.924988
14987.109375	-83.130508
15073.242188	-83.461494
15159.375000	-83.101463
15245.507813	-82.799973
15331.640625	-82.226250
15417.773438	-82.687035
15503.906250	-85.244400
15590.039063	-88.967194
15676.171875	-88.082474
15762.304688	-84.818718
15848.437500	-82.896080
15934.570313	-81.731155
16020.703125	-80.775848
16106.835938	-80.405930
16192.968750	-80.843468
16279.101563	-81.633972
16365.234375	-83.034241
16451.367188	-84.543358
16537.500000	-85.367081
16623.632813	-85.591492
16709.765625	-85.655144
16795.898438	-86.314552
16882.031250	-87.083038
16968.164063	-86.666489
17054.296875	-85.459930
17140.429688	-84.255707
17226.562500	-83.280693
17312.695313	-82.808067
17398.828125	-82.972435
17484.960938	-83.284355
17571.093750	-83.099640
17657.226563	-82.303635
17743.359375	-80.975822
17829.492188	-78.879463
17915.625000	-76.587120
18001.757813	-75.342026
18087.890625	-75.642067
18174.023438	-77.028328
18260.156250	-78.544380
18346.289063	-80.074997
18432.421875	-82.088402
18518.554688	-84.927475
18604.687500	-88.782623
18690.820313	-93.492867
18776.953125	-98.333427
18863.085938	-94.379593
18949.218750	-89.050499
19035.351563	-85.867966
19121.484375	-84.491936
19207.617188	-84.851738
19293.750000	-86.253853
19379.882813	-88.130638
19466.015625	-89.725533
19552.148438	-91.363091
19638.281250	-93.038124
19724.414063	-94.226456
19810.546875	-96.405464
19896.679688	-98.854111
19982.812500	-99.823700
20068.945313	-100.750778
20155.078125	-103.146255
20241.210938	-105.555290
20327.343750	-105.873314
20413.476563	-107.327385
20499.609375	-110.273453
20585.742188	-113.425514
20671.875000	-114.943771
20758.007813	-116.296082
20844.140625	-117.241226
20930.273438	-116.930351
21016.406250	-117.040131
21102.539063	-119.061249
21188.671875	-123.583778
21274.804688	-122.450546
21360.937500	-120.354317
21447.070313	-121.960037
21533.203125	-125.485497
21619.335938	-128.068192
21705.468750	-129.825272
21791.601563	-131.142380
21877.734375	-131.404877
21963.867188	-132.268845
