Frequency (Hz)	Level (dB)
86.132813	-53.520454
172.265625	-54.156883
258.398438	-58.155071
344.531250	-59.331924
430.664063	-55.981659
516.796875	-56.642708
602.929688	-59.277260
689.062500	-59.821877
775.195313	-54.398983
861.328125	-56.117085
947.460938	-68.775116
1033.593750	-68.594017
1119.726563	-63.386810
1205.859375	-60.746162
1291.992188	-63.153023
1378.125000	-61.976215
1464.257813	-53.745377
1550.390625	-48.920918
1636.523438	-52.040291
1722.656250	-58.309055
1808.789063	-57.579590
1894.921875	-60.836121
1981.054688	-49.144211
2067.187500	-43.289455
2153.320313	-46.293148
2239.453125	-56.995586
2325.585938	-67.892082
2411.718750	-63.966469
2497.851563	-64.656731
2583.984375	-64.077522
2670.117188	-64.358604
2756.250000	-65.096252
2842.382813	-68.043236
2928.515625	-68.164978
3014.648438	-63.339828
3100.781250	-62.305908
3186.914063	-59.654255
3273.046875	-57.695633
3359.179688	-54.229233
3445.312500	-49.570850
3531.445313	-53.318752
3617.578125	-62.027939
3703.710938	-71.306389
3789.843750	-65.730232
3875.976563	-60.152618
3962.109375	-59.313915
4048.242188	-57.749050
4134.375000	-57.511013
4220.507813	-61.898945
4306.640625	-66.663277
4392.773438	-61.930462
4478.906250	-59.241592
4565.039063	-63.035789
4651.171875	-61.928898
4737.304688	-66.862556
4823.437500	-70.357239
4909.570313	-69.493378
4995.703125	-63.798691
5081.835938	-58.393780
5167.968750	-57.267914
5254.101563	-56.145077
5340.234375	-50.446854
5426.367188	-52.617771
5512.500000	-59.276215
5598.632813	-60.730686
5684.765625	-65.128807
5770.898438	-63.961262
5857.031250	-57.259289
5943.164063	-53.314415
6029.296875	-53.596954
6115.429688	-58.016712
6201.562500	-61.586922
6287.695313	-60.746094
6373.828125	-65.088631
6459.960938	-75.469559
6546.093750	-65.548553
6632.226563	-63.079960
6718.359375	-67.509010
6804.492188	-68.104660
6890.625000	-68.156105
6976.757813	-69.819328
7062.890625	-70.062004
7149.023438	-75.885765
7235.156250	-74.003792
7321.289063	-74.973320
7407.421875	-78.500107
7493.554688	-78.626907
7579.687500	-76.737297
7665.820313	-71.652885
7751.953125	-68.862381
7838.085938	-69.040909
7924.218750	-66.792366
8010.351563	-65.066277
8096.484375	-66.654060
8182.617188	-70.733299
8268.750000	-71.803864
8354.882813	-74.307854
8441.015625	-79.119102
8527.148438	-78.785706
8613.281250	-74.785004
8699.414063	-74.364037
8785.546875	-71.740425
8871.679688	-67.681534
8957.812500	-68.596130
9043.945313	-74.640617
9130.078125	-76.599411
9216.210938	-72.362236
9302.343750	-68.891876
9388.476563	-68.354576
9474.609375	-68.647469
9560.742188	-67.536873
9646.875000	-67.275536
9733.007813	-70.395859
9819.140625	-72.371803
9905.273438	-73.389709
9991.406250	-75.600220
10077.539063	-74.732483
10163.671875	-72.677940
10249.804688	-73.934608
10335.937500	-74.795975
10422.070313	-71.952568
10508.203125	-68.000557
10594.335938	-64.901802
10680.468750	-65.180084
10766.601563	-67.806831
10852.734375	-70.022575
10938.867188	-71.143616
11025.000000	-75.214493
11111.132813	-77.467987
11197.265625	-78.732491
11283.398438	-81.296814
11369.531250	-82.733025
11455.664063	-81.192482
11541.796875	-81.051041
11627.929688	-82.419914
11714.062500	-81.126701
11800.195313	-76.040497
11886.328125	-76.841675
11972.460938	-78.032906
12058.593750	-75.333275
12144.726563	-76.569191
12230.859375	-77.568657
12316.992188	-77.822716
12403.125000	-77.346977
12489.257813	-78.045120
12575.390625	-80.947449
12661.523438	-83.531166
12747.656250	-84.959663
12833.789063	-85.157166
12919.921875	-84.541794
13006.054688	-84.591293
13092.187500	-87.341949
13178.320313	-88.106544
13264.453125	-88.616951
13350.585938	-86.711830
13436.718750	-87.168678
13522.851563	-88.129631
13608.984375	-87.085793
13695.117188	-86.004105
13781.250000	-84.552139
13867.382813	-81.882339
13953.515625	-80.185257
14039.648438	-77.497200
14125.781250	-75.294266
14211.914063	-76.224136
14298.046875	-79.681656
14384.179688	-80.913033
14470.312500	-83.604118
14556.445313	-92.382072
14642.578125	-89.888031
14728.710938	-89.387405
14814.843750	-90.288094
14900.976563	-89.136375
14987.109375	-85.173569
15073.242188	-82.238571
15159.375000	-81.480896
15245.507813	-81.767792
15331.640625	-83.988914
15417.773438	-84.364212
15503.906250	-81.046417
15590.039063	-79.882683
15676.171875	-80.742378
15762.304688	-82.878899
15848.437500	-86.071312
15934.570313	-87.080048
16020.703125	-84.977173
16106.835938	-83.951767
16192.968750	-85.233070
16279.101563	-85.524712
16365.234375	-86.239731
16451.367188	-90.253761
16537.500000	-93.600548
16623.632813	-95.201035
16709.765625	-94.417816
16795.898438	-93.714569
16882.031250	-91.919746
16968.164063	-90.047516
17054.296875	-89.116005
17140.429688	-88.803810
17226.562500	-89.187523
17312.695313	-91.451569
17398.828125	-91.205002
17484.960938	-91.473137
17571.093750	-93.867226
17657.226563	-97.415199
17743.359375	-96.413933
17829.492188	-92.545837
17915.625000	-90.219444
18001.757813	-88.659264
18087.890625	-87.495865
18174.023438	-86.947647
18260.156250	-87.552574
18346.289063	-87.302017
18432.421875	-86.973763
18518.554688	-86.909607
18604.687500	-86.884682
18690.820313	-86.500175
18776.953125	-85.493462
18863.085938	-85.120338
18949.218750	-84.877449
19035.351563	-84.044739
19121.484375	-84.344414
19207.617188	-85.851509
19293.750000	-87.692856
19379.882813	-89.774544
19466.015625	-91.055649
19552.148438	-92.324402
19638.281250	-93.831078
19724.414063	-96.626556
19810.546875	-100.298241
19896.679688	-103.277039
19982.812500	-105.183853
20068.945313	-106.214775
20155.078125	-108.836731
20241.210938	-111.439972
20327.343750	-113.996719
20413.476563	-110.382179
20499.609375	-108.763420
20585.742188	-110.179802
20671.875000	-112.295982
20758.007813	-112.647827
20844.140625	-110.303787
20930.273438	-111.105225
21016.406250	-117.051575
21102.539063	-118.447136
21188.671875	-120.698380
21274.804688	-130.543213
21360.937500	-126.943390
21447.070313	-125.922218
21533.203125	-127.411362
21619.335938	-130.935654
21705.468750	-130.910614
21791.601563	-133.536606
21877.734375	-134.942215
21963.867188	-134.148605
