Frequency (Hz)	Level (dB)
86.132813	-67.236786
172.265625	-64.994896
258.398438	-66.926376
344.531250	-70.405983
430.664063	-72.842812
516.796875	-72.385841
602.929688	-72.067078
689.062500	-73.110809
775.195313	-75.296906
861.328125	-77.442894
947.460938	-77.860176
1033.593750	-78.376846
1119.726563	-76.212540
1205.859375	-71.866791
1291.992188	-68.342026
1378.125000	-67.091019
1464.257813	-67.642944
1550.390625	-69.109703
1636.523438	-69.464668
1722.656250	-68.860199
1808.789063	-72.408844
1894.921875	-78.326736
1981.054688	-69.758415
2067.187500	-77.513054
2153.320313	-67.261429
2239.453125	-65.405983
2325.585938	-68.311974
2411.718750	-70.068871
2497.851563	-69.375450
2583.984375	-67.915779
2670.117188	-67.332962
2756.250000	-67.304596
2842.382813	-63.365402
2928.515625	-62.973774
3014.648438	-67.537041
3100.781250	-72.011810
3186.914063	-75.357849
3273.046875	-77.618233
3359.179688	-73.984657
3445.312500	-71.224930
3531.445313	-72.010078
3617.578125	-71.560135
3703.710938	-70.184738
3789.843750	-69.705170
3875.976563	-66.604599
3962.109375	-64.354469
4048.242188	-70.664070
4134.375000	-64.426865
4220.507813	-57.447929
4306.640625	-57.222862
4392.773438	-60.568024
4478.906250	-64.986000
4565.039063	-67.781776
4651.171875	-66.461029
4737.304688	-63.801548
4823.437500	-62.572166
4909.570313	-62.328312
4995.703125	-57.227051
5081.835938	-55.269260
5167.968750	-58.927288
5254.101563	-68.259445
5340.234375	-71.146820
5426.367188	-67.096298
5512.500000	-68.236725
5598.632813	-71.502380
5684.765625	-77.012047
5770.898438	-70.278145
5857.031250	-67.491440
5943.164063	-69.531921
6029.296875	-69.045853
6115.429688	-65.699120
6201.562500	-66.447647
6287.695313	-67.906471
6373.828125	-65.448029
6459.960938	-67.278328
6546.093750	-71.786919
6632.226563	-76.998001
6718.359375	-78.974686
6804.492188	-77.260468
6890.625000	-74.645424
6976.757813	-74.024017
7062.890625	-75.116348
7149.023438	-78.054420
7235.156250	-80.601570
7321.289063	-75.175430
7407.421875	-74.906242
7493.554688	-80.750160
7579.687500	-83.873230
7665.820313	-82.168892
7751.953125	-81.007851
7838.085938	-79.531464
7924.218750	-78.937103
8010.351563	-80.181778
8096.484375	-81.336655
8182.617188	-78.906586
8268.750000	-78.710350
8354.882813	-81.419868
8441.015625	-86.834763
8527.148438	-92.944519
8613.281250	-91.847710
8699.414063	-89.214813
8785.546875	-86.437775
8871.679688	-79.552612
8957.812500	-75.849632
9043.945313	-76.071960
9130.078125	-78.970482
9216.210938	-83.971764
9302.343750	-89.365669
9388.476563	-84.391083
9474.609375	-85.433563
9560.742188	-84.912323
9646.875000	-81.041573
9733.007813	-81.010628
9819.140625	-87.329659
9905.273438	-86.482101
9991.406250	-81.374321
10077.539063	-80.881485
10163.671875	-80.502754
10249.804688	-78.118034
10335.937500	-73.172600
10422.070313	-68.934753
10508.203125	-66.990356
10594.335938	-65.101219
10680.468750	-63.076374
10766.601563	-64.750374
10852.734375	-71.490555
10938.867188	-78.419098
11025.000000	-81.360985
11111.132813	-88.209999
11197.265625	-86.938385
11283.398438	-85.003578
11369.531250	-84.616501
11455.664063	-84.172035
11541.796875	-83.098305
11627.929688	-81.739708
11714.062500	-81.361969
11800.195313	-80.571236
11886.328125	-77.504852
11972.460938	-75.034637
12058.593750	-75.161842
12144.726563	-75.356056
12230.859375	-75.759125
12316.992188	-78.899910
12403.125000	-82.629539
12489.257813	-84.907005
12575.390625	-86.737328
12661.523438	-86.540924
12747.656250	-83.623512
12833.789063	-82.545189
12919.921875	-85.433289
13006.054688	-90.375763
13092.187500	-95.363289
13178.320313	-98.087456
13264.453125	-93.543549
13350.585938	-93.181969
13436.718750	-98.414375
13522.851563	-99.943977
13608.984375	-96.095551
13695.117188	-95.110313
13781.250000	-95.262375
13867.382813	-95.534958
13953.515625	-96.660515
14039.648438	-94.338280
14125.781250	-90.750175
14211.914063	-88.262085
14298.046875	-87.343773
14384.179688	-87.188911
14470.312500	-86.237221
14556.445313	-85.297188
14642.578125	-85.578880
14728.710938	-88.156189
14814.843750	-89.185287
14900.976563	-88.077148
14987.109375	-89.680969
15073.242188	-89.998352
15159.375000	-87.788445
15245.507813	-88.203728
15331.640625	-92.922707
15417.773438	-95.914337
15503.906250	-92.140930
15590.039063	-86.738197
15676.171875	-82.785675
15762.304688	-81.916412
15848.437500	-84.430748
15934.570313	-89.430138
16020.703125	-95.549164
16106.835938	-100.937828
16192.968750	-99.184685
16279.101563	-95.368919
16365.234375	-94.440056
16451.367188	-96.014618
16537.500000	-99.994972
16623.632813	-110.919197
16709.765625	-105.783760
16795.898438	-101.238991
16882.031250	-100.269966
16968.164063	-100.832611
17054.296875	-103.176910
17140.429688	-107.418022
17226.562500	-111.559380
17312.695313	-107.891052
17398.828125	-107.093491
17484.960938	-104.088608
17571.093750	-101.580772
17657.226563	-101.985336
17743.359375	-103.319550
17829.492188	-104.643127
17915.625000	-102.318481
18001.757813	-99.455826
18087.890625	-98.301102
18174.023438	-99.308350
18260.156250	-100.568275
18346.289063	-101.248787
18432.421875	-99.952316
18518.554688	-98.718506
18604.687500	-99.811363
18690.820313	-102.199921
18776.953125	-102.975197
18863.085938	-102.746536
18949.218750	-102.875305
19035.351563	-102.879524
19121.484375	-102.999741
19207.617188	-105.228683
19293.750000	-107.916191
19379.882813	-110.050613
19466.015625	-113.914200
19552.148438	-120.382706
19638.281250	-128.573914
19724.414063	-125.222893
19810.546875	-124.282768
19896.679688	-128.026917
19982.812500	-122.870758
20068.945313	-119.749779
20155.078125	-118.973633
20241.210938	-119.606018
20327.343750	-118.572205
20413.476563	-119.600716
20499.609375	-121.641586
20585.742188	-122.203171
20671.875000	-121.995979
20758.007813	-120.679657
20844.140625	-119.585007
20930.273438	-121.038132
21016.406250	-125.599937
21102.539063	-128.719910
21188.671875	-132.014191
21274.804688	-132.316360
21360.937500	-132.576294
21447.070313	-134.902832
21533.203125	-136.850876
21619.335938	-140.307953
21705.468750	-149.030884
21791.601563	-147.559723
21877.734375	-146.309692
21963.867188	-149.751251
