Frequency (Hz)	Level (dB)
86.132813	-54.349937
172.265625	-57.104980
258.398438	-60.018620
344.531250	-62.041893
430.664063	-63.410831
516.796875	-63.901585
602.929688	-63.806034
689.062500	-64.484245
775.195313	-66.329201
861.328125	-69.054657
947.460938	-72.005173
1033.593750	-71.821121
1119.726563	-65.711479
1205.859375	-65.391968
1291.992188	-64.986595
1378.125000	-64.644012
1464.257813	-66.868065
1550.390625	-69.044258
1636.523438	-74.816383
1722.656250	-70.542824
1808.789063	-62.667667
1894.921875	-60.168030
1981.054688	-60.975349
2067.187500	-57.768555
2153.320313	-53.397598
2239.453125	-56.366798
2325.585938	-64.072601
2411.718750	-69.829231
2497.851563	-72.487312
2583.984375	-67.769386
2670.117188	-66.394745
2756.250000	-68.583832
2842.382813	-70.988258
2928.515625	-70.496422
3014.648438	-72.859055
3100.781250	-77.431137
3186.914063	-78.403725
3273.046875	-74.407433
3359.179688	-67.991982
3445.312500	-66.379837
3531.445313	-64.903717
3617.578125	-63.273090
3703.710938	-62.684330
3789.843750	-62.368977
3875.976563	-58.223408
3962.109375	-57.949619
4048.242188	-59.690556
4134.375000	-52.707729
4220.507813	-47.899986
4306.640625	-51.166325
4392.773438	-56.150471
4478.906250	-58.219566
4565.039063	-59.322353
4651.171875	-58.973171
4737.304688	-57.863373
4823.437500	-56.020905
4909.570313	-52.498108
4995.703125	-47.202591
5081.835938	-42.826042
5167.968750	-45.108902
5254.101563	-50.501686
5340.234375	-54.742920
5426.367188	-59.709480
5512.500000	-63.240604
5598.632813	-64.843964
5684.765625	-66.282738
5770.898438	-66.622154
5857.031250	-65.069221
5943.164063	-61.971119
6029.296875	-63.392258
6115.429688	-65.179108
6201.562500	-60.644035
6287.695313	-53.685154
6373.828125	-53.612469
6459.960938	-60.153549
6546.093750	-66.461838
6632.226563	-67.481422
6718.359375	-65.588356
6804.492188	-64.601967
6890.625000	-64.257271
6976.757813	-64.100571
7062.890625	-65.068703
7149.023438	-66.933540
7235.156250	-68.558716
7321.289063	-67.870712
7407.421875	-66.155510
7493.554688	-68.178543
7579.687500	-68.864738
7665.820313	-69.713577
7751.953125	-67.586761
7838.085938	-67.579170
7924.218750	-71.459183
8010.351563	-74.042747
8096.484375	-72.581688
8182.617188	-71.673668
8268.750000	-74.255386
8354.882813	-77.994820
8441.015625	-79.929169
8527.148438	-80.416924
8613.281250	-80.726044
8699.414063	-81.025909
8785.546875	-79.056358
8871.679688	-76.086983
8957.812500	-73.670479
9043.945313	-72.293114
9130.078125	-69.969772
9216.210938	-66.909866
9302.343750	-63.629929
9388.476563	-63.846500
9474.609375	-65.823776
9560.742188	-66.997604
9646.875000	-68.944695
9733.007813	-71.450241
9819.140625	-72.909691
9905.273438	-72.000824
9991.406250	-71.382866
10077.539063	-70.735023
10163.671875	-69.619553
10249.804688	-68.632683
10335.937500	-68.063942
10422.070313	-67.854591
10508.203125	-66.103622
10594.335938	-63.167309
10680.468750	-60.494892
10766.601563	-61.553070
10852.734375	-65.594322
10938.867188	-69.667450
11025.000000	-73.673553
11111.132813	-76.077492
11197.265625	-76.117256
11283.398438	-76.071472
11369.531250	-79.787537
11455.664063	-86.131798
11541.796875	-87.739380
11627.929688	-82.996521
11714.062500	-83.769623
11800.195313	-81.316818
11886.328125	-75.590576
11972.460938	-70.228958
12058.593750	-67.797173
12144.726563	-67.687500
12230.859375	-69.364906
12316.992188	-71.281456
12403.125000	-73.429886
12489.257813	-75.324089
12575.390625	-77.168259
12661.523438	-79.310829
12747.656250	-82.012344
12833.789063	-85.525558
12919.921875	-88.626244
13006.054688	-87.533707
13092.187500	-83.998177
13178.320313	-81.520935
13264.453125	-79.552124
13350.585938	-78.113731
13436.718750	-77.439812
13522.851563	-78.283783
13608.984375	-79.748161
13695.117188	-81.362228
13781.250000	-82.341324
13867.382813	-81.835213
13953.515625	-80.216118
14039.648438	-77.923462
14125.781250	-76.197983
14211.914063	-75.942078
14298.046875	-77.854675
14384.179688	-80.522873
14470.312500	-83.320320
14556.445313	-86.622292
14642.578125	-90.573166
14728.710938	-93.091568
14814.843750	-92.282967
14900.976563	-90.422554
14987.109375	-92.474533
15073.242188	-92.717888
15159.375000	-92.630531
15245.507813	-91.173134
15331.640625	-87.068054
15417.773438	-84.273773
15503.906250	-83.108231
15590.039063	-80.850304
15676.171875	-78.396217
15762.304688	-77.402336
15848.437500	-79.764542
15934.570313	-83.958214
16020.703125	-88.673447
16106.835938	-91.169861
16192.968750	-92.153046
16279.101563	-92.602074
16365.234375	-94.089752
16451.367188	-95.422356
16537.500000	-92.354919
16623.632813	-90.102417
16709.765625	-89.588875
16795.898438	-89.282516
16882.031250	-88.245598
16968.164063	-88.269592
17054.296875	-89.906425
17140.429688	-91.200180
17226.562500	-90.424469
17312.695313	-90.900696
17398.828125	-91.025253
17484.960938	-90.932083
17571.093750	-93.253899
17657.226563	-100.842827
17743.359375	-90.601227
17829.492188	-84.846542
17915.625000	-83.177612
18001.757813	-83.174072
18087.890625	-83.831818
18174.023438	-85.973892
18260.156250	-86.621201
18346.289063	-87.944855
18432.421875	-90.928925
18518.554688	-93.677849
18604.687500	-94.031815
18690.820313	-94.081032
18776.953125	-95.976883
18863.085938	-96.061188
18949.218750	-94.128227
19035.351563	-92.901390
19121.484375	-93.746750
19207.617188	-96.108871
19293.750000	-99.593781
19379.882813	-102.397675
19466.015625	-107.499611
19552.148438	-108.860146
19638.281250	-105.503304
19724.414063	-100.377319
19810.546875	-99.451767
19896.679688	-102.864555
19982.812500	-104.729401
20068.945313	-104.456345
20155.078125	-107.981865
20241.210938	-112.021179
20327.343750	-111.088142
20413.476563	-108.695267
20499.609375	-107.094681
20585.742188	-107.109222
20671.875000	-109.753479
20758.007813	-111.618546
20844.140625	-110.073326
20930.273438	-112.147049
21016.406250	-117.607651
21102.539063	-121.289261
21188.671875	-120.237061
21274.804688	-120.505157
21360.937500	-122.599136
