Frequency (Hz)	Level (dB)
86.132813	-56.750221
172.265625	-58.607792
258.398438	-63.733418
344.531250	-66.793282
430.664063	-65.767326
516.796875	-64.626244
602.929688	-63.247505
689.062500	-64.075363
775.195313	-66.440865
861.328125	-68.165260
947.460938	-64.315132
1033.593750	-60.243149
1119.726563	-59.526653
1205.859375	-59.337513
1291.992188	-57.801479
1378.125000	-57.151531
1464.257813	-58.349388
1550.390625	-60.503128
1636.523438	-63.402481
1722.656250	-67.901024
1808.789063	-70.511223
1894.921875	-65.782471
1981.054688	-60.068420
2067.187500	-55.146122
2153.320313	-52.593964
2239.453125	-56.246994
2325.585938	-64.779167
2411.718750	-63.684349
2497.851563	-65.181877
2583.984375	-64.800987
2670.117188	-63.911606
2756.250000	-56.999691
2842.382813	-49.204334
2928.515625	-49.715244
3014.648438	-58.582962
3100.781250	-60.552528
3186.914063	-60.516129
3273.046875	-61.139278
3359.179688	-62.788227
3445.312500	-62.982018
3531.445313	-62.668522
3617.578125	-62.322098
3703.710938	-63.169350
3789.843750	-62.624390
3875.976563	-54.768810
3962.109375	-50.055424
4048.242188	-51.272751
4134.375000	-53.960300
4220.507813	-51.927158
4306.640625	-54.228287
4392.773438	-63.220055
4478.906250	-67.065094
4565.039063	-63.487377
4651.171875	-65.160889
4737.304688	-64.841553
4823.437500	-65.262955
4909.570313	-62.983192
4995.703125	-56.629974
5081.835938	-53.682999
5167.968750	-57.120972
5254.101563	-61.299679
5340.234375	-61.472744
5426.367188	-67.797966
5512.500000	-68.684731
5598.632813	-62.952042
5684.765625	-62.471886
5770.898438	-68.093033
5857.031250	-70.326622
5943.164063	-62.744354
6029.296875	-57.087879
6115.429688	-54.317814
6201.562500	-52.142853
6287.695313	-53.685562
6373.828125	-60.561291
6459.960938	-62.112625
6546.093750	-64.134033
6632.226563	-66.198441
6718.359375	-65.079865
6804.492188	-64.269890
6890.625000	-66.456306
6976.757813	-71.013359
7062.890625	-71.461479
7149.023438	-63.099705
7235.156250	-57.366375
7321.289063	-52.998615
7407.421875	-51.702110
7493.554688	-54.512657
7579.687500	-58.785454
7665.820313	-58.986046
7751.953125	-59.692776
7838.085938	-60.154869
7924.218750	-59.049889
8010.351563	-58.750458
8096.484375	-60.243950
8182.617188	-64.325439
8268.750000	-69.436989
8354.882813	-70.279961
8441.015625	-72.187912
8527.148438	-75.167381
8613.281250	-71.714287
8699.414063	-67.843849
8785.546875	-65.772514
8871.679688	-65.956383
8957.812500	-64.398010
9043.945313	-66.740944
9130.078125	-67.518433
