Frequency (Hz)	Level (dB)
86.132813	-66.624863
172.265625	-64.587280
258.398438	-66.408943
344.531250	-70.455597
430.664063	-70.366776
516.796875	-70.204079
602.929688	-70.953186
689.062500	-72.274124
775.195313	-73.804482
861.328125	-74.208641
947.460938	-71.725357
1033.593750	-68.933708
1119.726563	-67.579910
1205.859375	-66.831833
1291.992188	-66.095398
1378.125000	-65.956818
1464.257813	-66.687241
1550.390625	-69.153137
1636.523438	-79.125389
1722.656250	-73.269051
1808.789063	-67.905678
1894.921875	-66.903908
1981.054688	-64.819237
2067.187500	-62.658497
2153.320313	-62.744408
2239.453125	-64.892891
2325.585938	-68.766937
2411.718750	-74.135429
2497.851563	-75.295540
2583.984375	-70.848648
2670.117188	-67.334053
2756.250000	-64.339890
2842.382813	-62.928959
2928.515625	-66.237900
3014.648438	-76.490257
3100.781250	-80.540482
3186.914063	-87.056435
3273.046875	-87.211739
3359.179688	-77.035057
3445.312500	-70.169029
3531.445313	-69.040619
3617.578125	-71.829842
3703.710938	-78.038170
3789.843750	-72.146988
3875.976563	-66.327209
3962.109375	-66.988319
4048.242188	-68.290985
4134.375000	-70.506592
4220.507813	-68.082214
4306.640625	-64.341103
4392.773438	-66.245018
4478.906250	-77.740387
4565.039063	-68.725731
4651.171875	-65.238152
4737.304688	-64.336555
4823.437500	-62.812508
4909.570313	-60.529865
4995.703125	-55.807453
5081.835938	-54.046436
5167.968750	-55.552547
5254.101563	-56.894428
5340.234375	-59.905407
5426.367188	-65.697571
5512.500000	-76.595222
5598.632813	-70.078781
5684.765625	-66.319862
5770.898438	-63.887737
5857.031250	-64.918053
5943.164063	-67.943558
6029.296875	-65.769707
6115.429688	-65.316917
6201.562500	-67.250877
6287.695313	-71.259621
6373.828125	-76.689400
6459.960938	-78.034454
6546.093750	-75.343536
6632.226563	-74.565735
6718.359375	-74.519730
6804.492188	-77.383392
6890.625000	-88.609009
6976.757813	-84.854538
7062.890625	-80.345276
7149.023438	-79.275284
7235.156250	-83.942978
7321.289063	-88.617630
7407.421875	-85.667282
7493.554688	-79.957672
7579.687500	-76.511101
7665.820313	-77.191177
7751.953125	-77.868423
7838.085938	-77.122147
7924.218750	-76.309830
8010.351563	-75.982582
8096.484375	-75.287300
8182.617188	-74.983856
8268.750000	-77.597244
8354.882813	-85.131462
8441.015625	-96.690849
8527.148438	-94.372536
8613.281250	-95.493820
8699.414063	-96.057167
8785.546875	-89.812027
8871.679688	-85.437363
8957.812500	-84.373131
9043.945313	-84.064987
9130.078125	-83.692772
9216.210938	-88.082153
9302.343750	-86.851738
9388.476563	-79.954323
9474.609375	-77.392685
9560.742188	-76.964043
9646.875000	-78.567123
9733.007813	-85.319695
9819.140625	-79.538582
9905.273438	-76.197708
9991.406250	-76.313919
10077.539063	-76.097801
10163.671875	-74.607613
10249.804688	-72.320938
10335.937500	-71.621315
10422.070313	-73.804626
10508.203125	-71.814491
10594.335938	-66.890572
10680.468750	-63.846718
10766.601563	-64.781479
10852.734375	-69.822960
10938.867188	-74.993706
11025.000000	-76.208839
11111.132813	-78.421478
11197.265625	-83.112305
11283.398438	-82.567291
11369.531250	-83.863098
11455.664063	-88.179161
11541.796875	-86.169594
11627.929688	-83.950966
11714.062500	-84.036057
11800.195313	-81.877541
11886.328125	-77.928322
11972.460938	-78.553200
12058.593750	-84.963120
12144.726563	-98.105591
12230.859375	-89.025238
12316.992188	-88.192993
12403.125000	-88.976463
12489.257813	-90.370972
12575.390625	-93.275604
12661.523438	-96.846855
12747.656250	-99.255440
12833.789063	-94.516190
12919.921875	-91.868240
13006.054688	-91.506706
13092.187500	-92.554176
13178.320313	-92.396408
13264.453125	-91.353798
13350.585938	-89.764359
13436.718750	-88.379227
13522.851563	-88.348953
13608.984375	-90.237350
13695.117188	-93.257683
13781.250000	-94.612633
13867.382813	-95.397598
13953.515625	-95.684326
14039.648438	-96.784096
14125.781250	-97.328835
14211.914063	-98.648972
14298.046875	-97.161270
14384.179688	-92.667328
14470.312500	-91.407227
14556.445313	-90.940018
14642.578125	-92.100868
14728.710938	-95.913506
14814.843750	-104.174210
14900.976563	-100.969734
14987.109375	-95.466194
15073.242188	-92.245293
15159.375000	-89.184097
15245.507813	-89.602470
15331.640625	-90.032776
15417.773438	-87.327728
15503.906250	-87.038071
15590.039063	-85.967712
15676.171875	-83.917686
15762.304688	-83.917053
15848.437500	-87.405945
15934.570313	-95.555275
16020.703125	-105.483841
16106.835938	-97.934456
16192.968750	-98.041161
16279.101563	-97.541481
16365.234375	-95.672005
16451.367188	-97.851639
16537.500000	-99.453987
16623.632813	-99.264496
16709.765625	-100.597984
16795.898438	-99.999054
16882.031250	-97.907135
16968.164063	-97.034103
17054.296875	-98.245705
17140.429688	-101.718857
17226.562500	-106.186142
17312.695313	-106.283699
17398.828125	-106.633003
17484.960938	-106.980835
17571.093750	-107.230331
17657.226563	-109.695908
17743.359375	-110.698418
17829.492188	-108.102409
17915.625000	-105.491776
18001.757813	-103.417480
18087.890625	-102.824493
18174.023438	-105.388641
18260.156250	-106.894928
18346.289063	-106.422852
18432.421875	-109.904129
18518.554688	-113.690323
18604.687500	-111.738647
18690.820313	-110.050926
18776.953125	-111.553902
18863.085938	-112.758461
18949.218750	-111.268646
19035.351563	-109.119522
19121.484375	-108.363930
19207.617188	-108.159561
19293.750000	-107.291985
19379.882813	-107.500359
19466.015625	-109.020744
19552.148438	-109.935822
19638.281250	-111.249672
19724.414063	-112.656616
19810.546875	-113.989853
19896.679688	-114.023811
19982.812500	-113.169693
20068.945313	-114.233818
20155.078125	-118.945557
20241.210938	-122.325897
20327.343750	-119.529449
20413.476563	-120.766350
20499.609375	-121.193115
20585.742188	-118.893036
20671.875000	-118.816902
20758.007813	-120.434029
20844.140625	-122.714241
20930.273438	-125.440613
21016.406250	-129.444244
21102.539063	-129.385010
21188.671875	-130.543015
21274.804688	-133.073959
21360.937500	-136.509827
21447.070313	-141.205688
21533.203125	-140.808624
21619.335938	-142.406372
21705.468750	-143.507065
21791.601563	-145.136246
21877.734375	-144.738174
21963.867188	-145.663864
