Frequency (Hz)	Level (dB)
86.132813	-56.783230
172.265625	-58.869862
258.398438	-61.189976
344.531250	-63.361118
430.664063	-64.166313
516.796875	-63.449841
602.929688	-62.849087
689.062500	-63.721382
775.195313	-65.574059
861.328125	-67.757721
947.460938	-70.180344
1033.593750	-68.783417
1119.726563	-68.097610
1205.859375	-63.815750
1291.992188	-61.093925
1378.125000	-60.051006
1464.257813	-61.560509
1550.390625	-64.096611
1636.523438	-66.986008
1722.656250	-67.360558
1808.789063	-64.833107
1894.921875	-66.997368
1981.054688	-66.263008
2067.187500	-59.423538
2153.320313	-54.105087
2239.453125	-56.301098
2325.585938	-62.590923
2411.718750	-65.149315
2497.851563	-67.204468
2583.984375	-67.480064
2670.117188	-65.630455
2756.250000	-61.386536
2842.382813	-55.010834
2928.515625	-55.632118
3014.648438	-60.849220
3100.781250	-62.475281
3186.914063	-63.205330
3273.046875	-63.322380
3359.179688	-64.403702
3445.312500	-65.478287
3531.445313	-65.572060
3617.578125	-64.831917
3703.710938	-64.950340
3789.843750	-66.349068
3875.976563	-60.221001
3962.109375	-56.466019
4048.242188	-58.274990
4134.375000	-54.563335
4220.507813	-51.527203
4306.640625	-54.793980
4392.773438	-57.938614
4478.906250	-59.939960
4565.039063	-60.359360
4651.171875	-60.718822
4737.304688	-60.850834
4823.437500	-60.765644
4909.570313	-59.644028
4995.703125	-57.588905
5081.835938	-54.976906
5167.968750	-56.743008
5254.101563	-60.501301
5340.234375	-62.527798
5426.367188	-65.101501
5512.500000	-67.001747
5598.632813	-67.586197
5684.765625	-67.532516
5770.898438	-69.297356
5857.031250	-69.818192
5943.164063	-65.208855
6029.296875	-62.242420
6115.429688	-59.558922
6201.562500	-57.379486
6287.695313	-57.123562
6373.828125	-57.716404
6459.960938	-61.069950
6546.093750	-65.407364
6632.226563	-74.212563
6718.359375	-67.556633
6804.492188	-65.194878
6890.625000	-64.430252
6976.757813	-65.186165
7062.890625	-66.366409
7149.023438	-65.842911
7235.156250	-61.926434
7321.289063	-58.085556
7407.421875	-56.873890
7493.554688	-59.322433
7579.687500	-62.405746
7665.820313	-62.800396
7751.953125	-63.716595
7838.085938	-64.834389
7924.218750	-64.979546
8010.351563	-64.767059
8096.484375	-65.482956
8182.617188	-68.162094
8268.750000	-71.684273
8354.882813	-74.096581
8441.015625	-77.597183
8527.148438	-74.439835
8613.281250	-71.982994
8699.414063	-71.164162
8785.546875	-71.569214
8871.679688	-69.272507
8957.812500	-66.591721
9043.945313	-66.271996
