Frequency (Hz)	Level (dB)
86.132813	-51.846062
172.265625	-55.291512
258.398438	-58.373886
344.531250	-60.320267
430.664063	-61.184029
516.796875	-61.165421
602.929688	-61.532867
689.062500	-62.546513
775.195313	-64.415993
861.328125	-66.761162
947.460938	-69.825325
1033.593750	-68.124672
1119.726563	-66.049797
1205.859375	-61.834343
1291.992188	-59.594345
1378.125000	-58.850254
1464.257813	-61.115658
1550.390625	-64.927475
1636.523438	-69.770325
1722.656250	-69.103439
1808.789063	-65.352303
1894.921875	-66.198532
1981.054688	-71.421684
2067.187500	-64.838448
2153.320313	-54.841675
2239.453125	-55.012402
2325.585938	-61.773018
2411.718750	-63.788193
2497.851563	-61.312363
2583.984375	-58.765759
2670.117188	-57.819454
2756.250000	-56.046551
2842.382813	-52.941486
2928.515625	-56.182724
3014.648438	-69.345680
3100.781250	-66.956390
3186.914063	-63.714146
3273.046875	-61.749142
3359.179688	-59.959579
3445.312500	-60.667103
3531.445313	-62.063259
3617.578125	-62.469074
3703.710938	-62.488926
3789.843750	-60.642303
3875.976563	-55.782162
3962.109375	-51.817104
4048.242188	-52.180649
4134.375000	-49.035675
4220.507813	-46.850285
4306.640625	-51.843113
4392.773438	-55.695290
4478.906250	-61.719952
4565.039063	-69.166527
4651.171875	-63.628334
4737.304688	-58.927303
4823.437500	-54.750031
4909.570313	-50.086647
4995.703125	-44.200615
5081.835938	-39.950031
5167.968750	-42.450214
5254.101563	-46.605991
5340.234375	-48.779602
5426.367188	-51.285202
5512.500000	-53.587219
5598.632813	-54.997597
5684.765625	-56.714066
5770.898438	-59.149590
5857.031250	-59.742748
5943.164063	-59.388504
6029.296875	-59.533138
6115.429688	-57.232491
6201.562500	-53.142433
6287.695313	-47.977856
6373.828125	-50.529373
6459.960938	-56.743855
6546.093750	-57.624340
6632.226563	-62.049110
6718.359375	-64.744621
6804.492188	-67.106133
6890.625000	-67.074181
6976.757813	-65.587242
7062.890625	-64.615784
7149.023438	-63.474190
7235.156250	-61.390381
7321.289063	-59.036537
7407.421875	-57.057850
7493.554688	-58.021423
7579.687500	-61.332359
7665.820313	-64.152222
7751.953125	-66.837151
7838.085938	-68.559303
7924.218750	-73.751892
8010.351563	-71.931244
8096.484375	-68.340385
8182.617188	-65.824242
8268.750000	-65.537186
8354.882813	-69.068336
8441.015625	-74.480766
8527.148438	-72.744202
8613.281250	-69.146736
8699.414063	-67.528130
8785.546875	-66.446922
8871.679688	-65.732750
8957.812500	-65.146576
9043.945313	-67.349701
9130.078125	-68.090157
9216.210938	-64.039436
9302.343750	-60.213181
9388.476563	-60.382729
9474.609375	-63.403561
9560.742188	-65.702660
9646.875000	-68.698250
9733.007813	-73.264488
9819.140625	-80.228226
9905.273438	-80.511909
9991.406250	-77.206673
10077.539063	-73.802345
10163.671875	-69.877136
10249.804688	-66.383759
10335.937500	-64.364639
10422.070313	-63.937023
10508.203125	-61.931721
10594.335938	-58.992901
10680.468750	-55.650391
10766.601563	-55.586479
10852.734375	-58.475746
10938.867188	-60.940521
11025.000000	-63.380280
11111.132813	-66.506264
11197.265625	-67.827515
11283.398438	-66.512184
11369.531250	-65.533234
11455.664063	-65.177696
11541.796875	-65.080971
11627.929688	-65.790749
11714.062500	-67.086685
11800.195313	-67.980469
11886.328125	-65.152695
11972.460938	-62.879402
12058.593750	-62.363705
12144.726563	-63.379757
12230.859375	-66.457603
12316.992188	-69.728912
12403.125000	-72.483238
12489.257813	-74.656013
12575.390625	-75.841347
12661.523438	-75.520004
12747.656250	-75.501732
12833.789063	-77.289894
12919.921875	-82.349747
13006.054688	-86.992058
13092.187500	-84.522011
13178.320313	-81.647194
13264.453125	-80.193436
13350.585938	-78.469002
13436.718750	-76.550087
13522.851563	-76.801537
13608.984375	-79.812668
13695.117188	-84.024292
13781.250000	-85.258148
13867.382813	-84.987152
13953.515625	-86.294022
