Frequency (Hz)	Level (dB)
86.132813	-52.506069
172.265625	-55.008507
258.398438	-60.671249
344.531250	-63.592670
430.664063	-60.565575
516.796875	-60.669682
602.929688	-61.785007
689.062500	-63.342777
775.195313	-64.982079
861.328125	-65.584846
947.460938	-64.190117
1033.593750	-61.650921
1119.726563	-59.472244
1205.859375	-58.610245
1291.992188	-58.574944
1378.125000	-59.163223
1464.257813	-60.591785
1550.390625	-63.020889
1636.523438	-66.126930
1722.656250	-66.518776
1808.789063	-65.625862
1894.921875	-64.395035
1981.054688	-60.356522
2067.187500	-57.771435
2153.320313	-57.949306
2239.453125	-59.682880
2325.585938	-62.782845
2411.718750	-67.820541
2497.851563	-68.791992
2583.984375	-64.521996
2670.117188	-63.742813
2756.250000	-64.164406
2842.382813	-63.251568
2928.515625	-62.859581
3014.648438	-64.719261
3100.781250	-70.605003
3186.914063	-78.851646
3273.046875	-72.463326
3359.179688	-62.797409
3445.312500	-58.226170
3531.445313	-58.492100
3617.578125	-61.168194
3703.710938	-63.084503
3789.843750	-60.927662
3875.976563	-58.813641
3962.109375	-58.980717
4048.242188	-60.784416
4134.375000	-64.687088
4220.507813	-69.384598
4306.640625	-63.338203
4392.773438	-64.313614
4478.906250	-63.423386
4565.039063	-61.057404
4651.171875	-61.456215
4737.304688	-61.278114
4823.437500	-59.395504
4909.570313	-54.245571
4995.703125	-44.722111
5081.835938	-40.410080
5167.968750	-41.792713
5254.101563	-46.967640
5340.234375	-53.099663
5426.367188	-59.042290
5512.500000	-60.520683
5598.632813	-59.293900
5684.765625	-60.065372
5770.898438	-60.346188
5857.031250	-61.742523
5943.164063	-59.158764
6029.296875	-58.413059
6115.429688	-60.750076
6201.562500	-61.824715
6287.695313	-64.102638
6373.828125	-71.910576
6459.960938	-69.760536
6546.093750	-67.634232
6632.226563	-67.305946
6718.359375	-69.100563
6804.492188	-75.712067
6890.625000	-78.243896
6976.757813	-74.269150
7062.890625	-72.728378
7149.023438	-73.089363
7235.156250	-76.568695
7321.289063	-74.759918
7407.421875	-71.787651
7493.554688	-72.937714
7579.687500	-74.917351
7665.820313	-74.749672
7751.953125	-74.656754
7838.085938	-71.739288
7924.218750	-70.710182
8010.351563	-72.410110
8096.484375	-70.710922
8182.617188	-67.040169
8268.750000	-67.766769
8354.882813	-74.032570
8441.015625	-81.824692
8527.148438	-77.158295
8613.281250	-76.913696
8699.414063	-76.725250
8785.546875	-80.837585
8871.679688	-81.566689
8957.812500	-74.711830
9043.945313	-73.713547
9130.078125	-73.240471
9216.210938	-72.151718
9302.343750	-69.476669
9388.476563	-70.082817
9474.609375	-72.496742
9560.742188	-72.751274
9646.875000	-76.727730
9733.007813	-74.054405
9819.140625	-72.504631
9905.273438	-75.238754
9991.406250	-75.515778
10077.539063	-73.294701
10163.671875	-72.837883
10249.804688	-74.847298
10335.937500	-71.348030
10422.070313	-66.150040
10508.203125	-64.011314
10594.335938	-61.808331
10680.468750	-59.542782
10766.601563	-60.666313
10852.734375	-65.756653
10938.867188	-70.834038
11025.000000	-73.586853
11111.132813	-78.405792
11197.265625	-77.502388
11283.398438	-77.194710
11369.531250	-83.982361
11455.664063	-85.836777
11541.796875	-84.360016
11627.929688	-85.349152
11714.062500	-86.538467
11800.195313	-91.011948
11886.328125	-81.873459
11972.460938	-74.814743
12058.593750	-74.214600
12144.726563	-77.769615
12230.859375	-83.354507
12316.992188	-88.305023
12403.125000	-95.381599
12489.257813	-94.821419
12575.390625	-87.625130
12661.523438	-83.743172
12747.656250	-81.657707
12833.789063	-79.672791
12919.921875	-78.873787
13006.054688	-81.495758
13092.187500	-90.749290
13178.320313	-90.777618
13264.453125	-83.992455
13350.585938	-80.407867
13436.718750	-79.421051
13522.851563	-82.111702
13608.984375	-87.182655
13695.117188	-89.946671
13781.250000	-94.495171
13867.382813	-101.766518
13953.515625	-94.268913
14039.648438	-88.082779
14125.781250	-84.773689
14211.914063	-85.204353
14298.046875	-85.656517
14384.179688	-84.932632
14470.312500	-89.998848
14556.445313	-88.381172
14642.578125	-84.828186
14728.710938	-82.224007
14814.843750	-81.024307
14900.976563	-80.623116
14987.109375	-80.138474
15073.242188	-82.758568
15159.375000	-89.145149
15245.507813	-90.660873
15331.640625	-82.258759
15417.773438	-76.078445
15503.906250	-72.959503
15590.039063	-70.740654
15676.171875	-68.533554
15762.304688	-68.040405
15848.437500	-70.702103
15934.570313	-75.979851
16020.703125	-78.561188
16106.835938	-75.908859
16192.968750	-75.302246
16279.101563	-76.427734
16365.234375	-78.268288
16451.367188	-82.113068
16537.500000	-88.853035
16623.632813	-89.138351
16709.765625	-88.154976
16795.898438	-88.335861
16882.031250	-87.250717
16968.164063	-85.309929
17054.296875	-82.839233
17140.429688	-81.909760
17226.562500	-82.848717
17312.695313	-84.275497
17398.828125	-83.459900
17484.960938	-81.567261
17571.093750	-81.308578
17657.226563	-81.822853
17743.359375	-82.503693
17829.492188	-81.723129
17915.625000	-79.734093
18001.757813	-78.408897
18087.890625	-77.888115
18174.023438	-78.361801
18260.156250	-80.537895
18346.289063	-83.176315
18432.421875	-85.853149
18518.554688	-87.692261
18604.687500	-88.142090
18690.820313	-86.570274
18776.953125	-85.744125
18863.085938	-85.997978
18949.218750	-86.539047
19035.351563	-88.413841
19121.484375	-91.280533
19207.617188	-92.766449
19293.750000	-89.390121
19379.882813	-87.893333
19466.015625	-90.586472
19552.148438	-96.043869
19638.281250	-97.874573
19724.414063	-99.205315
19810.546875	-102.582100
19896.679688	-105.863892
19982.812500	-99.476639
20068.945313	-96.679306
20155.078125	-93.185844
20241.210938	-90.817841
20327.343750	-90.217026
20413.476563	-90.459229
20499.609375	-90.480499
20585.742188	-90.995354
20671.875000	-92.422630
20758.007813	-94.269005
20844.140625	-96.790054
20930.273438	-99.926582
21016.406250	-104.088036
21102.539063	-106.656143
21188.671875	-108.940453
21274.804688	-112.409637
21360.937500	-115.379456
21447.070313	-121.127220
21533.203125	-117.765472
21619.335938	-118.328941
21705.468750	-122.472649
21791.601563	-127.199852
21877.734375	-129.246216
21963.867188	-132.019867
