Frequency (Hz)	Level (dB)
86.132813	-66.145424
172.265625	-64.053642
258.398438	-65.355797
344.531250	-68.214066
430.664063	-68.485733
516.796875	-68.385025
602.929688	-69.110275
689.062500	-70.426857
775.195313	-71.803162
861.328125	-72.126427
947.460938	-70.251656
1033.593750	-66.434921
1119.726563	-64.710716
1205.859375	-64.057007
1291.992188	-63.692760
1378.125000	-63.910866
1464.257813	-65.149574
1550.390625	-67.569351
1636.523438	-70.860901
1722.656250	-68.220673
1808.789063	-65.032738
1894.921875	-62.559910
1981.054688	-59.844952
2067.187500	-59.178425
2153.320313	-61.031315
2239.453125	-64.194916
2325.585938	-69.050514
2411.718750	-76.644531
2497.851563	-79.097801
2583.984375	-71.154427
2670.117188	-66.396919
2756.250000	-62.295757
2842.382813	-59.469864
2928.515625	-61.512936
3014.648438	-72.444878
3100.781250	-82.020752
3186.914063	-82.912743
3273.046875	-81.499992
3359.179688	-73.515625
3445.312500	-69.217072
3531.445313	-69.912315
3617.578125	-73.799934
3703.710938	-74.467697
3789.843750	-68.952766
3875.976563	-62.304600
3962.109375	-60.863258
4048.242188	-61.308403
4134.375000	-61.423412
4220.507813	-62.312355
4306.640625	-62.796104
4392.773438	-65.570892
4478.906250	-77.592514
4565.039063	-69.283997
4651.171875	-64.963425
4737.304688	-63.948170
4823.437500	-63.027668
4909.570313	-59.963913
4995.703125	-56.157291
5081.835938	-54.673717
5167.968750	-54.808418
5254.101563	-55.719330
5340.234375	-58.651066
5426.367188	-65.786240
5512.500000	-79.784164
5598.632813	-71.803764
5684.765625	-67.257423
5770.898438	-66.491814
5857.031250	-67.501259
5943.164063	-69.748283
6029.296875	-65.204918
6115.429688	-63.948025
6201.562500	-66.610039
6287.695313	-69.303421
6373.828125	-71.969444
6459.960938	-72.732864
6546.093750	-74.604233
6632.226563	-76.625977
6718.359375	-76.875534
6804.492188	-80.762802
6890.625000	-89.046715
6976.757813	-81.149399
7062.890625	-81.107353
7149.023438	-84.416924
7235.156250	-88.712402
7321.289063	-90.592346
7407.421875	-89.406364
7493.554688	-84.609184
7579.687500	-82.127144
7665.820313	-80.844673
7751.953125	-80.401978
7838.085938	-81.309380
7924.218750	-82.106178
8010.351563	-82.755203
8096.484375	-83.563667
8182.617188	-84.986214
8268.750000	-85.571823
8354.882813	-85.865669
8441.015625	-89.249756
8527.148438	-94.342888
8613.281250	-96.277794
8699.414063	-92.224594
8785.546875	-88.288406
8871.679688	-86.589493
8957.812500	-86.131157
9043.945313	-87.297440
9130.078125	-89.363052
9216.210938	-85.936958
9302.343750	-80.865288
9388.476563	-78.325401
9474.609375	-79.031059
9560.742188	-84.865547
9646.875000	-81.074455
9733.007813	-74.586273
9819.140625	-72.844933
9905.273438	-73.788849
9991.406250	-75.583549
10077.539063	-75.945061
10163.671875	-73.799911
10249.804688	-71.572838
10335.937500	-70.550041
10422.070313	-69.980995
10508.203125	-68.545715
10594.335938	-66.043015
10680.468750	-64.213829
10766.601563	-65.184837
10852.734375	-69.191742
