Frequency (Hz)	Level (dB)
86.132813	-42.182850
172.265625	-44.550102
258.398438	-46.976566
344.531250	-49.234184
430.664063	-50.733665
516.796875	-51.805729
602.929688	-52.701946
689.062500	-54.076214
775.195313	-56.028023
861.328125	-59.144611
947.460938	-56.533600
1033.593750	-54.979336
1119.726563	-53.847080
1205.859375	-53.208138
1291.992188	-54.018475
1378.125000	-58.387119
1464.257813	-56.852306
1550.390625	-56.122566
1636.523438	-55.460991
1722.656250	-55.003040
1808.789063	-55.253948
1894.921875	-55.369545
1981.054688	-48.786110
2067.187500	-45.013992
2153.320313	-50.518497
2239.453125	-59.734463
2325.585938	-61.353428
2411.718750	-59.079594
2497.851563	-56.886002
2583.984375	-56.306355
2670.117188	-54.749886
2756.250000	-51.832272
2842.382813	-54.421124
2928.515625	-64.166191
3014.648438	-63.648670
3100.781250	-60.499645
3186.914063	-59.347939
3273.046875	-53.899349
3359.179688	-48.666451
3445.312500	-46.526371
3531.445313	-50.700466
3617.578125	-56.665241
3703.710938	-66.140457
3789.843750	-70.866486
3875.976563	-61.780022
3962.109375	-57.632175
4048.242188	-57.024101
4134.375000	-60.600876
4220.507813	-64.518501
4306.640625	-64.057159
4392.773438	-58.561874
4478.906250	-54.988461
4565.039063	-57.979870
4651.171875	-68.969681
4737.304688	-74.868057
4823.437500	-71.044304
4909.570313	-66.918312
4995.703125	-62.313797
5081.835938	-57.357334
5167.968750	-53.728703
5254.101563	-52.451275
5340.234375	-54.022793
5426.367188	-57.352375
5512.500000	-61.090919
5598.632813	-63.086670
5684.765625	-60.972740
5770.898438	-58.821239
5857.031250	-52.069187
5943.164063	-48.205090
6029.296875	-50.408550
6115.429688	-53.829357
6201.562500	-56.283321
6287.695313	-58.276134
6373.828125	-60.740070
6459.960938	-62.940533
6546.093750	-62.790253
6632.226563	-62.515129
6718.359375	-63.401913
6804.492188	-63.890881
6890.625000	-62.417385
6976.757813	-60.980339
7062.890625	-60.071056
7149.023438	-57.757252
7235.156250	-55.617996
7321.289063	-56.684036
7407.421875	-57.717686
7493.554688	-54.584492
7579.687500	-52.700916
7665.820313	-54.414051
7751.953125	-56.113033
7838.085938	-53.894749
7924.218750	-53.984959
8010.351563	-56.808262
8096.484375	-59.553013
8182.617188	-61.085674
8268.750000	-64.458817
8354.882813	-68.933548
8441.015625	-70.073502
8527.148438	-73.132957
8613.281250	-78.700157
8699.414063	-70.067238
8785.546875	-64.708687
8871.679688	-61.467457
8957.812500	-60.735931
9043.945313	-62.327686
9130.078125	-64.711670
9216.210938	-67.322342
9302.343750	-70.204361
9388.476563	-69.150352
9474.609375	-64.675133
9560.742188	-63.082813
9646.875000	-63.505489
9733.007813	-64.400002
9819.140625	-65.454384
9905.273438	-67.803619
9991.406250	-71.530449
10077.539063	-72.575249
10163.671875	-71.035072
10249.804688	-69.422302
10335.937500	-67.753777
10422.070313	-66.112907
10508.203125	-65.368027
10594.335938	-65.541809
10680.468750	-66.528252
10766.601563	-68.243820
10852.734375	-70.538811
10938.867188	-73.559570
11025.000000	-76.546165
11111.132813	-78.330040
11197.265625	-79.685722
11283.398438	-81.084122
11369.531250	-81.458900
11455.664063	-81.365509
11541.796875	-82.320862
11627.929688	-82.724876
11714.062500	-83.114334
11800.195313	-82.604210
11886.328125	-79.024651
11972.460938	-77.327225
12058.593750	-76.312843
12144.726563	-75.055847
12230.859375	-78.409630
12316.992188	-83.612350
12403.125000	-82.192810
12489.257813	-78.159401
12575.390625	-76.730011
12661.523438	-77.903214
12747.656250	-80.472023
12833.789063	-82.546494
12919.921875	-83.700569
13006.054688	-85.510841
13092.187500	-88.064224
13178.320313	-88.803726
13264.453125	-87.732582
13350.585938	-87.474876
13436.718750	-88.546753
13522.851563	-85.137001
13608.984375	-80.237747
13695.117188	-77.639938
13781.250000	-76.587936
13867.382813	-76.771675
13953.515625	-77.591225
14039.648438	-77.553459
14125.781250	-76.646736
14211.914063	-74.573318
14298.046875	-72.067215
14384.179688	-70.704269
14470.312500	-70.878525
14556.445313	-72.178711
14642.578125	-74.201660
14728.710938	-76.458435
14814.843750	-78.847382
14900.976563	-81.032181
14987.109375	-82.600616
15073.242188	-82.740105
15159.375000	-82.311829
15245.507813	-83.792564
15331.640625	-86.010086
15417.773438	-84.280060
15503.906250	-81.257713
15590.039063	-79.453697
15676.171875	-79.941383
15762.304688	-83.024887
15848.437500	-85.808174
15934.570313	-85.377449
16020.703125	-86.840919
16106.835938	-92.370689
16192.968750	-102.684853
16279.101563	-89.837639
16365.234375	-85.365265
16451.367188	-83.688766
16537.500000	-83.977562
16623.632813	-84.853630
16709.765625	-85.068634
16795.898438	-85.456818
16882.031250	-86.652634
16968.164063	-89.603600
17054.296875	-95.208557
17140.429688	-92.606316
17226.562500	-89.095711
17312.695313	-87.977287
17398.828125	-88.917419
17484.960938	-88.812126
17571.093750	-85.353897
17657.226563	-83.176376
17743.359375	-81.836693
17829.492188	-80.461472
17915.625000	-79.196548
18001.757813	-77.887459
18087.890625	-77.322418
18174.023438	-78.468132
18260.156250	-81.056046
18346.289063	-83.629509
18432.421875	-85.450569
18518.554688	-86.711540
18604.687500	-87.396225
18690.820313	-87.316925
18776.953125	-85.969528
18863.085938	-84.322334
18949.218750	-83.376587
19035.351563	-83.215111
19121.484375	-83.452728
19207.617188	-84.381302
19293.750000	-85.947289
19379.882813	-86.234535
19466.015625	-85.694305
19552.148438	-85.943962
19638.281250	-86.587669
19724.414063	-87.644798
19810.546875	-89.130684
19896.679688	-90.679649
19982.812500	-93.223686
20068.945313	-98.018303
20155.078125	-104.857193
20241.210938	-106.445320
20327.343750	-101.690216
20413.476563	-101.494057
20499.609375	-103.973129
20585.742188	-104.734962
20671.875000	-103.992851
20758.007813	-103.932724
20844.140625	-104.594460
20930.273438	-105.833313
21016.406250	-107.740509
21102.539063	-110.715950
21188.671875	-114.790619
21274.804688	-119.273911
21360.937500	-125.331558
21447.070313	-134.612137
21533.203125	-132.647568
21619.335938	-129.474930
21705.468750	-128.312332
21791.601563	-127.644623
21877.734375	-129.210098
21963.867188	-127.495987
