Frequency (Hz)	Level (dB)
86.132813	-43.603424
172.265625	-47.044334
258.398438	-50.499996
344.531250	-53.558292
430.664063	-55.047283
516.796875	-55.692730
602.929688	-56.567593
689.062500	-57.872772
775.195313	-59.534153
861.328125	-60.979221
947.460938	-66.603973
1033.593750	-66.174629
1119.726563	-63.136734
1205.859375	-61.373596
1291.992188	-62.715080
1378.125000	-66.259010
1464.257813	-57.000793
1550.390625	-56.438004
1636.523438	-62.786308
1722.656250	-65.438370
1808.789063	-61.310562
1894.921875	-60.911427
1981.054688	-56.350994
2067.187500	-51.329418
2153.320313	-54.790852
2239.453125	-60.154305
2325.585938	-66.139442
2411.718750	-64.776855
2497.851563	-61.034519
2583.984375	-60.242233
2670.117188	-59.047825
2756.250000	-58.384068
2842.382813	-59.137749
2928.515625	-56.866810
3014.648438	-58.621838
3100.781250	-66.662506
3186.914063	-67.962151
3273.046875	-62.072430
3359.179688	-55.571926
3445.312500	-50.910484
3531.445313	-52.269543
3617.578125	-59.228451
3703.710938	-64.855164
3789.843750	-69.967484
3875.976563	-70.428474
3962.109375	-56.693451
4048.242188	-51.614971
4134.375000	-53.437927
4220.507813	-61.033886
4306.640625	-70.756287
4392.773438	-68.507233
4478.906250	-65.337135
4565.039063	-64.246849
4651.171875	-69.451157
4737.304688	-77.341438
4823.437500	-71.285469
4909.570313	-73.456284
4995.703125	-75.171005
5081.835938	-63.884453
5167.968750	-62.701305
5254.101563	-65.628029
5340.234375	-63.013073
5426.367188	-58.030159
5512.500000	-57.575367
5598.632813	-60.426819
5684.765625	-59.152042
5770.898438	-54.570328
5857.031250	-47.850796
5943.164063	-44.952045
6029.296875	-49.649559
6115.429688	-62.253597
6201.562500	-69.159790
6287.695313	-74.289307
6373.828125	-74.001289
6459.960938	-79.066841
6546.093750	-85.658089
6632.226563	-84.999680
6718.359375	-82.079376
6804.492188	-75.628899
6890.625000	-72.905563
6976.757813	-73.958374
7062.890625	-77.597359
7149.023438	-78.087891
7235.156250	-78.008636
7321.289063	-69.605118
7407.421875	-63.355221
7493.554688	-58.391834
7579.687500	-53.781116
7665.820313	-54.025028
7751.953125	-60.721020
7838.085938	-62.938847
7924.218750	-59.797680
8010.351563	-61.552078
8096.484375	-65.533554
8182.617188	-70.165321
8268.750000	-68.988106
8354.882813	-69.077248
8441.015625	-73.960480
8527.148438	-77.648346
8613.281250	-80.170296
8699.414063	-77.904030
8785.546875	-73.910973
8871.679688	-67.293053
8957.812500	-64.328537
9043.945313	-66.809280
9130.078125	-68.928093
9216.210938	-67.227608
9302.343750	-67.105743
9388.476563	-70.335274
9474.609375	-81.350586
9560.742188	-81.525970
9646.875000	-81.431839
9733.007813	-84.550781
9819.140625	-92.292450
9905.273438	-87.397675
9991.406250	-86.754158
10077.539063	-86.631332
10163.671875	-87.135101
10249.804688	-88.895424
10335.937500	-87.874153
10422.070313	-77.821808
10508.203125	-72.765358
10594.335938	-71.679001
10680.468750	-74.304893
10766.601563	-81.311607
10852.734375	-89.793129
10938.867188	-88.418182
11025.000000	-84.640732
11111.132813	-85.979767
11197.265625	-89.697571
11283.398438	-92.427422
11369.531250	-87.275307
11455.664063	-84.414505
11541.796875	-85.086777
11627.929688	-82.794334
11714.062500	-80.966545
11800.195313	-80.066956
11886.328125	-81.014824
11972.460938	-82.753532
12058.593750	-71.941887
12144.726563	-68.603210
12230.859375	-71.431808
12316.992188	-77.003616
12403.125000	-81.164452
12489.257813	-85.191544
12575.390625	-83.746384
12661.523438	-82.333160
12747.656250	-82.784363
12833.789063	-82.803963
12919.921875	-82.450737
13006.054688	-83.745827
13092.187500	-87.083321
13178.320313	-91.332779
13264.453125	-97.472260
13350.585938	-96.516800
13436.718750	-91.728439
13522.851563	-87.899765
13608.984375	-85.941986
13695.117188	-87.626480
13781.250000	-86.131630
13867.382813	-85.064384
13953.515625	-86.178879
14039.648438	-86.651306
14125.781250	-84.573753
14211.914063	-83.596596
14298.046875	-80.225990
14384.179688	-78.529884
14470.312500	-80.466698
14556.445313	-84.874626
14642.578125	-87.416855
14728.710938	-87.200317
14814.843750	-86.358604
14900.976563	-86.287872
14987.109375	-87.903580
15073.242188	-90.628479
15159.375000	-88.680618
15245.507813	-91.015266
15331.640625	-92.847534
15417.773438	-89.031418
15503.906250	-88.270836
15590.039063	-85.442558
15676.171875	-84.505852
15762.304688	-83.616104
15848.437500	-83.637390
15934.570313	-86.434326
16020.703125	-87.300354
16106.835938	-86.414017
16192.968750	-87.720757
16279.101563	-87.870766
16365.234375	-89.920601
16451.367188	-94.831856
16537.500000	-94.517838
16623.632813	-97.562157
16709.765625	-97.913879
16795.898438	-91.105743
16882.031250	-89.838821
16968.164063	-91.291153
17054.296875	-92.690887
17140.429688	-91.836792
17226.562500	-89.466667
17312.695313	-88.588661
17398.828125	-88.249283
17484.960938	-86.323456
17571.093750	-86.020020
17657.226563	-88.276047
17743.359375	-88.124046
17829.492188	-87.702766
17915.625000	-86.072327
18001.757813	-80.905457
18087.890625	-78.225128
18174.023438	-79.767906
18260.156250	-84.900558
18346.289063	-90.539619
18432.421875	-90.200409
18518.554688	-90.358620
18604.687500	-91.302521
18690.820313	-90.108284
18776.953125	-90.335800
18863.085938	-92.520721
18949.218750	-95.107681
19035.351563	-95.369614
19121.484375	-98.409515
19207.617188	-97.429428
19293.750000	-96.060326
19379.882813	-104.523277
19466.015625	-104.515503
19552.148438	-103.951035
19638.281250	-111.092354
19724.414063	-108.573441
19810.546875	-112.333710
19896.679688	-113.679314
19982.812500	-107.631897
20068.945313	-102.959045
20155.078125	-102.784210
20241.210938	-105.981842
20327.343750	-107.870117
20413.476563	-112.485069
20499.609375	-113.384308
20585.742188	-115.768196
20671.875000	-122.815697
20758.007813	-117.348648
20844.140625	-114.617989
20930.273438	-116.112892
21016.406250	-115.262726
21102.539063	-112.799301
21188.671875	-114.275414
21274.804688	-115.704552
21360.937500	-116.388138
21447.070313	-121.178482
21533.203125	-129.976990
21619.335938	-131.121185
21705.468750	-129.583237
21791.601563	-130.401627
21877.734375	-132.639618
21963.867188	-134.988083
