Frequency (Hz)	Level (dB)
86.132813	-51.926411
172.265625	-57.507908
258.398438	-61.166412
344.531250	-55.439968
430.664063	-55.596184
516.796875	-59.889572
602.929688	-63.059837
689.062500	-57.953064
775.195313	-51.859554
861.328125	-52.659176
947.460938	-50.851288
1033.593750	-53.090881
1119.726563	-59.160885
1205.859375	-51.087032
1291.992188	-46.891800
1378.125000	-46.030884
1464.257813	-43.312698
1550.390625	-43.048180
1636.523438	-45.411705
1722.656250	-53.537308
1808.789063	-53.203609
1894.921875	-57.536556
1981.054688	-42.373550
2067.187500	-38.539497
2153.320313	-44.087040
2239.453125	-52.601574
2325.585938	-60.048897
2411.718750	-60.254810
2497.851563	-58.917442
2583.984375	-65.491226
2670.117188	-63.059875
2756.250000	-56.793919
2842.382813	-60.363853
2928.515625	-71.253693
3014.648438	-68.014526
3100.781250	-68.216995
3186.914063	-67.605629
3273.046875	-66.108017
3359.179688	-60.362667
3445.312500	-56.453098
3531.445313	-58.215038
3617.578125	-60.107845
3703.710938	-63.222256
3789.843750	-65.442825
3875.976563	-63.137051
3962.109375	-59.743660
4048.242188	-59.691662
4134.375000	-66.390106
4220.507813	-63.798092
4306.640625	-54.746994
4392.773438	-51.477509
4478.906250	-50.990879
4565.039063	-52.686806
4651.171875	-58.092506
4737.304688	-59.486153
4823.437500	-59.653271
4909.570313	-60.889267
4995.703125	-61.477875
5081.835938	-60.571171
5167.968750	-59.426392
5254.101563	-57.537575
5340.234375	-62.830006
5426.367188	-62.207890
5512.500000	-63.320507
5598.632813	-67.909729
5684.765625	-67.576424
5770.898438	-67.187042
5857.031250	-64.481499
5943.164063	-60.041782
6029.296875	-64.528557
6115.429688	-66.130775
6201.562500	-68.277718
6287.695313	-75.880432
6373.828125	-67.438927
6459.960938	-67.046677
6546.093750	-71.464989
6632.226563	-76.192169
6718.359375	-77.708145
6804.492188	-75.106934
6890.625000	-71.062805
6976.757813	-67.504723
7062.890625	-67.821152
7149.023438	-69.978432
7235.156250	-72.640221
7321.289063	-65.548927
7407.421875	-65.789452
7493.554688	-71.553078
7579.687500	-71.575935
7665.820313	-72.418106
7751.953125	-75.480537
7838.085938	-73.532654
7924.218750	-70.350456
8010.351563	-71.291451
8096.484375	-77.458893
8182.617188	-69.710739
8268.750000	-63.110432
8354.882813	-60.245991
8441.015625	-61.818665
8527.148438	-66.416359
8613.281250	-72.106873
8699.414063	-70.794624
8785.546875	-69.879211
8871.679688	-69.228752
8957.812500	-69.703987
9043.945313	-71.425117
9130.078125	-72.455490
9216.210938	-72.821678
9302.343750	-70.623749
9388.476563	-72.317917
9474.609375	-72.053993
9560.742188	-69.885590
9646.875000	-71.352188
9733.007813	-76.920990
9819.140625	-81.918922
9905.273438	-78.476433
9991.406250	-80.507019
10077.539063	-83.204819
10163.671875	-84.168533
10249.804688	-85.819336
10335.937500	-86.202599
10422.070313	-81.168617
10508.203125	-76.495537
10594.335938	-78.162605
10680.468750	-85.154335
10766.601563	-79.866806
10852.734375	-81.611603
10938.867188	-85.322952
11025.000000	-94.143883
11111.132813	-91.662155
11197.265625	-91.838554
11283.398438	-93.404655
11369.531250	-95.978256
11455.664063	-92.446960
11541.796875	-86.536453
11627.929688	-82.582436
11714.062500	-80.458115
11800.195313	-76.236435
11886.328125	-73.786293
11972.460938	-74.654167
12058.593750	-78.405228
12144.726563	-87.127449
12230.859375	-83.409988
12316.992188	-83.779465
12403.125000	-87.108383
12489.257813	-87.518982
12575.390625	-87.362022
12661.523438	-93.513718
12747.656250	-99.279800
12833.789063	-96.692345
12919.921875	-97.169853
13006.054688	-99.412521
13092.187500	-95.036469
13178.320313	-89.715103
13264.453125	-90.321991
13350.585938	-94.701530
13436.718750	-95.787552
13522.851563	-91.967842
13608.984375	-87.839348
13695.117188	-87.422096
13781.250000	-87.916931
13867.382813	-89.984604
13953.515625	-90.773041
14039.648438	-86.093414
14125.781250	-83.055801
14211.914063	-82.168175
14298.046875	-82.993233
14384.179688	-85.615059
14470.312500	-87.555519
14556.445313	-86.700874
14642.578125	-86.478844
14728.710938	-91.717239
14814.843750	-93.778091
14900.976563	-90.489708
14987.109375	-89.599342
15073.242188	-86.360641
15159.375000	-86.750648
15245.507813	-91.989258
15331.640625	-94.833725
15417.773438	-95.477325
15503.906250	-94.493202
15590.039063	-88.263306
15676.171875	-84.561852
15762.304688	-83.510857
15848.437500	-84.657005
15934.570313	-85.067741
16020.703125	-86.117569
16106.835938	-85.562096
16192.968750	-85.867256
16279.101563	-84.972305
16365.234375	-86.278923
16451.367188	-86.227982
16537.500000	-87.642586
16623.632813	-87.978401
16709.765625	-88.319336
16795.898438	-90.851807
16882.031250	-91.360245
16968.164063	-90.100906
17054.296875	-85.085350
17140.429688	-83.802681
17226.562500	-85.540192
17312.695313	-87.831497
17398.828125	-86.171799
17484.960938	-89.555473
17571.093750	-90.821693
17657.226563	-90.284233
17743.359375	-90.687302
17829.492188	-89.039169
17915.625000	-88.210640
18001.757813	-88.180336
18087.890625	-86.858612
18174.023438	-87.715904
18260.156250	-90.030708
18346.289063	-93.751045
18432.421875	-101.226738
18518.554688	-104.099243
18604.687500	-101.945724
18690.820313	-99.261909
18776.953125	-92.005470
18863.085938	-89.593323
18949.218750	-88.411743
19035.351563	-87.785202
19121.484375	-90.654793
19207.617188	-90.904823
19293.750000	-92.691368
19379.882813	-96.656898
19466.015625	-95.392525
19552.148438	-95.415466
19638.281250	-99.174713
19724.414063	-104.328476
19810.546875	-99.910164
19896.679688	-100.515244
19982.812500	-101.080887
20068.945313	-103.450851
20155.078125	-110.052559
20241.210938	-117.210487
20327.343750	-118.601120
20413.476563	-117.957603
20499.609375	-119.204620
20585.742188	-114.835365
20671.875000	-111.104767
20758.007813	-111.652878
20844.140625	-115.074699
20930.273438	-115.461052
21016.406250	-117.318375
21102.539063	-119.608994
21188.671875	-124.090790
21274.804688	-130.730988
21360.937500	-128.687622
21447.070313	-124.645493
21533.203125	-126.896042
21619.335938	-137.458191
21705.468750	-133.628662
21791.601563	-136.024521
21877.734375	-134.953461
21963.867188	-134.028854
