Frequency (Hz)	Level (dB)
86.132813	-62.649769
172.265625	-60.149128
258.398438	-60.467182
344.531250	-61.667255
430.664063	-62.050163
516.796875	-64.512085
602.929688	-66.941551
689.062500	-67.866837
775.195313	-69.437378
861.328125	-72.213333
947.460938	-74.785797
1033.593750	-79.003731
1119.726563	-74.258553
1205.859375	-70.359604
1291.992188	-69.957977
1378.125000	-68.019066
1464.257813	-60.625744
1550.390625	-61.584602
1636.523438	-64.893356
1722.656250	-66.293564
1808.789063	-66.740349
1894.921875	-63.140167
1981.054688	-51.659267
2067.187500	-49.059303
2153.320313	-57.047932
2239.453125	-67.689217
2325.585938	-70.682968
2411.718750	-69.368156
2497.851563	-66.928993
2583.984375	-68.094681
2670.117188	-68.378021
2756.250000	-67.250366
2842.382813	-70.443649
2928.515625	-68.579224
3014.648438	-69.085716
3100.781250	-71.272873
3186.914063	-72.833000
3273.046875	-69.194817
3359.179688	-63.270481
3445.312500	-61.242382
3531.445313	-64.701599
3617.578125	-70.802322
3703.710938	-75.113670
3789.843750	-70.089470
3875.976563	-66.352676
3962.109375	-58.753662
4048.242188	-54.343513
4134.375000	-57.696892
4220.507813	-60.417641
4306.640625	-63.784744
4392.773438	-65.932495
4478.906250	-64.734650
4565.039063	-65.946175
4651.171875	-67.268684
4737.304688	-68.669273
4823.437500	-68.385262
4909.570313	-66.622696
4995.703125	-64.016251
5081.835938	-61.129276
5167.968750	-63.277939
5254.101563	-66.208504
5340.234375	-65.145638
5426.367188	-64.554321
5512.500000	-67.122902
5598.632813	-70.855637
5684.765625	-70.434052
5770.898438	-63.602577
5857.031250	-55.999718
5943.164063	-52.206360
6029.296875	-57.061840
6115.429688	-65.155190
6201.562500	-69.646729
6287.695313	-72.399666
6373.828125	-75.264496
6459.960938	-76.689430
6546.093750	-76.286705
6632.226563	-77.429672
6718.359375	-81.429703
6804.492188	-79.869110
6890.625000	-76.009132
6976.757813	-74.374275
7062.890625	-74.721153
7149.023438	-75.252571
7235.156250	-75.354805
7321.289063	-74.175896
7407.421875	-70.735519
7493.554688	-69.063316
7579.687500	-69.141991
7665.820313	-73.907692
7751.953125	-75.021240
7838.085938	-72.085945
7924.218750	-71.969803
8010.351563	-75.247742
8096.484375	-76.980850
8182.617188	-78.192444
8268.750000	-80.577332
8354.882813	-82.872200
8441.015625	-84.580826
8527.148438	-87.093361
8613.281250	-88.874130
8699.414063	-83.024803
8785.546875	-80.157478
8871.679688	-78.389938
8957.812500	-80.359940
9043.945313	-82.106667
9130.078125	-80.842026
9216.210938	-79.128899
9302.343750	-77.478577
9388.476563	-77.383270
9474.609375	-80.269310
9560.742188	-82.778618
9646.875000	-81.974068
9733.007813	-81.136024
9819.140625	-81.513290
9905.273438	-82.830147
9991.406250	-84.904427
10077.539063	-86.057976
10163.671875	-84.754463
10249.804688	-82.291832
10335.937500	-80.086876
10422.070313	-78.867981
10508.203125	-79.939461
10594.335938	-81.843613
10680.468750	-83.308395
10766.601563	-84.712433
10852.734375	-83.272682
10938.867188	-80.947693
11025.000000	-79.310280
11111.132813	-79.134277
11197.265625	-79.885674
11283.398438	-80.430443
11369.531250	-79.818825
11455.664063	-79.985847
11541.796875	-81.243576
11627.929688	-81.642441
11714.062500	-79.273270
11800.195313	-76.881378
11886.328125	-75.194946
11972.460938	-73.674469
12058.593750	-71.283493
12144.726563	-69.322182
12230.859375	-70.284828
12316.992188	-71.927879
12403.125000	-75.173744
12489.257813	-79.598404
