Frequency (Hz)	Level (dB)
86.132813	-51.234261
172.265625	-57.495243
258.398438	-58.574516
344.531250	-56.909210
430.664063	-52.897594
516.796875	-56.669739
602.929688	-63.790783
689.062500	-61.553970
775.195313	-54.066620
861.328125	-55.211174
947.460938	-61.108574
1033.593750	-63.506084
1119.726563	-64.707336
1205.859375	-65.410530
1291.992188	-59.859863
1378.125000	-61.065990
1464.257813	-49.504398
1550.390625	-46.973160
1636.523438	-50.382210
1722.656250	-58.622723
1808.789063	-62.125622
1894.921875	-64.820374
1981.054688	-54.602341
2067.187500	-49.527138
2153.320313	-53.101021
2239.453125	-63.753170
2325.585938	-70.831306
2411.718750	-62.791508
2497.851563	-59.445038
2583.984375	-61.601055
2670.117188	-65.855949
2756.250000	-60.851017
2842.382813	-62.242027
2928.515625	-63.756908
3014.648438	-64.920372
3100.781250	-68.061813
3186.914063	-65.996239
3273.046875	-64.129311
3359.179688	-71.178528
3445.312500	-65.120636
3531.445313	-65.000618
3617.578125	-65.246941
3703.710938	-65.736679
3789.843750	-66.364433
3875.976563	-69.650993
3962.109375	-56.055687
4048.242188	-49.571201
4134.375000	-50.346470
4220.507813	-52.519283
4306.640625	-56.200008
4392.773438	-59.117016
4478.906250	-58.643559
4565.039063	-56.582306
4651.171875	-59.032608
4737.304688	-62.122406
4823.437500	-61.550098
4909.570313	-64.604744
4995.703125	-64.214607
5081.835938	-59.607510
5167.968750	-59.752865
5254.101563	-60.780083
5340.234375	-59.486126
5426.367188	-60.028782
5512.500000	-65.919617
5598.632813	-67.862640
5684.765625	-62.071785
5770.898438	-60.040298
5857.031250	-59.086983
5943.164063	-51.665752
6029.296875	-55.112526
6115.429688	-63.562885
6201.562500	-63.305882
6287.695313	-64.800186
6373.828125	-68.731781
6459.960938	-71.665092
6546.093750	-74.457359
6632.226563	-72.358070
6718.359375	-77.206848
6804.492188	-82.566185
6890.625000	-77.580978
6976.757813	-70.661964
7062.890625	-68.113235
7149.023438	-72.918625
7235.156250	-68.488815
7321.289063	-63.500828
7407.421875	-61.606609
7493.554688	-61.504086
7579.687500	-64.500641
7665.820313	-69.979820
7751.953125	-66.877090
7838.085938	-63.574898
7924.218750	-60.752533
8010.351563	-62.749031
8096.484375	-71.072533
8182.617188	-75.715988
8268.750000	-79.023926
8354.882813	-83.720253
8441.015625	-82.394577
8527.148438	-78.464531
8613.281250	-75.071503
8699.414063	-75.713264
8785.546875	-79.789825
8871.679688	-75.675880
8957.812500	-79.333229
9043.945313	-82.163383
9130.078125	-80.280746
9216.210938	-82.044708
9302.343750	-80.196426
9388.476563	-82.090965
9474.609375	-83.784111
9560.742188	-82.299820
9646.875000	-81.438194
9733.007813	-80.916267
9819.140625	-85.655411
9905.273438	-88.547058
9991.406250	-88.967270
10077.539063	-87.965813
10163.671875	-85.395111
10249.804688	-87.117035
10335.937500	-88.461494
10422.070313	-84.334259
10508.203125	-77.617195
10594.335938	-73.516205
10680.468750	-72.467857
10766.601563	-74.905457
10852.734375	-80.588669
10938.867188	-81.606186
11025.000000	-82.195412
11111.132813	-87.225967
11197.265625	-90.509148
11283.398438	-91.711952
11369.531250	-89.662331
11455.664063	-90.834618
11541.796875	-89.626801
11627.929688	-81.176437
11714.062500	-81.179901
11800.195313	-86.062874
11886.328125	-88.587845
11972.460938	-89.138611
12058.593750	-78.865990
12144.726563	-76.401688
12230.859375	-79.489273
12316.992188	-88.589584
12403.125000	-94.581261
12489.257813	-91.036026
12575.390625	-95.115219
12661.523438	-96.311699
12747.656250	-95.408569
12833.789063	-95.062592
12919.921875	-97.489609
13006.054688	-97.714592
13092.187500	-101.205795
13178.320313	-95.651672
13264.453125	-94.341766
13350.585938	-94.182404
13436.718750	-93.880379
13522.851563	-96.833130
13608.984375	-97.735405
13695.117188	-96.989578
13781.250000	-96.562607
13867.382813	-93.913078
13953.515625	-91.479889
14039.648438	-89.296623
14125.781250	-90.888268
14211.914063	-98.363838
14298.046875	-97.334122
14384.179688	-94.820313
14470.312500	-89.426849
14556.445313	-88.093468
14642.578125	-89.106972
14728.710938	-90.682686
14814.843750	-91.713348
14900.976563	-94.549782
14987.109375	-98.031570
15073.242188	-90.929985
15159.375000	-86.167702
15245.507813	-87.624741
15331.640625	-91.360458
15417.773438	-94.153290
15503.906250	-95.821060
15590.039063	-97.610809
15676.171875	-96.511574
15762.304688	-93.372787
15848.437500	-92.050400
15934.570313	-89.111557
16020.703125	-90.768524
16106.835938	-95.157410
16192.968750	-94.472939
16279.101563	-93.429436
16365.234375	-94.263214
16451.367188	-98.485809
16537.500000	-104.986580
16623.632813	-109.977188
16709.765625	-104.894073
16795.898438	-104.212753
16882.031250	-106.149544
16968.164063	-101.902863
17054.296875	-99.815994
17140.429688	-97.599571
17226.562500	-101.187202
17312.695313	-107.951530
17398.828125	-100.347328
17484.960938	-97.980675
17571.093750	-97.905983
17657.226563	-96.689156
17743.359375	-94.180458
17829.492188	-95.682243
17915.625000	-99.518044
18001.757813	-100.933670
18087.890625	-95.986694
18174.023438	-96.658775
18260.156250	-101.716293
18346.289063	-96.513504
18432.421875	-98.153145
18518.554688	-103.559258
18604.687500	-100.106018
18690.820313	-102.767975
18776.953125	-102.348701
18863.085938	-100.337807
18949.218750	-98.821091
19035.351563	-100.837448
19121.484375	-101.077156
19207.617188	-99.078644
19293.750000	-101.116768
19379.882813	-101.392799
19466.015625	-99.022881
19552.148438	-103.932770
19638.281250	-106.103477
19724.414063	-103.842056
19810.546875	-102.255203
19896.679688	-106.539467
19982.812500	-104.104950
20068.945313	-106.575203
20155.078125	-109.994087
20241.210938	-107.188606
20327.343750	-106.892677
20413.476563	-108.975128
20499.609375	-117.373436
20585.742188	-119.928368
20671.875000	-118.923790
20758.007813	-118.867233
20844.140625	-119.485222
20930.273438	-122.780815
21016.406250	-129.207169
21102.539063	-129.759033
21188.671875	-137.140381
21274.804688	-129.615860
21360.937500	-126.344757
21447.070313	-127.120415
21533.203125	-130.307678
21619.335938	-133.027771
21705.468750	-144.174530
21791.601563	-138.317795
21877.734375	-138.558289
21963.867188	-143.385284
