Frequency (Hz)	Level (dB)
86.132813	-51.158516
172.265625	-57.307812
258.398438	-60.563328
344.531250	-60.839516
430.664063	-60.189816
516.796875	-60.686428
602.929688	-61.668026
689.062500	-63.136322
775.195313	-62.901009
861.328125	-63.064713
947.460938	-60.936275
1033.593750	-62.874119
1119.726563	-69.523972
1205.859375	-69.818169
1291.992188	-64.532455
1378.125000	-60.217564
1464.257813	-61.739113
1550.390625	-61.258892
1636.523438	-58.840649
1722.656250	-58.442707
1808.789063	-58.338543
1894.921875	-57.913677
1981.054688	-54.208092
2067.187500	-51.075233
2153.320313	-55.230278
2239.453125	-59.365536
2325.585938	-60.503548
2411.718750	-61.269909
2497.851563	-64.745995
2583.984375	-65.135086
2670.117188	-64.218758
2756.250000	-65.466789
2842.382813	-70.084343
2928.515625	-68.291557
3014.648438	-68.269791
3100.781250	-64.862740
3186.914063	-63.719765
3273.046875	-60.222694
3359.179688	-60.169373
3445.312500	-62.520241
3531.445313	-58.855087
3617.578125	-58.689209
3703.710938	-63.672638
3789.843750	-65.483864
3875.976563	-63.654568
3962.109375	-55.473179
4048.242188	-48.857780
4134.375000	-49.945240
4220.507813	-48.667206
4306.640625	-50.179096
4392.773438	-54.372257
4478.906250	-55.539032
4565.039063	-57.872673
4651.171875	-62.576836
4737.304688	-65.657539
4823.437500	-66.783409
4909.570313	-66.777214
4995.703125	-64.986671
5081.835938	-61.647911
5167.968750	-57.287220
5254.101563	-53.574280
5340.234375	-54.246128
5426.367188	-58.357731
5512.500000	-58.625523
5598.632813	-60.028938
5684.765625	-61.858925
5770.898438	-61.553150
5857.031250	-53.398632
5943.164063	-49.280479
6029.296875	-54.059048
6115.429688	-64.229126
6201.562500	-70.972527
6287.695313	-72.841034
6373.828125	-69.371941
6459.960938	-68.372139
6546.093750	-72.076210
6632.226563	-75.755356
6718.359375	-81.436729
6804.492188	-81.719688
6890.625000	-77.842720
6976.757813	-78.540802
7062.890625	-76.056725
7149.023438	-73.914803
7235.156250	-74.014343
7321.289063	-73.363808
7407.421875	-73.956200
7493.554688	-77.117859
7579.687500	-73.443741
7665.820313	-68.832634
7751.953125	-67.652916
7838.085938	-69.004761
7924.218750	-67.495911
8010.351563	-68.770599
8096.484375	-71.911896
8182.617188	-73.422813
8268.750000	-72.530922
8354.882813	-71.389725
8441.015625	-72.447723
8527.148438	-75.605743
8613.281250	-78.185570
8699.414063	-76.120453
8785.546875	-76.089951
8871.679688	-80.882561
8957.812500	-82.603325
9043.945313	-79.625130
9130.078125	-74.749107
9216.210938	-71.861023
9302.343750	-68.855515
9388.476563	-67.526611
9474.609375	-69.368584
9560.742188	-70.589096
9646.875000	-69.954170
9733.007813	-71.455894
9819.140625	-74.959969
9905.273438	-76.422363
9991.406250	-75.381172
10077.539063	-74.563683
10163.671875	-74.252029
10249.804688	-73.509911
10335.937500	-73.091232
10422.070313	-73.569519
10508.203125	-70.498245
10594.335938	-67.328873
10680.468750	-67.348305
10766.601563	-70.473328
10852.734375	-72.882263
10938.867188	-74.724159
11025.000000	-77.212845
11111.132813	-80.188644
11197.265625	-80.703781
11283.398438	-79.150612
11369.531250	-78.327034
11455.664063	-77.360191
11541.796875	-76.902428
11627.929688	-76.800896
11714.062500	-75.933670
11800.195313	-75.845886
11886.328125	-75.366470
11972.460938	-74.894096
12058.593750	-74.014496
12144.726563	-71.557411
12230.859375	-71.643806
12316.992188	-74.034981
12403.125000	-77.031509
12489.257813	-80.533157
12575.390625	-81.798492
12661.523438	-82.730621
12747.656250	-84.314362
12833.789063	-82.850761
12919.921875	-84.052284
13006.054688	-87.831299
13092.187500	-94.947212
13178.320313	-93.078011
13264.453125	-88.453934
13350.585938	-86.740944
13436.718750	-87.175354
13522.851563	-89.168480
13608.984375	-89.417244
13695.117188	-88.242020
13781.250000	-86.975357
13867.382813	-84.303101
13953.515625	-83.053528
14039.648438	-83.001228
14125.781250	-83.494087
14211.914063	-83.423820
14298.046875	-85.599373
14384.179688	-91.868378
14470.312500	-93.286079
14556.445313	-91.437851
14642.578125	-88.692368
14728.710938	-89.867203
14814.843750	-92.325806
14900.976563	-89.682098
14987.109375	-87.853920
15073.242188	-85.064522
15159.375000	-85.839287
15245.507813	-86.973976
15331.640625	-87.497040
15417.773438	-86.906822
15503.906250	-86.832840
15590.039063	-89.131050
15676.171875	-89.193741
15762.304688	-88.654938
15848.437500	-89.631287
15934.570313	-90.924805
16020.703125	-91.325218
16106.835938	-90.725792
16192.968750	-92.080994
16279.101563	-94.284836
16365.234375	-95.342140
16451.367188	-94.651100
16537.500000	-93.691574
16623.632813	-92.680206
16709.765625	-92.397575
16795.898438	-96.051208
16882.031250	-98.940620
16968.164063	-96.586716
17054.296875	-92.663284
17140.429688	-91.389877
17226.562500	-92.678993
17312.695313	-94.953255
17398.828125	-97.975403
17484.960938	-96.474854
17571.093750	-93.677132
17657.226563	-92.672440
17743.359375	-93.963608
17829.492188	-95.691521
17915.625000	-95.078728
18001.757813	-94.070274
18087.890625	-93.779091
18174.023438	-92.064835
18260.156250	-93.444283
18346.289063	-94.143219
18432.421875	-94.124550
18518.554688	-95.212822
18604.687500	-95.888741
18690.820313	-96.461121
18776.953125	-95.314606
18863.085938	-96.147034
18949.218750	-97.465820
19035.351563	-97.621529
19121.484375	-97.506622
19207.617188	-98.578102
19293.750000	-100.104698
19379.882813	-102.545433
19466.015625	-103.997894
19552.148438	-105.987801
19638.281250	-103.348465
19724.414063	-105.334702
19810.546875	-102.334953
19896.679688	-104.247787
19982.812500	-114.287422
20068.945313	-117.371132
20155.078125	-113.692802
20241.210938	-107.163338
20327.343750	-103.041840
20413.476563	-104.244926
20499.609375	-107.663490
20585.742188	-108.119064
20671.875000	-109.878098
20758.007813	-116.689339
20844.140625	-117.083092
20930.273438	-115.997894
21016.406250	-120.993629
21102.539063	-128.882477
21188.671875	-123.403656
21274.804688	-118.801399
21360.937500	-118.643806
21447.070313	-121.546066
21533.203125	-126.561653
21619.335938	-132.072281
21705.468750	-133.603317
21791.601563	-134.386337
21877.734375	-135.727386
