Frequency (Hz)	Level (dB)
86.132813	-60.051949
172.265625	-58.859669
258.398438	-62.112679
344.531250	-62.903198
430.664063	-64.270668
516.796875	-66.107201
602.929688	-67.165787
689.062500	-68.387451
775.195313	-70.275597
861.328125	-72.238480
947.460938	-72.440155
1033.593750	-72.680328
1119.726563	-69.699524
1205.859375	-68.057663
1291.992188	-67.326675
1378.125000	-69.058823
1464.257813	-68.793228
1550.390625	-66.674568
1636.523438	-68.368988
1722.656250	-67.723434
1808.789063	-64.637383
1894.921875	-62.606838
1981.054688	-47.441101
2067.187500	-44.227402
2153.320313	-50.866455
2239.453125	-62.288639
2325.585938	-67.421364
2411.718750	-66.764969
2497.851563	-67.832184
2583.984375	-69.555679
2670.117188	-65.215141
2756.250000	-62.213337
2842.382813	-65.438911
2928.515625	-72.924728
3014.648438	-74.819153
3100.781250	-72.994232
3186.914063	-69.933113
3273.046875	-69.691772
3359.179688	-64.373146
3445.312500	-60.645256
3531.445313	-64.248505
3617.578125	-70.119576
3703.710938	-74.015053
3789.843750	-76.021713
3875.976563	-68.907318
3962.109375	-62.650787
4048.242188	-62.250656
4134.375000	-66.670212
4220.507813	-64.703636
4306.640625	-64.025116
4392.773438	-61.877369
4478.906250	-57.885448
4565.039063	-59.285732
4651.171875	-63.192028
4737.304688	-64.120239
4823.437500	-65.015587
4909.570313	-66.017487
4995.703125	-66.717735
5081.835938	-61.761925
5167.968750	-57.581486
5254.101563	-57.836548
5340.234375	-62.080288
5426.367188	-64.001572
5512.500000	-62.973557
5598.632813	-63.483589
5684.765625	-63.512501
5770.898438	-62.011002
5857.031250	-56.347904
5943.164063	-53.016174
6029.296875	-58.258980
6115.429688	-64.543663
6201.562500	-66.490814
6287.695313	-67.163773
6373.828125	-66.441414
6459.960938	-65.867210
6546.093750	-69.733978
6632.226563	-74.455032
6718.359375	-77.039413
6804.492188	-78.418083
6890.625000	-83.144966
6976.757813	-83.967743
7062.890625	-77.623909
7149.023438	-73.311615
7235.156250	-67.664665
7321.289063	-64.255219
7407.421875	-63.982491
7493.554688	-67.049881
7579.687500	-72.763237
7665.820313	-74.046722
7751.953125	-76.137192
7838.085938	-76.565620
7924.218750	-74.790375
8010.351563	-80.091682
8096.484375	-83.112740
8182.617188	-80.792397
8268.750000	-74.592522
8354.882813	-71.059761
8441.015625	-72.555580
8527.148438	-77.181168
8613.281250	-80.507538
8699.414063	-81.785805
8785.546875	-85.420151
8871.679688	-87.427361
8957.812500	-86.466553
9043.945313	-86.538071
9130.078125	-88.740105
9216.210938	-87.716309
9302.343750	-87.084503
9388.476563	-82.850929
9474.609375	-78.797035
9560.742188	-77.665886
9646.875000	-78.999359
9733.007813	-81.679710
9819.140625	-84.512428
9905.273438	-87.495193
9991.406250	-87.828308
10077.539063	-89.036888
10163.671875	-89.946198
10249.804688	-89.348022
10335.937500	-88.245255
10422.070313	-86.474472
10508.203125	-84.046364
10594.335938	-80.682732
10680.468750	-79.005096
10766.601563	-82.794853
10852.734375	-89.057388
10938.867188	-95.642090
11025.000000	-93.152596
11111.132813	-88.252129
11197.265625	-83.965004
11283.398438	-80.495628
11369.531250	-79.248055
11455.664063	-79.692856
11541.796875	-80.133186
11627.929688	-78.998489
11714.062500	-78.594109
11800.195313	-80.564926
11886.328125	-76.964661
11972.460938	-75.310844
12058.593750	-75.473557
12144.726563	-74.241417
12230.859375	-75.891144
12316.992188	-79.244568
12403.125000	-81.937218
12489.257813	-80.802551
12575.390625	-79.931702
12661.523438	-81.466049
12747.656250	-83.810043
12833.789063	-87.239487
12919.921875	-90.969528
13006.054688	-92.590141
13092.187500	-92.214706
13178.320313	-90.799332
13264.453125	-88.902069
13350.585938	-89.368195
13436.718750	-92.003860
13522.851563	-94.330818
13608.984375	-95.023712
13695.117188	-95.222481
13781.250000	-95.257011
13867.382813	-97.874275
13953.515625	-93.741478
14039.648438	-92.238960
14125.781250	-88.476379
14211.914063	-86.140137
14298.046875	-85.501503
14384.179688	-85.554253
14470.312500	-85.639236
14556.445313	-85.523109
14642.578125	-86.653000
14728.710938	-90.264702
14814.843750	-94.757339
14900.976563	-89.735397
14987.109375	-86.551949
15073.242188	-86.778702
15159.375000	-88.433746
15245.507813	-90.877159
15331.640625	-91.514603
15417.773438	-91.019325
15503.906250	-91.046982
15590.039063	-90.634247
15676.171875	-89.314209
15762.304688	-88.668137
15848.437500	-88.407608
15934.570313	-88.284897
16020.703125	-89.260193
16106.835938	-91.564568
16192.968750	-94.583557
16279.101563	-97.528809
16365.234375	-99.480850
16451.367188	-101.213814
16537.500000	-103.388847
16623.632813	-105.614677
16709.765625	-106.779251
16795.898438	-107.509804
16882.031250	-110.443001
16968.164063	-114.817871
17054.296875	-116.674164
17140.429688	-116.045067
17226.562500	-114.977554
17312.695313	-115.931519
17398.828125	-119.497070
17484.960938	-121.454262
17571.093750	-120.179680
17657.226563	-118.229889
17743.359375	-117.806602
17829.492188	-117.287392
17915.625000	-115.003464
18001.757813	-111.656204
18087.890625	-109.685928
18174.023438	-109.101982
18260.156250	-109.371170
18346.289063	-108.092545
18432.421875	-106.889259
18518.554688	-108.185387
18604.687500	-110.480148
18690.820313	-112.132469
18776.953125	-112.648956
18863.085938	-114.402252
18949.218750	-117.681534
19035.351563	-121.278770
19121.484375	-124.262405
19207.617188	-125.087517
19293.750000	-123.090645
19379.882813	-120.555420
19466.015625	-119.872375
19552.148438	-121.457802
19638.281250	-124.231293
19724.414063	-129.160049
19810.546875	-128.984909
19896.679688	-127.806160
19982.812500	-124.682655
20068.945313	-125.588898
20155.078125	-128.099442
20241.210938	-128.621216
