Frequency (Hz)	Level (dB)
86.132813	-42.415447
172.265625	-45.227375
258.398438	-47.295914
344.531250	-49.637150
430.664063	-51.389843
516.796875	-52.637680
602.929688	-53.651646
689.062500	-55.048454
775.195313	-56.796726
861.328125	-57.885899
947.460938	-58.211647
1033.593750	-59.579868
1119.726563	-60.239834
1205.859375	-58.871758
1291.992188	-58.639183
1378.125000	-60.449287
1464.257813	-65.869049
1550.390625	-63.199890
1636.523438	-60.374039
1722.656250	-60.559124
1808.789063	-60.391506
1894.921875	-59.642570
1981.054688	-58.834099
2067.187500	-58.249580
2153.320313	-59.753456
2239.453125	-64.949524
2325.585938	-64.980705
2411.718750	-61.355103
2497.851563	-59.690895
2583.984375	-59.004833
2670.117188	-57.914585
2756.250000	-57.668690
2842.382813	-60.839973
2928.515625	-64.373283
3014.648438	-61.698181
3100.781250	-58.483013
3186.914063	-56.220867
3273.046875	-54.687286
3359.179688	-55.534267
3445.312500	-56.524757
3531.445313	-59.647274
3617.578125	-63.806416
3703.710938	-65.354080
3789.843750	-60.539009
3875.976563	-59.528286
3962.109375	-57.644451
4048.242188	-54.040001
4134.375000	-55.974495
4220.507813	-56.726696
4306.640625	-59.805874
4392.773438	-67.703560
4478.906250	-60.506489
4565.039063	-59.835629
4651.171875	-61.019569
4737.304688	-62.099762
4823.437500	-62.695553
4909.570313	-62.980061
4995.703125	-66.466988
5081.835938	-59.069527
5167.968750	-52.505543
5254.101563	-51.534302
5340.234375	-53.801258
5426.367188	-55.655594
5512.500000	-54.797009
5598.632813	-53.732880
5684.765625	-51.647175
5770.898438	-46.815186
5857.031250	-40.068600
5943.164063	-36.291344
6029.296875	-40.879295
6115.429688	-48.398739
6201.562500	-54.034046
6287.695313	-57.453129
6373.828125	-59.573841
6459.960938	-60.512043
6546.093750	-61.641518
6632.226563	-63.431549
6718.359375	-65.540154
6804.492188	-68.996841
6890.625000	-74.636902
6976.757813	-80.232841
7062.890625	-75.156082
7149.023438	-69.939926
7235.156250	-67.879936
7321.289063	-67.357552
7407.421875	-67.540581
7493.554688	-66.248901
7579.687500	-63.674660
7665.820313	-60.845566
7751.953125	-61.955837
7838.085938	-69.382965
7924.218750	-74.286934
8010.351563	-70.723511
8096.484375	-69.402657
8182.617188	-70.967278
8268.750000	-74.134041
8354.882813	-72.691162
8441.015625	-71.337509
8527.148438	-71.645386
8613.281250	-72.635139
8699.414063	-72.842033
8785.546875	-72.863762
8871.679688	-72.464203
8957.812500	-72.535339
9043.945313	-74.913788
9130.078125	-75.513725
9216.210938	-72.896736
9302.343750	-69.192238
9388.476563	-68.421371
9474.609375	-68.522827
9560.742188	-70.061661
9646.875000	-73.055504
9733.007813	-77.952003
9819.140625	-78.337563
9905.273438	-76.978470
9991.406250	-78.089073
10077.539063	-78.503586
10163.671875	-77.042625
10249.804688	-76.150909
10335.937500	-76.405869
10422.070313	-77.852600
10508.203125	-77.276627
10594.335938	-72.532967
10680.468750	-70.564415
10766.601563	-71.420387
10852.734375	-73.184105
10938.867188	-75.341240
11025.000000	-77.920258
11111.132813	-80.079338
11197.265625	-80.231087
11283.398438	-77.566216
11369.531250	-76.126976
11455.664063	-76.183807
11541.796875	-75.970375
11627.929688	-74.746216
11714.062500	-73.880836
11800.195313	-73.499420
11886.328125	-72.235855
11972.460938	-68.631615
12058.593750	-63.925644
12144.726563	-61.100334
12230.859375	-61.539043
12316.992188	-63.636250
12403.125000	-66.359161
12489.257813	-69.133583
12575.390625	-72.219009
12661.523438	-74.941200
12747.656250	-76.890686
12833.789063	-78.593727
12919.921875	-77.191086
13006.054688	-74.828041
13092.187500	-73.909126
13178.320313	-74.174370
13264.453125	-74.556114
13350.585938	-74.340378
13436.718750	-74.338257
13522.851563	-75.406960
13608.984375	-76.879349
13695.117188	-77.572861
13781.250000	-77.787537
13867.382813	-78.228981
13953.515625	-79.417480
14039.648438	-80.593765
14125.781250	-80.454208
14211.914063	-79.361992
14298.046875	-78.937744
14384.179688	-79.941475
14470.312500	-83.715431
14556.445313	-92.151779
14642.578125	-83.495445
14728.710938	-78.459068
14814.843750	-77.237068
14900.976563	-78.513016
14987.109375	-80.940071
15073.242188	-82.025108
15159.375000	-81.934639
15245.507813	-82.551430
15331.640625	-83.533012
15417.773438	-81.918358
15503.906250	-79.237328
15590.039063	-77.500252
15676.171875	-76.652626
15762.304688	-76.842949
15848.437500	-77.697998
15934.570313	-77.915604
16020.703125	-77.391708
16106.835938	-78.003403
16192.968750	-79.774788
16279.101563	-82.809250
16365.234375	-87.662231
16451.367188	-91.807678
16537.500000	-91.650375
16623.632813	-90.398346
16709.765625	-90.524567
16795.898438	-91.207214
16882.031250	-91.560005
16968.164063	-91.883118
17054.296875	-92.971199
17140.429688	-93.082977
