Frequency (Hz)	Level (dB)
86.132813	-60.719120
172.265625	-60.924870
258.398438	-61.716621
344.531250	-62.973133
430.664063	-64.392036
516.796875	-65.323662
602.929688	-66.286583
689.062500	-67.756073
775.195313	-69.542046
861.328125	-70.235680
947.460938	-68.799400
1033.593750	-70.217262
1119.726563	-73.371094
1205.859375	-70.922981
1291.992188	-70.260643
1378.125000	-66.794701
1464.257813	-67.370926
1550.390625	-66.367653
1636.523438	-63.810810
1722.656250	-62.969120
1808.789063	-62.786621
1894.921875	-64.967178
1981.054688	-60.902756
2067.187500	-57.352242
2153.320313	-61.620598
2239.453125	-68.532700
2325.585938	-66.683823
2411.718750	-61.940693
2497.851563	-64.896637
2583.984375	-67.911140
2670.117188	-67.775780
2756.250000	-67.795723
2842.382813	-69.097603
2928.515625	-74.020882
3014.648438	-79.501488
3100.781250	-73.753082
3186.914063	-69.169907
3273.046875	-65.344322
3359.179688	-65.435959
3445.312500	-68.694183
3531.445313	-72.805832
3617.578125	-69.472633
3703.710938	-71.018799
3789.843750	-72.187500
3875.976563	-68.457848
3962.109375	-60.229168
4048.242188	-55.093025
4134.375000	-57.553509
4220.507813	-56.469681
4306.640625	-57.285332
4392.773438	-59.593254
4478.906250	-64.138313
4565.039063	-71.257889
4651.171875	-76.451439
4737.304688	-77.583405
4823.437500	-74.760353
4909.570313	-69.484856
4995.703125	-64.360588
5081.835938	-58.664707
5167.968750	-56.757614
5254.101563	-59.376434
5340.234375	-64.508545
5426.367188	-65.954353
5512.500000	-64.274406
5598.632813	-62.674938
5684.765625	-60.473301
5770.898438	-56.696579
5857.031250	-49.703079
5943.164063	-45.665176
6029.296875	-50.368668
6115.429688	-58.555668
6201.562500	-63.545433
6287.695313	-67.331184
6373.828125	-68.467957
6459.960938	-69.740753
6546.093750	-70.623116
6632.226563	-72.668335
6718.359375	-74.654442
6804.492188	-75.841469
6890.625000	-74.823517
6976.757813	-74.526283
7062.890625	-76.528336
7149.023438	-78.840302
7235.156250	-85.887939
7321.289063	-83.947853
7407.421875	-75.885178
7493.554688	-72.424278
7579.687500	-70.084373
7665.820313	-72.359818
7751.953125	-73.305733
7838.085938	-74.146629
7924.218750	-77.312271
8010.351563	-80.826645
8096.484375	-82.486237
8182.617188	-84.201271
8268.750000	-86.510979
8354.882813	-85.811462
8441.015625	-88.874954
8527.148438	-90.387810
8613.281250	-89.798218
8699.414063	-86.328613
8785.546875	-83.745590
8871.679688	-83.283958
8957.812500	-86.790062
9043.945313	-89.713448
9130.078125	-90.641174
9216.210938	-90.123535
9302.343750	-87.175476
9388.476563	-87.704895
9474.609375	-93.984940
9560.742188	-92.977959
9646.875000	-90.962112
9733.007813	-88.513359
9819.140625	-88.963387
9905.273438	-93.439545
9991.406250	-99.848602
10077.539063	-91.388420
10163.671875	-87.031502
10249.804688	-84.645851
10335.937500	-82.740280
10422.070313	-80.511978
10508.203125	-77.643791
10594.335938	-75.970459
10680.468750	-77.187073
10766.601563	-79.971085
10852.734375	-81.808533
10938.867188	-83.589035
11025.000000	-84.495811
11111.132813	-81.438042
11197.265625	-78.372719
11283.398438	-76.893440
11369.531250	-79.659760
11455.664063	-87.705757
11541.796875	-95.501251
11627.929688	-103.129593
11714.062500	-98.381882
11800.195313	-89.910690
11886.328125	-83.930855
11972.460938	-79.936089
12058.593750	-76.416809
12144.726563	-75.083542
12230.859375	-78.932785
12316.992188	-86.207047
12403.125000	-89.465401
12489.257813	-88.525368
12575.390625	-89.043419
12661.523438	-94.654198
12747.656250	-97.285927
12833.789063	-96.451439
12919.921875	-98.852417
13006.054688	-98.631836
13092.187500	-97.927269
13178.320313	-95.756958
13264.453125	-93.558502
13350.585938	-90.380936
13436.718750	-88.492317
13522.851563	-89.420807
13608.984375	-91.035034
13695.117188	-91.642891
13781.250000	-93.888344
13867.382813	-93.343910
13953.515625	-94.884018
14039.648438	-94.374245
14125.781250	-91.744606
14211.914063	-90.571091
14298.046875	-91.988808
14384.179688	-94.668617
14470.312500	-96.017044
14556.445313	-97.553978
14642.578125	-99.380089
14728.710938	-99.006516
14814.843750	-98.790802
14900.976563	-102.175720
14987.109375	-104.278114
15073.242188	-97.583214
15159.375000	-94.425713
15245.507813	-92.986771
15331.640625	-91.251724
15417.773438	-89.570625
15503.906250	-87.654541
15590.039063	-86.435730
15676.171875	-87.420784
15762.304688	-90.083000
15848.437500	-92.180084
15934.570313	-92.273788
16020.703125	-92.130455
16106.835938	-93.659271
16192.968750	-97.099503
16279.101563	-99.465683
16365.234375	-99.879532
16451.367188	-101.036743
16537.500000	-103.171600
16623.632813	-104.790085
16709.765625	-105.941406
16795.898438	-109.048546
16882.031250	-114.680664
16968.164063	-116.847801
17054.296875	-114.820084
17140.429688	-110.733345
17226.562500	-107.375031
17312.695313	-106.943008
17398.828125	-107.855118
17484.960938	-109.578796
17571.093750	-110.574516
17657.226563	-110.781609
17743.359375	-111.684555
17829.492188	-112.171394
17915.625000	-110.948914
18001.757813	-109.896103
18087.890625	-110.029472
18174.023438	-111.347038
