Frequency (Hz)	Level (dB)
86.132813	-48.200077
172.265625	-49.618866
258.398438	-55.421989
344.531250	-60.632343
430.664063	-63.726948
516.796875	-58.410664
602.929688	-57.233959
689.062500	-58.209347
775.195313	-58.849770
861.328125	-61.511265
947.460938	-65.009605
1033.593750	-68.367363
1119.726563	-66.888184
1205.859375	-63.968555
1291.992188	-58.871536
1378.125000	-48.103603
1464.257813	-45.713413
1550.390625	-49.777618
1636.523438	-55.173569
1722.656250	-60.150768
1808.789063	-68.118263
1894.921875	-60.442509
1981.054688	-52.111572
2067.187500	-54.034821
2153.320313	-64.446526
2239.453125	-63.933811
2325.585938	-60.668011
2411.718750	-53.992043
2497.851563	-52.016994
2583.984375	-56.662590
2670.117188	-58.657921
2756.250000	-59.965881
2842.382813	-62.284424
2928.515625	-62.744244
3014.648438	-64.242836
3100.781250	-69.021873
3186.914063	-69.292976
3273.046875	-64.179657
3359.179688	-64.256920
3445.312500	-70.986763
3531.445313	-67.757095
3617.578125	-57.080711
3703.710938	-53.254032
3789.843750	-51.092934
3875.976563	-50.367199
3962.109375	-54.750969
4048.242188	-70.434898
4134.375000	-65.691391
4220.507813	-62.492306
4306.640625	-63.465454
4392.773438	-69.007797
4478.906250	-79.229408
4565.039063	-80.628426
4651.171875	-78.860878
4737.304688	-74.689766
4823.437500	-66.045868
4909.570313	-64.859215
4995.703125	-69.049850
5081.835938	-73.939369
5167.968750	-72.876373
5254.101563	-70.574348
5340.234375	-72.605194
5426.367188	-75.898628
5512.500000	-69.896103
5598.632813	-68.222549
5684.765625	-69.228668
5770.898438	-72.655220
5857.031250	-73.579445
5943.164063	-73.565247
6029.296875	-75.483604
6115.429688	-79.863342
6201.562500	-79.405243
6287.695313	-78.327538
6373.828125	-73.926285
6459.960938	-71.227425
6546.093750	-70.919754
6632.226563	-71.454712
6718.359375	-72.085846
6804.492188	-72.779633
6890.625000	-70.843994
6976.757813	-67.057457
7062.890625	-66.128181
7149.023438	-68.982224
7235.156250	-73.935974
7321.289063	-66.983124
7407.421875	-65.410912
7493.554688	-69.976776
7579.687500	-72.308273
7665.820313	-65.203323
7751.953125	-61.891216
7838.085938	-58.597759
7924.218750	-55.893078
8010.351563	-54.759407
8096.484375	-56.886028
8182.617188	-61.973392
8268.750000	-67.148232
8354.882813	-72.690414
8441.015625	-82.967682
8527.148438	-82.524483
8613.281250	-85.586853
8699.414063	-84.557129
8785.546875	-83.396400
8871.679688	-88.112648
8957.812500	-87.900429
9043.945313	-88.652542
9130.078125	-91.086998
9216.210938	-87.461838
9302.343750	-88.807236
9388.476563	-94.024040
9474.609375	-86.704185
9560.742188	-83.149277
9646.875000	-83.525284
9733.007813	-88.053185
