Frequency (Hz)	Level (dB)
86.132813	-49.517056
172.265625	-50.661781
258.398438	-55.523907
344.531250	-60.039677
430.664063	-61.627491
516.796875	-60.374416
602.929688	-61.818455
689.062500	-60.925880
775.195313	-60.201031
861.328125	-62.392700
947.460938	-65.542877
1033.593750	-67.032982
1119.726563	-66.191116
1205.859375	-61.677067
1291.992188	-51.533367
1378.125000	-48.791767
1464.257813	-50.802444
1550.390625	-54.500435
1636.523438	-61.188046
1722.656250	-69.382744
1808.789063	-60.675587
1894.921875	-57.839085
1981.054688	-54.388046
2067.187500	-56.330666
2153.320313	-63.157814
2239.453125	-67.940536
2325.585938	-69.854248
2411.718750	-69.440239
2497.851563	-67.342781
2583.984375	-65.289253
2670.117188	-64.024437
2756.250000	-64.859116
2842.382813	-67.298698
2928.515625	-71.295418
3014.648438	-78.434113
3100.781250	-77.753922
3186.914063	-68.767403
3273.046875	-63.930397
3359.179688	-63.193790
3445.312500	-68.468460
3531.445313	-79.725761
3617.578125	-72.242340
3703.710938	-69.191208
3789.843750	-70.445358
3875.976563	-66.759125
3962.109375	-65.339813
4048.242188	-67.925804
4134.375000	-69.465721
4220.507813	-70.108322
4306.640625	-69.979927
4392.773438	-69.418541
4478.906250	-67.690125
4565.039063	-64.451332
4651.171875	-60.090027
4737.304688	-59.907726
4823.437500	-66.260033
4909.570313	-70.038666
4995.703125	-75.645844
5081.835938	-73.391273
5167.968750	-68.384262
5254.101563	-66.368309
5340.234375	-68.150642
5426.367188	-76.995110
5512.500000	-74.956551
5598.632813	-70.420067
5684.765625	-64.675377
5770.898438	-61.250385
5857.031250	-63.212929
5943.164063	-68.721939
6029.296875	-72.485725
6115.429688	-74.464485
6201.562500	-75.281700
6287.695313	-75.889580
6373.828125	-75.874664
6459.960938	-67.302124
6546.093750	-65.831779
6632.226563	-68.234978
6718.359375	-71.189880
6804.492188	-72.533760
6890.625000	-74.553154
6976.757813	-78.164307
7062.890625	-85.195190
7149.023438	-77.803772
7235.156250	-76.061043
7321.289063	-80.959320
7407.421875	-77.839111
7493.554688	-76.688644
7579.687500	-78.157120
