Frequency (Hz)	Level (dB)
86.132813	-47.196423
172.265625	-49.039745
258.398438	-53.579826
344.531250	-57.347824
430.664063	-59.186008
516.796875	-57.182545
602.929688	-56.217152
689.062500	-57.429256
775.195313	-59.297134
861.328125	-61.740372
947.460938	-65.114525
1033.593750	-70.104164
1119.726563	-66.043114
1205.859375	-58.995972
1291.992188	-50.675430
1378.125000	-48.328785
1464.257813	-50.396263
1550.390625	-53.645432
1636.523438	-57.481815
1722.656250	-59.602333
1808.789063	-57.358574
1894.921875	-56.187706
1981.054688	-51.318092
2067.187500	-53.918747
2153.320313	-57.893459
2239.453125	-54.855072
2325.585938	-59.007164
2411.718750	-62.974586
2497.851563	-64.725349
2583.984375	-67.800293
2670.117188	-71.433983
2756.250000	-69.907700
2842.382813	-68.144089
2928.515625	-67.254372
3014.648438	-68.614548
3100.781250	-69.719513
3186.914063	-65.179466
3273.046875	-60.488411
3359.179688	-56.956333
3445.312500	-56.937130
3531.445313	-57.503586
3617.578125	-57.685551
3703.710938	-56.068604
3789.843750	-52.826168
3875.976563	-48.860065
3962.109375	-51.504589
4048.242188	-56.640415
4134.375000	-56.917774
4220.507813	-56.921124
4306.640625	-57.848621
4392.773438	-58.498196
4478.906250	-58.760532
4565.039063	-54.223770
4651.171875	-47.431824
4737.304688	-45.146889
4823.437500	-48.573681
4909.570313	-50.551563
4995.703125	-55.108974
5081.835938	-59.425400
5167.968750	-63.592258
5254.101563	-68.488327
5340.234375	-71.703201
5426.367188	-73.409775
5512.500000	-74.665138
5598.632813	-75.324272
5684.765625	-69.293938
5770.898438	-64.636253
5857.031250	-65.714722
5943.164063	-68.238739
6029.296875	-69.738846
6115.429688	-72.727745
6201.562500	-74.184608
6287.695313	-73.918396
6373.828125	-75.339050
6459.960938	-76.524269
6546.093750	-77.947441
6632.226563	-80.393951
6718.359375	-80.125175
6804.492188	-78.796700
6890.625000	-81.885887
6976.757813	-77.893791
7062.890625	-74.111618
7149.023438	-71.541687
7235.156250	-70.196320
7321.289063	-68.342102
7407.421875	-65.676895
7493.554688	-64.137474
7579.687500	-66.048904
7665.820313	-71.339478
7751.953125	-73.010536
7838.085938	-69.705124
7924.218750	-67.669167
8010.351563	-68.491409
8096.484375	-70.991745
8182.617188	-71.846817
8268.750000	-69.254463
8354.882813	-69.694244
8441.015625	-73.480537
8527.148438	-75.505524
8613.281250	-74.800858
8699.414063	-75.887978
8785.546875	-76.938286
8871.679688	-76.165573
8957.812500	-76.304001
9043.945313	-78.466515
9130.078125	-80.948158
9216.210938	-81.464455
9302.343750	-81.127151
9388.476563	-81.265060
9474.609375	-82.535576
9560.742188	-83.654556
9646.875000	-85.792900
9733.007813	-88.461792
9819.140625	-90.153618
9905.273438	-87.657684
9991.406250	-83.943001
10077.539063	-81.524719
10163.671875	-79.872078
10249.804688	-79.688965
10335.937500	-82.598755
10422.070313	-88.181885
10508.203125	-93.183136
10594.335938	-93.740822
10680.468750	-96.395622
10766.601563	-97.982948
10852.734375	-96.092567
10938.867188	-96.338051
11025.000000	-96.464462
11111.132813	-90.930527
11197.265625	-87.132820
11283.398438	-85.062775
11369.531250	-84.420479
11455.664063	-86.352020
11541.796875	-89.648727
11627.929688	-90.793533
11714.062500	-91.036644
11800.195313	-94.022484
11886.328125	-98.663696
11972.460938	-95.711334
12058.593750	-91.211456
12144.726563	-88.640495
12230.859375	-87.000305
12316.992188	-86.242363
12403.125000	-87.967125
12489.257813	-89.814545
12575.390625	-89.062843
12661.523438	-88.289078
12747.656250	-89.287033
12833.789063	-91.568993
12919.921875	-93.261604
13006.054688	-91.888885
13092.187500	-90.875000
13178.320313	-93.110062
13264.453125	-97.819771
13350.585938	-103.589203
13436.718750	-98.438530
13522.851563	-95.419777
13608.984375	-93.859306
13695.117188	-94.186966
13781.250000	-96.523193
13867.382813	-98.497849
13953.515625	-99.428444
14039.648438	-101.762939
14125.781250	-96.292564
14211.914063	-95.701866
14298.046875	-96.892784
14384.179688	-95.767418
14470.312500	-92.759163
14556.445313	-92.307434
14642.578125	-93.298798
14728.710938	-92.791130
14814.843750	-89.527191
14900.976563	-88.481552
14987.109375	-91.957985
15073.242188	-96.569481
15159.375000	-95.492729
15245.507813	-95.020454
15331.640625	-94.861374
15417.773438	-95.032440
15503.906250	-93.071953
15590.039063	-91.825783
15676.171875	-94.339493
15762.304688	-99.904854
15848.437500	-103.677773
15934.570313	-104.113068
16020.703125	-102.529099
16106.835938	-99.602440
16192.968750	-98.342667
16279.101563	-98.613060
16365.234375	-98.849098
16451.367188	-99.114006
16537.500000	-98.308617
16623.632813	-98.045830
16709.765625	-99.738884
16795.898438	-101.290497
16882.031250	-107.881798
16968.164063	-109.743813
17054.296875	-102.984177
17140.429688	-98.796135
17226.562500	-96.532707
17312.695313	-95.693161
17398.828125	-96.347290
17484.960938	-97.822304
17571.093750	-96.825661
17657.226563	-95.756538
17743.359375	-97.172379
17829.492188	-98.787682
17915.625000	-99.309166
18001.757813	-99.183067
18087.890625	-98.306709
18174.023438	-97.374260
18260.156250	-97.920631
18346.289063	-100.544495
18432.421875	-103.780121
18518.554688	-106.224945
18604.687500	-107.271820
18690.820313	-107.270462
18776.953125	-108.361488
18863.085938	-108.449959
18949.218750	-107.444275
19035.351563	-106.850517
19121.484375	-106.578430
19207.617188	-104.951477
19293.750000	-102.697289
19379.882813	-103.766281
19466.015625	-106.110191
19552.148438	-108.325806
19638.281250	-108.440277
19724.414063	-107.272491
19810.546875	-108.285873
19896.679688	-110.952644
19982.812500	-115.883362
20068.945313	-114.059586
20155.078125	-113.823647
20241.210938	-113.154976
20327.343750	-113.536705
20413.476563	-113.217796
20499.609375	-113.374916
20585.742188	-117.525780
20671.875000	-121.730003
20758.007813	-121.667732
20844.140625	-120.479843
20930.273438	-119.937035
21016.406250	-122.874565
21102.539063	-129.382843
21188.671875	-130.691513
21274.804688	-127.053345
21360.937500	-126.700180
21447.070313	-125.762016
21533.203125	-126.110046
21619.335938	-126.672508
21705.468750	-129.365479
21791.601563	-135.143539
21877.734375	-136.833694
21963.867188	-138.524673
