Frequency (Hz)	Level (dB)
86.132813	-47.812038
172.265625	-49.151615
258.398438	-55.665485
344.531250	-60.172535
430.664063	-63.594307
516.796875	-59.284824
602.929688	-62.194038
689.062500	-63.297356
775.195313	-61.328861
861.328125	-63.619972
947.460938	-64.469269
1033.593750	-64.474602
1119.726563	-62.866650
1205.859375	-61.225170
1291.992188	-51.437668
1378.125000	-47.909351
1464.257813	-48.174835
1550.390625	-52.045742
1636.523438	-58.555058
1722.656250	-64.531502
1808.789063	-62.310940
1894.921875	-62.266373
1981.054688	-68.653030
2067.187500	-72.642868
2153.320313	-66.306595
2239.453125	-64.271461
2325.585938	-68.657646
2411.718750	-65.020309
2497.851563	-63.332657
2583.984375	-67.329308
2670.117188	-66.297173
2756.250000	-65.615715
2842.382813	-64.949188
2928.515625	-65.905861
3014.648438	-68.181038
3100.781250	-70.136971
3186.914063	-67.942093
3273.046875	-65.193367
3359.179688	-64.557373
3445.312500	-69.815651
3531.445313	-65.553169
3617.578125	-52.878437
3703.710938	-50.123783
3789.843750	-54.881493
3875.976563	-59.562283
3962.109375	-56.962765
4048.242188	-52.495277
4134.375000	-54.312107
4220.507813	-61.676453
4306.640625	-60.742657
4392.773438	-59.794479
4478.906250	-58.613091
4565.039063	-56.139915
4651.171875	-50.810963
4737.304688	-50.654209
4823.437500	-56.763840
4909.570313	-55.223164
4995.703125	-61.898926
5081.835938	-67.874809
5167.968750	-68.226715
5254.101563	-70.187340
5340.234375	-76.489685
5426.367188	-77.467644
5512.500000	-80.221046
5598.632813	-82.252403
5684.765625	-75.688248
5770.898438	-69.012199
5857.031250	-71.116737
5943.164063	-68.514160
6029.296875	-69.997482
6115.429688	-72.361725
6201.562500	-68.968910
6287.695313	-67.653320
6373.828125	-67.788841
6459.960938	-73.133797
6546.093750	-80.422356
6632.226563	-83.791946
6718.359375	-79.963486
6804.492188	-76.041779
6890.625000	-76.431541
6976.757813	-78.381966
7062.890625	-77.207664
7149.023438	-76.016220
7235.156250	-78.044830
7321.289063	-79.364235
7407.421875	-70.915314
7493.554688	-63.952888
7579.687500	-61.487911
7665.820313	-61.894917
7751.953125	-62.615219
7838.085938	-61.311745
7924.218750	-58.953495
8010.351563	-59.897205
8096.484375	-64.460548
8182.617188	-68.293625
8268.750000	-72.525360
8354.882813	-78.302559
8441.015625	-80.133209
8527.148438	-81.319305
8613.281250	-81.663544
8699.414063	-83.309784
8785.546875	-75.939224
8871.679688	-72.820000
8957.812500	-74.957390
9043.945313	-79.486198
9130.078125	-81.258499
9216.210938	-75.075745
9302.343750	-70.803627
9388.476563	-70.477264
9474.609375	-73.235115
9560.742188	-77.493919
9646.875000	-82.093811
9733.007813	-75.820259
9819.140625	-73.813454
9905.273438	-73.928024
9991.406250	-72.904312
10077.539063	-75.438614
10163.671875	-81.821640
10249.804688	-81.583595
10335.937500	-82.816978
10422.070313	-86.237617
10508.203125	-91.794991
10594.335938	-94.174789
10680.468750	-91.378166
10766.601563	-83.818710
10852.734375	-81.823868
