Frequency (Hz)	Level (dB)
86.132813	-59.625534
172.265625	-59.569267
258.398438	-65.238358
344.531250	-69.267509
430.664063	-72.691658
516.796875	-68.703583
602.929688	-66.690338
689.062500	-68.992752
775.195313	-73.073013
861.328125	-74.746597
947.460938	-74.724365
1033.593750	-74.964828
1119.726563	-71.833412
1205.859375	-68.464417
1291.992188	-56.238689
1378.125000	-53.427647
1464.257813	-59.582802
1550.390625	-65.370712
1636.523438	-68.004707
1722.656250	-75.347290
1808.789063	-79.998848
1894.921875	-80.542015
1981.054688	-80.193291
2067.187500	-79.861069
2153.320313	-76.064110
2239.453125	-71.039635
2325.585938	-74.166229
2411.718750	-79.623009
2497.851563	-78.687111
2583.984375	-76.278328
2670.117188	-74.639038
2756.250000	-77.208748
2842.382813	-79.495659
2928.515625	-80.209343
3014.648438	-82.247757
3100.781250	-82.135895
3186.914063	-77.195496
3273.046875	-71.558479
3359.179688	-70.114639
3445.312500	-75.640862
3531.445313	-82.938995
3617.578125	-84.903481
3703.710938	-78.440239
3789.843750	-77.750504
3875.976563	-81.296631
3962.109375	-77.534241
4048.242188	-76.912636
4134.375000	-83.305000
4220.507813	-85.655373
4306.640625	-87.007164
4392.773438	-90.352669
4478.906250	-81.850143
4565.039063	-76.004890
4651.171875	-73.966377
4737.304688	-81.352341
4823.437500	-67.669052
4909.570313	-65.942413
4995.703125	-74.606903
5081.835938	-77.041519
5167.968750	-73.962021
5254.101563	-78.474739
5340.234375	-83.268944
5426.367188	-77.356819
5512.500000	-79.833176
5598.632813	-83.681969
5684.765625	-79.262833
5770.898438	-80.093422
5857.031250	-88.787651
5943.164063	-85.111267
6029.296875	-85.552170
6115.429688	-76.310646
6201.562500	-75.495758
6287.695313	-79.951920
6373.828125	-84.546005
6459.960938	-88.387611
6546.093750	-91.795464
6632.226563	-91.351158
6718.359375	-90.513458
6804.492188	-90.485832
6890.625000	-93.183472
6976.757813	-94.552238
7062.890625	-96.883667
7149.023438	-99.465935
7235.156250	-100.230347
7321.289063	-92.725693
7407.421875	-84.411064
7493.554688	-83.250862
7579.687500	-86.119919
7665.820313	-86.633041
7751.953125	-85.576378
7838.085938	-85.877487
7924.218750	-89.188255
8010.351563	-91.150589
8096.484375	-95.248795
8182.617188	-99.586876
8268.750000	-92.903061
8354.882813	-92.994873
8441.015625	-90.859398
8527.148438	-89.364769
8613.281250	-93.846886
8699.414063	-95.453041
8785.546875	-98.022758
8871.679688	-98.104050
8957.812500	-103.637863
9043.945313	-99.066467
9130.078125	-98.801613
9216.210938	-100.255722
9302.343750	-98.730026
9388.476563	-95.265289
9474.609375	-95.601334
9560.742188	-97.317909
9646.875000	-98.864059
9733.007813	-105.251640
9819.140625	-104.712555
9905.273438	-104.882469
9991.406250	-103.541176
10077.539063	-107.500046
10163.671875	-102.425453
10249.804688	-98.300865
10335.937500	-100.491310
10422.070313	-103.320717
10508.203125	-101.696434
10594.335938	-104.335564
10680.468750	-109.403900
10766.601563	-104.105186
10852.734375	-106.886047
10938.867188	-103.777901
11025.000000	-98.223106
11111.132813	-99.701256
11197.265625	-103.252518
11283.398438	-107.257057
11369.531250	-102.616402
11455.664063	-104.030106
11541.796875	-101.109093
11627.929688	-102.992203
11714.062500	-106.619957
11800.195313	-107.376465
11886.328125	-112.981903
11972.460938	-114.938835
12058.593750	-112.049904
12144.726563	-107.554741
12230.859375	-104.488609
12316.992188	-104.312157
12403.125000	-107.130905
12489.257813	-109.208504
12575.390625	-104.816315
12661.523438	-101.586838
12747.656250	-101.742203
12833.789063	-104.158363
12919.921875	-103.869858
13006.054688	-104.041595
13092.187500	-105.870827
13178.320313	-111.322845
13264.453125	-105.319527
13350.585938	-104.694717
13436.718750	-105.173363
13522.851563	-107.125076
13608.984375	-114.266960
13695.117188	-113.182587
13781.250000	-106.597839
13867.382813	-104.285034
13953.515625	-103.526703
14039.648438	-99.527824
14125.781250	-96.528732
14211.914063	-96.386475
14298.046875	-100.082817
14384.179688	-105.446129
14470.312500	-105.631500
14556.445313	-99.694191
14642.578125	-99.997406
14728.710938	-105.271049
14814.843750	-103.566986
14900.976563	-95.818474
14987.109375	-95.078064
15073.242188	-99.822006
15159.375000	-103.978325
15245.507813	-102.795990
15331.640625	-103.463860
15417.773438	-111.138939
15503.906250	-107.553993
15590.039063	-106.516495
15676.171875	-107.657211
15762.304688	-107.539040
15848.437500	-109.870064
15934.570313	-114.720886
16020.703125	-112.096802
16106.835938	-110.007370
16192.968750	-111.005936
16279.101563	-111.811165
16365.234375	-112.464798
16451.367188	-115.423721
16537.500000	-117.137703
16623.632813	-114.240150
16709.765625	-115.473183
16795.898438	-119.157471
16882.031250	-122.665718
16968.164063	-124.275742
17054.296875	-120.858231
17140.429688	-118.699669
17226.562500	-118.383682
17312.695313	-114.362129
17398.828125	-114.709419
17484.960938	-115.353317
17571.093750	-114.265907
17657.226563	-114.863281
17743.359375	-116.884880
