Frequency (Hz)	Level (dB)
86.132813	-48.162548
172.265625	-50.377434
258.398438	-56.289246
344.531250	-59.146976
430.664063	-61.587170
516.796875	-61.136032
602.929688	-61.990837
689.062500	-62.607666
775.195313	-62.666740
861.328125	-65.430565
947.460938	-68.375671
1033.593750	-70.364311
1119.726563	-69.892540
1205.859375	-68.443649
1291.992188	-59.169884
1378.125000	-55.288002
1464.257813	-54.153038
1550.390625	-57.409241
1636.523438	-62.736622
1722.656250	-65.463501
1808.789063	-63.690670
1894.921875	-64.594978
1981.054688	-68.584724
2067.187500	-68.610947
2153.320313	-66.483376
2239.453125	-67.931038
2325.585938	-71.242279
2411.718750	-68.946609
2497.851563	-69.977005
2583.984375	-67.056496
2670.117188	-66.473900
2756.250000	-65.268341
2842.382813	-64.352463
2928.515625	-64.698509
3014.648438	-67.255341
3100.781250	-71.723656
3186.914063	-73.106682
3273.046875	-68.889046
3359.179688	-68.907372
3445.312500	-72.605736
3531.445313	-69.153122
3617.578125	-57.798267
3703.710938	-55.394291
3789.843750	-60.482635
3875.976563	-62.687347
3962.109375	-60.497086
4048.242188	-57.104725
4134.375000	-58.517727
4220.507813	-60.854416
4306.640625	-60.592937
4392.773438	-60.467369
4478.906250	-59.536777
4565.039063	-58.424187
4651.171875	-54.456306
4737.304688	-52.911404
4823.437500	-54.566372
4909.570313	-55.638046
4995.703125	-63.732445
5081.835938	-68.608170
5167.968750	-73.379921
5254.101563	-74.932457
5340.234375	-73.830986
5426.367188	-73.936203
5512.500000	-78.193771
5598.632813	-81.949669
5684.765625	-72.447304
5770.898438	-68.329041
5857.031250	-70.967636
5943.164063	-72.565659
6029.296875	-73.456253
6115.429688	-73.362587
6201.562500	-70.959351
6287.695313	-70.132507
6373.828125	-71.426109
6459.960938	-76.932884
6546.093750	-80.372681
6632.226563	-82.600243
6718.359375	-81.117966
6804.492188	-76.971405
6890.625000	-76.242592
6976.757813	-79.296783
7062.890625	-73.550941
7149.023438	-68.686745
7235.156250	-68.982834
7321.289063	-77.530373
7407.421875	-73.091682
7493.554688	-65.208420
7579.687500	-64.248268
7665.820313	-65.216110
7751.953125	-66.197166
7838.085938	-68.325851
7924.218750	-66.715118
8010.351563	-66.872589
8096.484375	-71.728088
8182.617188	-74.133064
8268.750000	-77.444588
8354.882813	-80.942024
8441.015625	-79.858299
8527.148438	-80.606522
8613.281250	-79.667336
8699.414063	-78.424316
8785.546875	-76.510963
8871.679688	-74.102997
8957.812500	-73.574005
9043.945313	-76.623436
9130.078125	-81.958557
9216.210938	-78.969398
9302.343750	-75.226120
9388.476563	-73.969376
9474.609375	-74.867638
9560.742188	-75.864815
9646.875000	-78.490837
9733.007813	-77.258698
9819.140625	-74.207771
9905.273438	-73.323853
9991.406250	-72.527977
10077.539063	-74.827232
10163.671875	-79.398186
10249.804688	-81.970993
10335.937500	-85.792778
10422.070313	-91.220459
10508.203125	-94.246368
