Frequency (Hz)	Level (dB)
86.132813	-59.874374
172.265625	-60.636665
258.398438	-65.310043
344.531250	-67.409698
430.664063	-69.090149
516.796875	-67.641243
602.929688	-67.256607
689.062500	-68.972076
775.195313	-71.449127
861.328125	-73.697334
947.460938	-75.448479
1033.593750	-77.788788
1119.726563	-74.849205
1205.859375	-70.014771
1291.992188	-58.164482
1378.125000	-55.371933
1464.257813	-62.226910
1550.390625	-65.828468
1636.523438	-69.195908
1722.656250	-75.490501
1808.789063	-80.730705
1894.921875	-82.892929
1981.054688	-84.618393
2067.187500	-85.084282
2153.320313	-81.283859
2239.453125	-75.579124
2325.585938	-79.628044
2411.718750	-83.276306
2497.851563	-83.649048
2583.984375	-82.745285
2670.117188	-80.223724
2756.250000	-81.075218
2842.382813	-82.494919
2928.515625	-84.568008
3014.648438	-87.608795
3100.781250	-91.744316
3186.914063	-86.787369
3273.046875	-82.258141
3359.179688	-80.172768
3445.312500	-84.444153
3531.445313	-87.785683
3617.578125	-86.276985
3703.710938	-83.106483
3789.843750	-80.853462
3875.976563	-81.020164
3962.109375	-82.359665
4048.242188	-80.105560
4134.375000	-79.520844
4220.507813	-80.520531
4306.640625	-79.749344
4392.773438	-79.123917
4478.906250	-76.636932
4565.039063	-73.667519
4651.171875	-71.382256
4737.304688	-71.524345
4823.437500	-67.738327
4909.570313	-66.696541
4995.703125	-72.673897
5081.835938	-76.721085
5167.968750	-76.620087
5254.101563	-78.495224
5340.234375	-81.415871
5426.367188	-82.507507
5512.500000	-83.470047
5598.632813	-82.802872
5684.765625	-84.927612
5770.898438	-85.606331
5857.031250	-84.379387
5943.164063	-80.259956
6029.296875	-78.389915
6115.429688	-82.059776
6201.562500	-85.612587
6287.695313	-90.233276
6373.828125	-93.352638
6459.960938	-94.621506
6546.093750	-99.703445
6632.226563	-96.901253
6718.359375	-94.953072
6804.492188	-95.830048
6890.625000	-98.467560
6976.757813	-103.132584
7062.890625	-100.397942
7149.023438	-98.900185
7235.156250	-94.905586
