Frequency (Hz)	Level (dB)
86.132813	-53.233364
172.265625	-54.808784
258.398438	-58.653545
344.531250	-62.699631
430.664063	-62.587879
516.796875	-60.255318
602.929688	-60.658432
689.062500	-61.660397
775.195313	-61.474873
861.328125	-60.606373
947.460938	-57.029995
1033.593750	-54.916298
1119.726563	-55.015892
1205.859375	-55.411598
1291.992188	-55.078243
1378.125000	-55.834522
1464.257813	-57.665852
1550.390625	-60.752895
1636.523438	-68.515579
1722.656250	-63.201130
1808.789063	-60.413643
1894.921875	-62.186131
1981.054688	-63.336376
2067.187500	-66.892738
2153.320313	-52.851288
2239.453125	-46.435055
2325.585938	-50.506840
2411.718750	-66.861382
2497.851563	-56.904495
2583.984375	-56.360851
2670.117188	-58.983772
2756.250000	-57.750034
2842.382813	-56.276031
2928.515625	-56.621723
3014.648438	-59.345947
3100.781250	-60.730137
3186.914063	-58.378860
3273.046875	-57.788738
3359.179688	-59.112041
3445.312500	-60.285046
3531.445313	-60.625877
3617.578125	-58.094284
3703.710938	-53.554573
3789.843750	-52.904839
3875.976563	-51.638844
3962.109375	-46.964386
4048.242188	-44.578369
4134.375000	-44.915707
4220.507813	-42.352623
4306.640625	-41.783478
4392.773438	-46.321629
4478.906250	-53.287270
4565.039063	-58.233875
4651.171875	-63.406364
4737.304688	-57.498188
4823.437500	-52.405380
4909.570313	-51.437443
4995.703125	-52.267986
5081.835938	-47.117451
5167.968750	-41.896984
5254.101563	-42.935627
5340.234375	-51.163414
5426.367188	-57.264179
5512.500000	-64.930428
5598.632813	-60.473446
5684.765625	-55.807034
5770.898438	-58.396900
5857.031250	-67.087616
5943.164063	-59.513783
6029.296875	-56.137585
6115.429688	-50.374809
6201.562500	-47.397213
6287.695313	-46.449093
6373.828125	-45.550480
6459.960938	-48.359966
6546.093750	-56.554649
6632.226563	-64.080925
6718.359375	-64.382690
6804.492188	-63.797630
6890.625000	-59.753166
6976.757813	-57.555622
7062.890625	-54.502060
7149.023438	-52.364346
7235.156250	-51.246380
7321.289063	-51.960144
7407.421875	-58.140362
7493.554688	-61.365936
7579.687500	-61.939240
7665.820313	-64.533867
7751.953125	-58.716255
7838.085938	-52.851494
7924.218750	-52.458389
8010.351563	-57.097939
8096.484375	-61.381004
8182.617188	-64.105423
8268.750000	-68.962296
8354.882813	-74.470436
8441.015625	-73.665688
8527.148438	-74.711876
8613.281250	-73.396004
8699.414063	-66.621338
8785.546875	-63.196499
8871.679688	-63.181732
8957.812500	-66.665329
9043.945313	-74.120804
9130.078125	-61.392467
9216.210938	-58.012074
9302.343750	-59.038940
9388.476563	-63.674999
9474.609375	-68.454597
9560.742188	-69.646408
9646.875000	-71.144653
9733.007813	-70.429733
9819.140625	-69.610092
9905.273438	-68.931908
9991.406250	-69.472565
10077.539063	-69.335793
10163.671875	-69.564194
10249.804688	-73.270096
10335.937500	-70.499329
10422.070313	-69.361382
10508.203125	-67.223244
10594.335938	-58.120201
10680.468750	-53.006832
10766.601563	-53.187820
10852.734375	-57.508434
10938.867188	-61.980820
11025.000000	-66.497383
11111.132813	-67.958801
11197.265625	-67.458969
11283.398438	-68.015205
11369.531250	-67.389679
11455.664063	-66.044518
11541.796875	-66.352005
11627.929688	-73.053474
11714.062500	-69.850899
11800.195313	-62.723064
11886.328125	-59.510399
11972.460938	-58.045998
12058.593750	-58.456120
12144.726563	-61.361645
12230.859375	-65.380753
12316.992188	-69.918350
12403.125000	-75.408997
12489.257813	-76.623253
12575.390625	-80.074532
12661.523438	-76.201035
12747.656250	-73.464424
12833.789063	-72.081459
12919.921875	-71.385765
13006.054688	-71.556648
13092.187500	-72.378632
13178.320313	-73.158295
13264.453125	-72.983170
13350.585938	-74.477837
13436.718750	-80.383827
13522.851563	-83.745499
13608.984375	-82.926155
13695.117188	-84.608681
13781.250000	-88.724358
13867.382813	-93.792526
13953.515625	-84.006012
14039.648438	-79.637260
14125.781250	-78.760223
14211.914063	-78.229103
14298.046875	-76.584412
14384.179688	-75.526360
14470.312500	-75.975426
14556.445313	-77.864830
14642.578125	-77.382828
14728.710938	-75.420410
14814.843750	-75.530815
14900.976563	-76.612747
14987.109375	-77.981178
15073.242188	-86.038033
15159.375000	-80.600243
15245.507813	-74.249496
15331.640625	-71.697540
15417.773438	-71.762512
15503.906250	-73.386299
15590.039063	-74.667419
15676.171875	-72.882881
15762.304688	-69.196541
15848.437500	-68.055748
15934.570313	-70.758522
16020.703125	-73.033386
16106.835938	-72.959785
16192.968750	-74.030373
16279.101563	-73.830406
16365.234375	-73.455727
16451.367188	-74.112396
16537.500000	-76.666039
16623.632813	-76.906906
16709.765625	-75.645378
16795.898438	-75.580132
16882.031250	-76.695999
16968.164063	-77.791634
17054.296875	-79.074020
17140.429688	-80.517296
17226.562500	-81.069679
17312.695313	-79.453400
17398.828125	-76.619370
17484.960938	-74.962257
17571.093750	-74.202484
17657.226563	-72.949303
17743.359375	-71.651451
17829.492188	-70.125999
17915.625000	-67.467636
18001.757813	-67.136856
18087.890625	-69.691360
18174.023438	-72.113358
18260.156250	-76.316650
18346.289063	-82.455978
18432.421875	-78.889229
18518.554688	-81.656403
18604.687500	-80.133980
18690.820313	-76.103165
18776.953125	-75.862015
18863.085938	-76.065681
18949.218750	-76.648590
19035.351563	-79.376251
19121.484375	-83.921127
19207.617188	-88.719559
19293.750000	-91.368782
19379.882813	-91.703720
19466.015625	-96.225754
19552.148438	-94.785347
19638.281250	-87.453369
19724.414063	-85.977356
19810.546875	-85.940346
19896.679688	-88.846252
19982.812500	-94.314140
20068.945313	-93.947128
20155.078125	-97.207184
20241.210938	-107.132973
20327.343750	-104.769196
20413.476563	-101.440445
20499.609375	-99.413162
20585.742188	-97.451508
20671.875000	-97.632423
20758.007813	-99.279305
20844.140625	-98.336281
20930.273438	-98.724991
21016.406250	-100.359673
21102.539063	-101.087868
21188.671875	-103.077904
21274.804688	-107.845818
21360.937500	-107.102303
21447.070313	-108.398804
21533.203125	-112.654243
21619.335938	-112.393700
21705.468750	-115.963058
21791.601563	-120.174217
21877.734375	-121.677132
21963.867188	-121.391121
