Frequency (Hz)	Level (dB)
86.132813	-53.332458
172.265625	-54.782173
258.398438	-56.445534
344.531250	-58.432323
430.664063	-60.121304
516.796875	-59.939228
602.929688	-59.603775
689.062500	-60.466362
775.195313	-63.020153
861.328125	-64.022865
947.460938	-58.748997
1033.593750	-57.989685
1119.726563	-60.976009
1205.859375	-65.251999
1291.992188	-67.102478
1378.125000	-67.645981
1464.257813	-67.698784
1550.390625	-64.031471
1636.523438	-61.912300
1722.656250	-58.974480
1808.789063	-54.507248
1894.921875	-53.134853
1981.054688	-58.587055
2067.187500	-70.052956
2153.320313	-65.845665
2239.453125	-59.196465
2325.585938	-59.592297
2411.718750	-59.606544
2497.851563	-59.044762
2583.984375	-56.440731
2670.117188	-52.134075
2756.250000	-51.172840
2842.382813	-55.533951
2928.515625	-58.851681
3014.648438	-59.446014
3100.781250	-60.160385
3186.914063	-61.854774
3273.046875	-64.779152
3359.179688	-68.968689
3445.312500	-74.529762
3531.445313	-73.901642
3617.578125	-64.469681
3703.710938	-56.767891
3789.843750	-55.358879
3875.976563	-59.584499
3962.109375	-61.330261
4048.242188	-65.377090
4134.375000	-63.843075
4220.507813	-59.413658
4306.640625	-57.031723
4392.773438	-58.040428
4478.906250	-60.426834
4565.039063	-62.260693
4651.171875	-61.923676
4737.304688	-60.913734
4823.437500	-61.195488
4909.570313	-63.195087
4995.703125	-64.479927
5081.835938	-60.767612
5167.968750	-57.149551
5254.101563	-58.367878
5340.234375	-65.572083
5426.367188	-69.944771
5512.500000	-70.690536
5598.632813	-71.644981
5684.765625	-72.267479
5770.898438	-73.310631
5857.031250	-73.878349
5943.164063	-73.195930
6029.296875	-70.529747
6115.429688	-68.513863
6201.562500	-67.477844
6287.695313	-67.195038
6373.828125	-67.204201
6459.960938	-69.097801
6546.093750	-72.995613
6632.226563	-77.268005
6718.359375	-81.556068
6804.492188	-82.328468
6890.625000	-78.415314
6976.757813	-74.581100
7062.890625	-71.264786
7149.023438	-67.914871
7235.156250	-65.723404
7321.289063	-66.258339
7407.421875	-67.192459
7493.554688	-66.288681
7579.687500	-66.731613
7665.820313	-72.511505
7751.953125	-77.862305
7838.085938	-72.984161
7924.218750	-73.811623
8010.351563	-76.613907
8096.484375	-79.919098
8182.617188	-82.436783
8268.750000	-84.130325
8354.882813	-84.838760
8441.015625	-83.026825
8527.148438	-82.702789
8613.281250	-80.425919
8699.414063	-79.216156
8785.546875	-79.814545
8871.679688	-78.365738
8957.812500	-75.894852
9043.945313	-76.393303
9130.078125	-76.893021
9216.210938	-76.364006
9302.343750	-77.366966
9388.476563	-78.400864
9474.609375	-79.115623
9560.742188	-83.053749
9646.875000	-91.156128
9733.007813	-91.213028
9819.140625	-90.052223
9905.273438	-92.660332
9991.406250	-99.759933
10077.539063	-87.036667
10163.671875	-83.722679
10249.804688	-84.140694
10335.937500	-88.001709
10422.070313	-90.468658
10508.203125	-85.531654
10594.335938	-82.770851
10680.468750	-82.041389
10766.601563	-84.136192
10852.734375	-89.224655
10938.867188	-94.728844
11025.000000	-97.159103
11111.132813	-93.831383
11197.265625	-90.428154
11283.398438	-88.189529
11369.531250	-88.200745
11455.664063	-86.891510
11541.796875	-91.228317
11627.929688	-89.925682
11714.062500	-86.506813
11800.195313	-86.297783
11886.328125	-90.123062
11972.460938	-93.129181
12058.593750	-95.711746
12144.726563	-93.222382
12230.859375	-90.772377
12316.992188	-89.481812
12403.125000	-89.520622
12489.257813	-92.536873
12575.390625	-96.338661
12661.523438	-101.022331
12747.656250	-95.978119
12833.789063	-93.343521
12919.921875	-93.058060
13006.054688	-94.027519
13092.187500	-95.484276
13178.320313	-94.914169
13264.453125	-94.292801
13350.585938	-93.714813
13436.718750	-95.017303
13522.851563	-95.685997
13608.984375	-98.960144
13695.117188	-103.676491
13781.250000	-98.669502
13867.382813	-95.084946
13953.515625	-94.973312
14039.648438	-94.380821
14125.781250	-88.496323
14211.914063	-88.267273
14298.046875	-91.141823
14384.179688	-96.380798
14470.312500	-95.985008
14556.445313	-94.766960
14642.578125	-92.160828
14728.710938	-89.479462
14814.843750	-90.936295
14900.976563	-93.652390
14987.109375	-94.599449
15073.242188	-93.238998
15159.375000	-89.920975
15245.507813	-87.172203
15331.640625	-87.459152
15417.773438	-88.860023
15503.906250	-91.937340
15590.039063	-93.462204
15676.171875	-90.816299
15762.304688	-89.598068
15848.437500	-91.295006
15934.570313	-96.427757
16020.703125	-98.823807
16106.835938	-101.491943
16192.968750	-95.688385
16279.101563	-94.854057
16365.234375	-97.966484
16451.367188	-101.334839
16537.500000	-101.012947
16623.632813	-99.112595
16709.765625	-102.629318
16795.898438	-105.404213
16882.031250	-97.614395
16968.164063	-96.936356
17054.296875	-97.512276
17140.429688	-96.979774
17226.562500	-97.737236
17312.695313	-101.586784
17398.828125	-105.049957
17484.960938	-107.231918
17571.093750	-101.107719
17657.226563	-98.698219
17743.359375	-99.826546
17829.492188	-97.882553
17915.625000	-98.306099
18001.757813	-100.464394
18087.890625	-100.616386
18174.023438	-101.450706
18260.156250	-103.201073
18346.289063	-106.014328
18432.421875	-110.271736
18518.554688	-107.603752
18604.687500	-101.966751
18690.820313	-102.184799
18776.953125	-102.529327
18863.085938	-102.586441
18949.218750	-105.498749
19035.351563	-108.043839
19121.484375	-106.953354
19207.617188	-107.079063
19293.750000	-107.058716
19379.882813	-103.835693
19466.015625	-103.569710
19552.148438	-104.718468
19638.281250	-105.799973
19724.414063	-104.603996
19810.546875	-103.203934
19896.679688	-105.168800
19982.812500	-107.799812
20068.945313	-109.330582
20155.078125	-111.348106
20241.210938	-111.159241
20327.343750	-114.137794
20413.476563	-110.465912
20499.609375	-110.306519
20585.742188	-111.221306
20671.875000	-115.441528
20758.007813	-116.712517
20844.140625	-120.316116
20930.273438	-129.732803
21016.406250	-123.646286
21102.539063	-119.435516
21188.671875	-120.252739
21274.804688	-122.736946
21360.937500	-125.162544
21447.070313	-127.167213
21533.203125	-127.402824
21619.335938	-127.842278
21705.468750	-133.016968
21791.601563	-140.487701
21877.734375	-142.274872
21963.867188	-141.817291
