Frequency (Hz)	Level (dB)
86.132813	-63.595501
172.265625	-62.019119
258.398438	-64.525009
344.531250	-68.554802
430.664063	-70.335884
516.796875	-70.436844
602.929688	-70.925781
689.062500	-71.742012
775.195313	-72.565895
861.328125	-74.178856
947.460938	-74.767456
1033.593750	-74.933937
1119.726563	-74.798241
1205.859375	-70.854706
1291.992188	-68.175522
1378.125000	-68.106796
1464.257813	-71.689369
1550.390625	-77.041992
1636.523438	-74.355843
1722.656250	-72.076630
1808.789063	-75.454086
1894.921875	-76.596107
1981.054688	-74.138344
2067.187500	-70.722321
2153.320313	-67.740913
2239.453125	-67.000481
2325.585938	-67.901123
2411.718750	-68.248627
2497.851563	-68.713707
2583.984375	-68.298553
2670.117188	-63.203590
2756.250000	-62.975430
2842.382813	-67.078415
2928.515625	-67.807831
3014.648438	-70.414886
3100.781250	-76.361732
3186.914063	-74.166328
3273.046875	-79.866920
3359.179688	-75.728081
3445.312500	-73.482201
3531.445313	-72.286263
3617.578125	-69.156235
3703.710938	-63.994278
3789.843750	-66.493088
3875.976563	-73.068123
3962.109375	-68.900940
4048.242188	-68.303841
4134.375000	-67.076889
4220.507813	-64.901260
4306.640625	-65.447197
4392.773438	-67.692459
4478.906250	-68.042801
4565.039063	-67.424019
4651.171875	-66.540398
4737.304688	-63.635952
4823.437500	-64.963142
4909.570313	-61.741360
4995.703125	-56.858902
5081.835938	-53.696949
5167.968750	-46.132576
5254.101563	-46.423462
5340.234375	-53.766697
5426.367188	-57.121567
5512.500000	-61.808956
5598.632813	-66.176247
5684.765625	-61.232834
5770.898438	-59.492481
5857.031250	-60.981968
5943.164063	-64.020790
6029.296875	-65.046432
6115.429688	-63.698635
6201.562500	-67.474525
6287.695313	-72.168747
6373.828125	-73.014061
6459.960938	-78.514526
6546.093750	-79.172203
6632.226563	-79.580719
6718.359375	-84.825409
6804.492188	-84.519653
6890.625000	-79.838890
6976.757813	-79.837791
7062.890625	-77.881073
7149.023438	-77.765816
7235.156250	-85.153770
7321.289063	-83.117859
7407.421875	-77.384201
7493.554688	-75.261917
7579.687500	-72.076401
7665.820313	-67.162689
7751.953125	-63.438213
7838.085938	-61.515430
7924.218750	-63.143818
8010.351563	-68.451202
8096.484375	-73.662674
8182.617188	-78.272606
8268.750000	-86.959816
8354.882813	-94.414665
8441.015625	-89.563789
8527.148438	-88.149895
8613.281250	-91.618958
8699.414063	-94.304543
8785.546875	-92.145454
8871.679688	-84.823540
8957.812500	-81.288620
9043.945313	-83.419617
9130.078125	-85.508568
9216.210938	-85.875290
9302.343750	-86.302277
9388.476563	-85.710655
9474.609375	-82.427750
9560.742188	-80.893654
9646.875000	-81.435715
9733.007813	-85.876877
9819.140625	-81.978043
9905.273438	-77.473068
9991.406250	-74.795341
10077.539063	-71.798424
10163.671875	-70.204460
10249.804688	-73.249763
10335.937500	-80.408348
10422.070313	-75.157188
10508.203125	-72.072685
10594.335938	-68.503006
10680.468750	-65.390358
10766.601563	-66.584702
10852.734375	-71.905403
10938.867188	-73.190025
11025.000000	-75.289864
11111.132813	-80.864433
11197.265625	-84.061569
11283.398438	-82.647110
11369.531250	-82.641891
11455.664063	-80.309174
11541.796875	-79.687233
11627.929688	-80.780128
11714.062500	-76.079185
11800.195313	-75.320000
11886.328125	-78.750069
11972.460938	-81.188133
12058.593750	-86.304016
12144.726563	-90.396095
12230.859375	-85.112740
12316.992188	-82.250946
12403.125000	-79.587784
12489.257813	-79.963356
12575.390625	-84.254677
12661.523438	-94.550728
12747.656250	-88.729279
12833.789063	-88.977806
12919.921875	-93.264153
13006.054688	-98.282692
13092.187500	-95.598297
13178.320313	-88.128937
13264.453125	-84.147827
13350.585938	-84.173950
13436.718750	-87.080750
13522.851563	-90.585777
13608.984375	-91.223549
13695.117188	-91.018974
13781.250000	-91.141479
13867.382813	-91.220802
13953.515625	-93.152351
14039.648438	-93.614250
14125.781250	-93.085060
14211.914063	-95.505814
14298.046875	-96.736977
14384.179688	-98.117615
14470.312500	-99.752464
14556.445313	-96.216011
14642.578125	-96.378044
14728.710938	-94.987183
14814.843750	-92.552132
14900.976563	-91.890015
14987.109375	-89.005730
15073.242188	-88.604744
15159.375000	-87.786247
15245.507813	-86.759178
15331.640625	-89.223686
15417.773438	-93.823639
15503.906250	-95.600937
15590.039063	-90.201157
15676.171875	-85.682831
15762.304688	-81.669540
15848.437500	-81.321564
15934.570313	-85.139809
16020.703125	-90.805252
16106.835938	-94.146706
16192.968750	-91.333344
16279.101563	-89.989174
16365.234375	-91.724716
16451.367188	-94.301430
16537.500000	-95.230965
16623.632813	-94.972343
16709.765625	-95.650543
16795.898438	-95.607536
16882.031250	-95.631699
16968.164063	-97.160812
17054.296875	-100.167763
17140.429688	-103.668678
17226.562500	-106.147789
17312.695313	-107.806282
17398.828125	-106.862404
17484.960938	-103.388618
17571.093750	-101.630119
17657.226563	-101.502472
17743.359375	-101.926155
17829.492188	-103.367447
17915.625000	-105.628105
18001.757813	-106.416176
18087.890625	-107.219238
18174.023438	-109.822571
18260.156250	-112.358063
18346.289063	-111.736412
18432.421875	-111.329376
18518.554688	-112.977943
18604.687500	-110.709503
18690.820313	-110.115791
18776.953125	-110.912888
18863.085938	-109.854492
18949.218750	-107.495453
19035.351563	-107.523476
19121.484375	-111.292839
19207.617188	-116.322731
19293.750000	-113.471611
19379.882813	-113.119034
19466.015625	-114.146095
19552.148438	-116.207649
19638.281250	-118.077286
19724.414063	-120.020782
19810.546875	-123.049538
19896.679688	-126.677979
19982.812500	-130.085388
20068.945313	-128.336594
20155.078125	-126.871407
20241.210938	-128.095291
20327.343750	-129.406052
20413.476563	-127.577591
20499.609375	-128.695786
20585.742188	-130.314667
20671.875000	-127.351822
20758.007813	-126.569756
20844.140625	-125.377846
20930.273438	-125.847885
21016.406250	-126.955681
21102.539063	-128.278564
21188.671875	-130.943893
21274.804688	-135.020355
21360.937500	-137.909256
21447.070313	-141.212891
21533.203125	-143.286163
