Frequency (Hz)	Level (dB)
86.132813	-52.769157
172.265625	-54.508980
258.398438	-57.555092
344.531250	-59.945621
430.664063	-60.211678
516.796875	-60.226570
602.929688	-60.561592
689.062500	-61.449135
775.195313	-62.791107
861.328125	-63.835220
947.460938	-65.143219
1033.593750	-67.608803
1119.726563	-63.799213
1205.859375	-59.710987
1291.992188	-57.925331
1378.125000	-58.080959
1464.257813	-60.143360
1550.390625	-62.823597
1636.523438	-64.554024
1722.656250	-64.877533
1808.789063	-63.076031
1894.921875	-61.291584
1981.054688	-61.484219
2067.187500	-63.263634
2153.320313	-60.220058
2239.453125	-53.704533
2325.585938	-56.000931
2411.718750	-59.800728
2497.851563	-56.837784
2583.984375	-54.156281
2670.117188	-53.449314
2756.250000	-53.089745
2842.382813	-60.229408
2928.515625	-63.646297
3014.648438	-69.855278
3100.781250	-69.236099
3186.914063	-63.634102
3273.046875	-60.781498
3359.179688	-59.786118
3445.312500	-60.217358
3531.445313	-62.463242
3617.578125	-60.297897
3703.710938	-54.173328
3789.843750	-52.824028
3875.976563	-54.484104
3962.109375	-56.341316
4048.242188	-56.600040
4134.375000	-52.446651
4220.507813	-46.849087
4306.640625	-45.356667
4392.773438	-49.940845
4478.906250	-57.131256
4565.039063	-63.698231
4651.171875	-61.374405
4737.304688	-56.010315
4823.437500	-51.626369
4909.570313	-48.913994
4995.703125	-47.382183
5081.835938	-45.294624
5167.968750	-41.980324
5254.101563	-42.229267
5340.234375	-45.971230
5426.367188	-49.605564
5512.500000	-52.296738
5598.632813	-55.324116
5684.765625	-56.919533
5770.898438	-57.202129
5857.031250	-59.319660
5943.164063	-66.250542
6029.296875	-59.460705
6115.429688	-54.433403
6201.562500	-50.715939
6287.695313	-48.943031
6373.828125	-48.606941
6459.960938	-51.502811
6546.093750	-56.801880
6632.226563	-62.130817
6718.359375	-65.731232
6804.492188	-70.109650
6890.625000	-73.265053
6976.757813	-67.330086
7062.890625	-63.983952
7149.023438	-61.299335
7235.156250	-58.522598
7321.289063	-58.055023
7407.421875	-59.362755
7493.554688	-61.546627
7579.687500	-65.600929
7665.820313	-72.847221
7751.953125	-68.584816
7838.085938	-63.517529
7924.218750	-62.375526
8010.351563	-63.631260
8096.484375	-65.068893
8182.617188	-66.699928
8268.750000	-69.455185
8354.882813	-75.450562
8441.015625	-85.967911
8527.148438	-73.245071
8613.281250	-70.014503
8699.414063	-68.321579
8785.546875	-68.322426
8871.679688	-71.051056
8957.812500	-68.406029
9043.945313	-63.127686
9130.078125	-59.534164
9216.210938	-58.480637
9302.343750	-61.021347
9388.476563	-66.001541
9474.609375	-67.534447
9560.742188	-67.727913
9646.875000	-70.335991
9733.007813	-75.388954
9819.140625	-82.192490
9905.273438	-78.305695
9991.406250	-72.708351
10077.539063	-69.105103
10163.671875	-67.625298
10249.804688	-68.992249
10335.937500	-71.907890
10422.070313	-69.793365
10508.203125	-65.050789
10594.335938	-59.251190
10680.468750	-55.643505
10766.601563	-56.018688
10852.734375	-59.563820
10938.867188	-62.973663
11025.000000	-64.226357
11111.132813	-65.531593
11197.265625	-66.255096
11283.398438	-66.993820
11369.531250	-67.761208
11455.664063	-68.102150
11541.796875	-68.478371
11627.929688	-68.599358
11714.062500	-67.973419
11800.195313	-66.731178
11886.328125	-63.445374
11972.460938	-60.659416
12058.593750	-60.520504
12144.726563	-63.273468
12230.859375	-67.366188
12316.992188	-69.572174
12403.125000	-70.825706
12489.257813	-73.097359
12575.390625	-74.649567
12661.523438	-72.714401
12747.656250	-72.048782
12833.789063	-74.364571
12919.921875	-79.318611
13006.054688	-83.380051
13092.187500	-83.359993
13178.320313	-83.795448
13264.453125	-83.304268
13350.585938	-80.551498
13436.718750	-78.655746
13522.851563	-78.504074
13608.984375	-79.400169
13695.117188	-80.266258
13781.250000	-81.418983
13867.382813	-84.890625
13953.515625	-88.176895
14039.648438	-83.917664
14125.781250	-84.250084
14211.914063	-87.625130
14298.046875	-90.196182
14384.179688	-90.474083
14470.312500	-94.636414
14556.445313	-88.106850
14642.578125	-83.011749
14728.710938	-81.057144
14814.843750	-79.675865
14900.976563	-79.011375
14987.109375	-79.101372
15073.242188	-78.810127
15159.375000	-78.644897
15245.507813	-77.682449
15331.640625	-74.740150
15417.773438	-72.245575
15503.906250	-71.141304
15590.039063	-70.976395
15676.171875	-69.598900
15762.304688	-67.133446
15848.437500	-66.481857
15934.570313	-68.600777
16020.703125	-72.810318
16106.835938	-74.505363
16192.968750	-72.967545
16279.101563	-71.936020
16365.234375	-72.140465
16451.367188	-73.421837
16537.500000	-74.794174
16623.632813	-75.757263
16709.765625	-75.703979
16795.898438	-74.860985
16882.031250	-75.037392
16968.164063	-76.029480
17054.296875	-76.552696
17140.429688	-75.736397
17226.562500	-74.645348
17312.695313	-74.451576
17398.828125	-75.170326
17484.960938	-74.780861
17571.093750	-73.142624
17657.226563	-72.517975
17743.359375	-72.624535
17829.492188	-72.335442
17915.625000	-72.372620
18001.757813	-73.536484
18087.890625	-76.092949
18174.023438	-79.829201
18260.156250	-81.250870
18346.289063	-79.196571
18432.421875	-77.975227
18518.554688	-78.450508
18604.687500	-80.801865
18690.820313	-84.478226
18776.953125	-87.152489
18863.085938	-89.195702
18949.218750	-92.606682
19035.351563	-95.517540
19121.484375	-98.477287
19207.617188	-96.587868
19293.750000	-92.439041
19379.882813	-91.076859
19466.015625	-92.081657
19552.148438	-91.387657
19638.281250	-89.608170
19724.414063	-90.315376
19810.546875	-92.763733
19896.679688	-96.042351
19982.812500	-98.146866
20068.945313	-100.878273
20155.078125	-108.014740
20241.210938	-107.772011
20327.343750	-103.874893
20413.476563	-100.976921
20499.609375	-100.292015
20585.742188	-101.562355
20671.875000	-103.102127
20758.007813	-104.544876
20844.140625	-107.186760
20930.273438	-106.787415
21016.406250	-105.381142
21102.539063	-105.642113
21188.671875	-105.433945
21274.804688	-105.459938
21360.937500	-107.168442
21447.070313	-110.040222
21533.203125	-112.412056
21619.335938	-114.059525
21705.468750	-115.486374
21791.601563	-117.298950
21877.734375	-119.580254
21963.867188	-120.733604
