Frequency (Hz)	Level (dB)
86.132813	-55.028194
172.265625	-58.146461
258.398438	-59.354179
344.531250	-60.858669
430.664063	-62.034927
516.796875	-61.979553
602.929688	-61.957973
689.062500	-62.579899
775.195313	-64.220406
861.328125	-66.180138
947.460938	-66.717239
1033.593750	-64.032860
1119.726563	-64.212769
1205.859375	-63.052708
1291.992188	-61.156288
1378.125000	-61.214821
1464.257813	-65.031120
1550.390625	-69.863083
1636.523438	-69.564247
1722.656250	-64.875778
1808.789063	-58.557518
1894.921875	-57.682652
1981.054688	-62.482693
2067.187500	-60.849869
2153.320313	-51.315502
2239.453125	-45.849667
2325.585938	-49.917393
2411.718750	-55.468765
2497.851563	-56.914886
2583.984375	-58.940990
2670.117188	-53.946629
2756.250000	-53.231659
2842.382813	-59.025581
2928.515625	-60.303295
3014.648438	-61.847187
3100.781250	-62.631397
3186.914063	-64.144020
3273.046875	-67.356560
3359.179688	-69.233360
3445.312500	-68.620934
3531.445313	-67.221664
3617.578125	-62.854908
3703.710938	-54.866413
3789.843750	-53.532619
3875.976563	-56.919987
3962.109375	-55.354881
4048.242188	-55.477657
4134.375000	-59.241665
4220.507813	-53.771862
4306.640625	-49.486614
4392.773438	-52.616901
4478.906250	-56.083584
4565.039063	-57.901928
4651.171875	-58.705830
4737.304688	-58.590588
4823.437500	-57.197601
4909.570313	-56.696049
4995.703125	-56.112419
5081.835938	-52.095543
5167.968750	-46.957726
5254.101563	-48.464195
5340.234375	-56.290257
5426.367188	-60.857086
5512.500000	-64.975220
5598.632813	-68.829659
5684.765625	-69.278816
5770.898438	-68.014496
5857.031250	-65.300301
5943.164063	-61.408413
6029.296875	-59.114979
6115.429688	-57.384209
6201.562500	-55.138321
6287.695313	-55.632000
6373.828125	-54.548431
6459.960938	-56.560375
6546.093750	-62.427429
6632.226563	-69.851181
6718.359375	-73.927177
6804.492188	-70.976189
6890.625000	-72.805748
6976.757813	-74.589409
7062.890625	-73.342117
7149.023438	-70.611786
7235.156250	-66.888741
7321.289063	-64.722656
7407.421875	-61.258728
7493.554688	-56.129108
7579.687500	-56.468376
7665.820313	-59.321709
7751.953125	-58.738934
7838.085938	-58.015888
7924.218750	-59.869484
8010.351563	-65.185280
8096.484375	-68.345192
