Frequency (Hz)	Level (dB)
86.132813	-62.405556
172.265625	-61.286850
258.398438	-64.617493
344.531250	-67.981590
430.664063	-69.937866
516.796875	-70.323891
602.929688	-70.877022
689.062500	-71.793030
775.195313	-72.918137
861.328125	-74.483353
947.460938	-73.990150
1033.593750	-74.793602
1119.726563	-75.816399
1205.859375	-72.612282
1291.992188	-70.155525
1378.125000	-70.183495
1464.257813	-72.047340
1550.390625	-73.055679
1636.523438	-75.520103
1722.656250	-75.243721
1808.789063	-78.353699
1894.921875	-74.178612
1981.054688	-77.303719
2067.187500	-71.935844
2153.320313	-65.514030
2239.453125	-64.136108
2325.585938	-71.053879
2411.718750	-82.348999
2497.851563	-77.469543
2583.984375	-75.897629
2670.117188	-71.478508
2756.250000	-72.284683
2842.382813	-69.935547
2928.515625	-69.509964
3014.648438	-71.207085
3100.781250	-69.216789
3186.914063	-66.599953
3273.046875	-67.690834
3359.179688	-70.417274
3445.312500	-70.866737
3531.445313	-71.137337
3617.578125	-69.540329
3703.710938	-65.383629
3789.843750	-69.438591
3875.976563	-75.995956
3962.109375	-64.644875
4048.242188	-60.805130
4134.375000	-61.194302
4220.507813	-59.806656
4306.640625	-60.653606
4392.773438	-66.379822
4478.906250	-68.777245
4565.039063	-69.404068
4651.171875	-68.834908
4737.304688	-67.440010
4823.437500	-66.778534
4909.570313	-63.942776
4995.703125	-59.465733
5081.835938	-55.437332
5167.968750	-47.576550
5254.101563	-47.980350
5340.234375	-55.799198
5426.367188	-59.491825
5512.500000	-63.771244
5598.632813	-68.308258
5684.765625	-67.407227
5770.898438	-63.945728
5857.031250	-62.261166
5943.164063	-64.005577
6029.296875	-64.804955
6115.429688	-60.658157
6201.562500	-58.726189
6287.695313	-59.374031
6373.828125	-60.126663
6459.960938	-64.671799
6546.093750	-73.684685
6632.226563	-77.965164
6718.359375	-77.139587
6804.492188	-76.514114
6890.625000	-78.161690
6976.757813	-79.967873
7062.890625	-81.966583
7149.023438	-86.272812
7235.156250	-85.158844
7321.289063	-77.569275
7407.421875	-73.222153
7493.554688	-74.703995
7579.687500	-82.032677
7665.820313	-74.273720
7751.953125	-70.452011
7838.085938	-70.743355
7924.218750	-77.435478
8010.351563	-84.264427
8096.484375	-83.239502
8182.617188	-81.523262
8268.750000	-84.468277
8354.882813	-88.103264
8441.015625	-88.013268
8527.148438	-85.533386
8613.281250	-86.126152
8699.414063	-91.854294
8785.546875	-93.026970
8871.679688	-88.425636
8957.812500	-86.130913
9043.945313	-86.253998
9130.078125	-81.722092
9216.210938	-79.404198
9302.343750	-82.666901
9388.476563	-83.422745
9474.609375	-86.899651
9560.742188	-88.737442
9646.875000	-85.721840
9733.007813	-86.758560
9819.140625	-89.214058
9905.273438	-87.912025
9991.406250	-88.327332
10077.539063	-85.218620
10163.671875	-77.398979
10249.804688	-73.689743
10335.937500	-73.772583
10422.070313	-73.662888
10508.203125	-70.803520
10594.335938	-66.520119
10680.468750	-63.550102
10766.601563	-64.940773
10852.734375	-69.466972
10938.867188	-75.424774
11025.000000	-79.369606
11111.132813	-77.763153
11197.265625	-79.365471
11283.398438	-83.586594
11369.531250	-86.393372
11455.664063	-83.242432
11541.796875	-81.494606
11627.929688	-82.093811
11714.062500	-83.749313
11800.195313	-76.549805
11886.328125	-76.108421
11972.460938	-76.171761
12058.593750	-76.943291
12144.726563	-84.086639
12230.859375	-88.090317
12316.992188	-90.221146
12403.125000	-89.455437
12489.257813	-90.051773
12575.390625	-90.279739
12661.523438	-88.895325
12747.656250	-87.683266
12833.789063	-87.697327
12919.921875	-88.946014
13006.054688	-90.684746
