Frequency (Hz)	Level (dB)
86.132813	-48.898132
172.265625	-52.526829
258.398438	-57.792374
344.531250	-60.069656
430.664063	-61.534454
516.796875	-60.441154
602.929688	-60.656006
689.062500	-62.109184
775.195313	-63.400906
861.328125	-64.595840
947.460938	-66.371193
1033.593750	-70.315605
1119.726563	-57.195683
1205.859375	-52.296455
1291.992188	-54.611404
1378.125000	-59.206535
1464.257813	-59.916779
1550.390625	-61.895649
1636.523438	-62.318684
1722.656250	-61.079472
1808.789063	-59.470577
1894.921875	-55.692963
1981.054688	-53.786266
2067.187500	-59.723942
2153.320313	-63.998074
2239.453125	-63.077362
2325.585938	-63.416336
2411.718750	-65.398468
2497.851563	-68.347595
2583.984375	-70.919998
2670.117188	-72.289474
2756.250000	-72.738541
2842.382813	-62.285915
2928.515625	-57.663177
3014.648438	-61.380939
3100.781250	-66.667091
3186.914063	-67.546486
3273.046875	-73.230118
3359.179688	-74.995140
3445.312500	-71.171112
3531.445313	-63.234009
3617.578125	-60.796707
3703.710938	-56.889851
3789.843750	-47.854538
3875.976563	-46.843361
3962.109375	-53.670731
4048.242188	-54.620834
4134.375000	-48.716789
4220.507813	-51.123161
4306.640625	-57.096272
4392.773438	-54.674835
4478.906250	-55.483246
4565.039063	-57.198662
4651.171875	-53.883873
4737.304688	-48.958115
4823.437500	-40.676617
4909.570313	-40.883915
4995.703125	-49.796082
5081.835938	-56.515575
5167.968750	-58.454723
5254.101563	-60.082623
5340.234375	-63.523712
5426.367188	-62.047623
5512.500000	-54.218639
5598.632813	-47.776737
5684.765625	-47.496799
5770.898438	-52.834560
5857.031250	-57.246574
5943.164063	-60.811710
6029.296875	-63.707218
6115.429688	-60.104492
6201.562500	-55.794895
6287.695313	-56.000488
6373.828125	-62.399548
6459.960938	-65.630554
6546.093750	-62.401127
6632.226563	-62.013004
6718.359375	-63.502697
6804.492188	-64.437492
6890.625000	-63.441143
6976.757813	-62.773853
7062.890625	-65.649506
7149.023438	-68.425606
7235.156250	-66.172440
7321.289063	-69.223129
7407.421875	-75.127472
7493.554688	-75.346634
7579.687500	-77.463112
7665.820313	-73.501556
7751.953125	-71.818871
7838.085938	-78.454422
7924.218750	-81.998016
8010.351563	-79.851173
8096.484375	-73.393745
8182.617188	-69.004150
8268.750000	-70.716255
8354.882813	-71.184227
8441.015625	-71.340721
8527.148438	-74.301949
8613.281250	-77.802780
8699.414063	-81.596985
8785.546875	-86.239098
8871.679688	-86.239502
8957.812500	-84.734993
9043.945313	-82.750992
9130.078125	-85.437859
9216.210938	-82.861946
9302.343750	-81.288986
9388.476563	-82.652321
9474.609375	-80.689713
9560.742188	-75.097816
9646.875000	-72.309341
9733.007813	-72.780037
9819.140625	-76.490280
9905.273438	-74.070473
9991.406250	-69.495987
10077.539063	-64.603378
10163.671875	-64.464340
10249.804688	-69.355553
10335.937500	-74.934074
10422.070313	-79.499763
10508.203125	-83.345856
10594.335938	-83.188751
10680.468750	-83.138451
10766.601563	-80.222717
10852.734375	-79.044312
10938.867188	-75.537582
11025.000000	-74.254692
11111.132813	-76.746117
11197.265625	-79.223129
11283.398438	-81.753105
11369.531250	-81.917778
11455.664063	-86.521500
11541.796875	-87.401237
11627.929688	-86.708977
11714.062500	-85.537033
11800.195313	-86.017929
11886.328125	-85.456291
11972.460938	-84.586174
12058.593750	-84.232178
12144.726563	-84.162613
12230.859375	-83.350830
12316.992188	-82.206497
12403.125000	-79.421455
12489.257813	-77.802147
12575.390625	-79.036453
12661.523438	-81.276749
12747.656250	-84.541084
12833.789063	-86.581184
12919.921875	-83.824020
13006.054688	-80.896782
13092.187500	-79.349403
13178.320313	-81.030281
13264.453125	-86.224365
13350.585938	-91.026726
13436.718750	-89.856651
13522.851563	-90.742035
13608.984375	-96.572052
13695.117188	-102.423981
13781.250000	-98.372780
13867.382813	-95.953827
13953.515625	-90.680870
14039.648438	-83.336418
14125.781250	-82.870796
14211.914063	-85.144249
14298.046875	-88.077881
14384.179688	-91.797241
14470.312500	-87.486679
14556.445313	-90.444199
14642.578125	-86.031105
14728.710938	-80.929886
14814.843750	-79.222160
14900.976563	-80.661156
14987.109375	-84.945900
15073.242188	-90.120834
15159.375000	-93.030556
15245.507813	-93.130402
15331.640625	-95.949165
15417.773438	-92.645226
15503.906250	-91.465836
15590.039063	-89.430122
15676.171875	-89.196800
15762.304688	-96.233009
15848.437500	-98.300392
15934.570313	-96.089996
16020.703125	-93.640442
16106.835938	-88.402245
16192.968750	-84.998825
16279.101563	-86.084305
16365.234375	-86.642380
16451.367188	-87.084885
16537.500000	-89.995598
16623.632813	-92.025246
16709.765625	-93.822334
16795.898438	-93.658615
16882.031250	-94.314430
16968.164063	-93.775032
17054.296875	-93.312103
17140.429688	-93.147247
17226.562500	-93.146690
17312.695313	-94.474701
17398.828125	-96.398094
17484.960938	-92.190353
17571.093750	-95.567146
17657.226563	-98.974861
17743.359375	-94.172218
17829.492188	-92.650223
17915.625000	-96.246140
18001.757813	-97.207283
18087.890625	-91.745224
18174.023438	-90.537132
18260.156250	-90.724014
18346.289063	-91.418266
18432.421875	-94.462761
18518.554688	-98.821404
18604.687500	-99.851067
18690.820313	-100.248436
18776.953125	-95.348671
18863.085938	-91.123863
18949.218750	-89.509682
19035.351563	-89.207283
19121.484375	-89.459412
19207.617188	-92.114540
19293.750000	-97.856262
19379.882813	-96.508858
19466.015625	-95.790482
19552.148438	-95.391273
19638.281250	-96.376564
19724.414063	-97.437126
19810.546875	-96.932396
19896.679688	-101.544708
19982.812500	-109.309868
20068.945313	-110.434196
20155.078125	-108.753662
20241.210938	-111.117050
20327.343750	-116.246437
20413.476563	-120.009605
20499.609375	-122.430695
20585.742188	-120.168144
20671.875000	-114.975250
20758.007813	-114.845787
20844.140625	-120.018753
20930.273438	-121.220009
21016.406250	-122.214668
21102.539063	-118.571350
21188.671875	-116.466484
21274.804688	-118.741028
21360.937500	-123.212868
21447.070313	-127.236588
21533.203125	-128.550644
21619.335938	-128.710526
21705.468750	-135.216232
21791.601563	-137.585419
21877.734375	-135.785431
21963.867188	-139.317200
