Frequency (Hz)	Level (dB)
86.132813	-50.196842
172.265625	-51.783073
258.398438	-53.948334
344.531250	-56.223965
430.664063	-57.620632
516.796875	-56.886200
602.929688	-57.272343
689.062500	-61.494415
775.195313	-63.282349
861.328125	-63.258312
947.460938	-63.583565
1033.593750	-60.615650
1119.726563	-52.728134
1205.859375	-47.207951
1291.992188	-48.918179
1378.125000	-51.928982
1464.257813	-54.712292
1550.390625	-58.068596
1636.523438	-64.056343
1722.656250	-64.991859
1808.789063	-58.051945
1894.921875	-55.201202
1981.054688	-51.969025
2067.187500	-55.437733
2153.320313	-57.014286
2239.453125	-58.644161
2325.585938	-62.497787
2411.718750	-73.252014
2497.851563	-67.212509
2583.984375	-61.001312
2670.117188	-58.709473
2756.250000	-60.304043
2842.382813	-61.363762
2928.515625	-59.571209
3014.648438	-60.700363
3100.781250	-62.985107
3186.914063	-65.786240
3273.046875	-68.361969
3359.179688	-63.376411
3445.312500	-59.336945
3531.445313	-56.416954
3617.578125	-56.963730
3703.710938	-61.720810
3789.843750	-60.139679
3875.976563	-59.582222
3962.109375	-62.248375
4048.242188	-58.851036
4134.375000	-52.565620
4220.507813	-53.407093
4306.640625	-56.736355
4392.773438	-55.522392
4478.906250	-52.389881
4565.039063	-51.397770
4651.171875	-55.347855
4737.304688	-56.861626
4823.437500	-47.806675
4909.570313	-47.456928
4995.703125	-52.992489
5081.835938	-59.387154
5167.968750	-60.254402
5254.101563	-58.908756
5340.234375	-57.873554
5426.367188	-57.307743
5512.500000	-56.363201
5598.632813	-55.523190
5684.765625	-55.842445
5770.898438	-57.042583
5857.031250	-57.659985
5943.164063	-59.628452
6029.296875	-62.885113
6115.429688	-68.983887
6201.562500	-69.853889
6287.695313	-65.935417
6373.828125	-66.136940
6459.960938	-66.721352
6546.093750	-64.944031
6632.226563	-64.078621
6718.359375	-63.762775
6804.492188	-63.935768
6890.625000	-65.368896
6976.757813	-66.226845
7062.890625	-66.508736
7149.023438	-63.616077
7235.156250	-62.993374
7321.289063	-67.203300
7407.421875	-71.542168
7493.554688	-71.517181
7579.687500	-69.782753
7665.820313	-71.582764
7751.953125	-75.482529
7838.085938	-71.284477
7924.218750	-71.319199
8010.351563	-70.844116
8096.484375	-69.973518
8182.617188	-71.431839
8268.750000	-76.069420
8354.882813	-84.432922
8441.015625	-89.990616
8527.148438	-91.642082
8613.281250	-87.702354
8699.414063	-86.314468
8785.546875	-93.815079
8871.679688	-85.922874
8957.812500	-79.161896
9043.945313	-76.569366
9130.078125	-75.849762
9216.210938	-75.976517
9302.343750	-78.430191
9388.476563	-86.595993
9474.609375	-90.590988
9560.742188	-82.047493
9646.875000	-76.349808
9733.007813	-73.262199
9819.140625	-71.089355
9905.273438	-68.885124
9991.406250	-65.056107
10077.539063	-61.475021
10163.671875	-60.829399
10249.804688	-63.238831
10335.937500	-67.064026
10422.070313	-70.622772
10508.203125	-73.591019
10594.335938	-75.572914
10680.468750	-76.581703
10766.601563	-77.615944
10852.734375	-77.707718
10938.867188	-77.757355
11025.000000	-79.282356
11111.132813	-82.565208
11197.265625	-87.059021
11283.398438	-89.310547
11369.531250	-87.012123
11455.664063	-84.473900
11541.796875	-84.383934
11627.929688	-84.618263
11714.062500	-82.670654
11800.195313	-82.993515
11886.328125	-87.110809
11972.460938	-87.249916
12058.593750	-86.289604
12144.726563	-87.107285
12230.859375	-87.219421
12316.992188	-85.575531
12403.125000	-84.798058
12489.257813	-86.302101
12575.390625	-89.011696
12661.523438	-89.961403
12747.656250	-89.940651
12833.789063	-92.018120
12919.921875	-93.593956
13006.054688	-91.423561
13092.187500	-90.037857
13178.320313	-90.970741
13264.453125	-95.627884
13350.585938	-94.806976
13436.718750	-90.668854
13522.851563	-89.394142
13608.984375	-88.216545
13695.117188	-86.583267
13781.250000	-84.721107
13867.382813	-82.536362
13953.515625	-81.374313
14039.648438	-81.890701
14125.781250	-83.224625
14211.914063	-83.928589
14298.046875	-85.906685
14384.179688	-90.647751
14470.312500	-96.910545
14556.445313	-103.584755
14642.578125	-97.719345
14728.710938	-92.137527
14814.843750	-90.094467
14900.976563	-92.165520
14987.109375	-97.659485
15073.242188	-97.344490
15159.375000	-88.929802
15245.507813	-85.763008
15331.640625	-85.582642
15417.773438	-87.287010
15503.906250	-88.332870
15590.039063	-86.858940
15676.171875	-86.972458
15762.304688	-88.917809
15848.437500	-91.231888
15934.570313	-94.385429
16020.703125	-94.216026
16106.835938	-92.271713
16192.968750	-90.709900
16279.101563	-90.079369
16365.234375	-92.664795
16451.367188	-100.625267
16537.500000	-97.719040
16623.632813	-92.351028
16709.765625	-89.786308
16795.898438	-87.868149
16882.031250	-86.435646
16968.164063	-86.322617
17054.296875	-87.685280
17140.429688	-90.364082
17226.562500	-94.298218
17312.695313	-98.162193
17398.828125	-103.428299
17484.960938	-104.168816
17571.093750	-98.702698
17657.226563	-97.477417
17743.359375	-100.166626
17829.492188	-102.169586
17915.625000	-99.699104
18001.757813	-96.878250
18087.890625	-97.696129
18174.023438	-103.779564
18260.156250	-107.348030
18346.289063	-104.471947
18432.421875	-102.520668
18518.554688	-98.938393
18604.687500	-97.429893
18690.820313	-97.854065
18776.953125	-98.876732
18863.085938	-100.703743
18949.218750	-102.548439
19035.351563	-104.866470
19121.484375	-107.626091
19207.617188	-105.821877
19293.750000	-104.442009
19379.882813	-103.799263
19466.015625	-104.714439
19552.148438	-103.455910
19638.281250	-100.677292
19724.414063	-98.457138
19810.546875	-99.315788
19896.679688	-102.594528
19982.812500	-105.634979
20068.945313	-106.686134
20155.078125	-108.499733
20241.210938	-111.478210
20327.343750	-114.919373
20413.476563	-117.382790
20499.609375	-115.657768
20585.742188	-117.840523
20671.875000	-121.220840
20758.007813	-124.786667
20844.140625	-124.995491
20930.273438	-123.310318
21016.406250	-120.215729
21102.539063	-120.975990
21188.671875	-123.890419
21274.804688	-125.442673
21360.937500	-125.836853
21447.070313	-126.554535
21533.203125	-131.387207
21619.335938	-143.350937
21705.468750	-138.152420
21791.601563	-135.623062
21877.734375	-136.799194
21963.867188	-138.686798
