Frequency (Hz)	Level (dB)
86.132813	-51.534733
172.265625	-54.794315
258.398438	-58.469746
344.531250	-62.229065
430.664063	-62.738167
516.796875	-61.703140
602.929688	-62.137264
689.062500	-63.082367
775.195313	-63.636284
861.328125	-64.837875
947.460938	-66.375465
1033.593750	-61.286324
1119.726563	-54.726971
1205.859375	-52.322968
1291.992188	-55.286476
1378.125000	-58.252071
1464.257813	-59.746513
1550.390625	-61.665649
1636.523438	-62.795586
1722.656250	-65.970314
1808.789063	-71.647041
1894.921875	-73.968941
1981.054688	-73.927162
2067.187500	-61.144436
2153.320313	-53.894016
2239.453125	-54.505405
2325.585938	-60.320404
2411.718750	-65.098244
2497.851563	-68.694786
2583.984375	-66.831352
2670.117188	-64.645157
2756.250000	-66.368965
2842.382813	-64.380402
2928.515625	-58.928509
3014.648438	-63.145992
3100.781250	-64.855881
3186.914063	-59.984707
3273.046875	-60.644699
3359.179688	-62.911819
3445.312500	-64.129478
3531.445313	-66.227242
3617.578125	-62.928505
3703.710938	-63.244652
3789.843750	-65.103874
3875.976563	-61.795742
3962.109375	-60.029400
4048.242188	-52.766289
4134.375000	-47.713409
4220.507813	-49.227383
4306.640625	-55.632000
4392.773438	-61.559544
4478.906250	-62.504459
4565.039063	-59.223934
4651.171875	-56.533447
4737.304688	-52.821728
4823.437500	-44.554283
4909.570313	-44.730637
4995.703125	-53.353329
5081.835938	-59.682316
5167.968750	-61.590057
5254.101563	-62.973652
5340.234375	-63.869080
5426.367188	-58.235653
5512.500000	-56.633934
5598.632813	-62.411007
5684.765625	-67.287537
5770.898438	-69.676575
5857.031250	-65.870186
5943.164063	-64.833992
6029.296875	-66.834618
6115.429688	-67.775215
6201.562500	-67.285416
6287.695313	-69.322571
6373.828125	-74.616119
6459.960938	-76.342270
6546.093750	-72.310486
6632.226563	-71.256310
6718.359375	-74.653290
6804.492188	-81.148590
6890.625000	-79.670479
6976.757813	-71.071999
7062.890625	-68.271149
7149.023438	-68.673637
7235.156250	-70.230774
7321.289063	-72.200005
7407.421875	-74.940857
7493.554688	-71.008827
7579.687500	-68.053398
7665.820313	-70.456047
7751.953125	-78.543045
7838.085938	-75.118759
7924.218750	-76.277374
8010.351563	-80.824295
8096.484375	-74.244865
8182.617188	-73.757736
8268.750000	-77.924057
8354.882813	-83.908989
8441.015625	-80.975433
8527.148438	-80.555481
8613.281250	-84.657379
8699.414063	-91.275063
8785.546875	-88.670670
8871.679688	-90.127701
8957.812500	-88.145470
9043.945313	-85.393867
9130.078125	-85.636696
9216.210938	-86.312309
9302.343750	-89.011566
9388.476563	-88.724930
9474.609375	-89.374023
9560.742188	-84.675041
9646.875000	-82.835876
9733.007813	-82.575348
9819.140625	-78.590027
9905.273438	-75.733994
9991.406250	-71.116570
10077.539063	-65.958427
10163.671875	-65.816177
10249.804688	-70.965919
10335.937500	-75.243484
10422.070313	-76.567268
10508.203125	-77.647339
10594.335938	-78.510803
10680.468750	-81.026825
10766.601563	-85.039841
10852.734375	-84.967827
10938.867188	-85.925957
11025.000000	-89.837097
11111.132813	-91.906242
11197.265625	-94.798233
11283.398438	-96.513435
11369.531250	-96.242950
11455.664063	-95.000175
11541.796875	-92.379372
11627.929688	-95.623650
11714.062500	-101.069160
11800.195313	-96.922676
11886.328125	-89.888893
11972.460938	-87.513107
12058.593750	-88.779137
12144.726563	-92.703094
12230.859375	-93.526459
12316.992188	-94.417572
12403.125000	-92.785278
12489.257813	-93.006729
12575.390625	-93.366631
12661.523438	-96.135231
12747.656250	-101.392975
12833.789063	-102.250458
12919.921875	-100.453949
13006.054688	-94.069633
13092.187500	-92.168419
13178.320313	-92.008255
13264.453125	-92.905632
13350.585938	-97.137703
13436.718750	-100.583672
13522.851563	-95.368149
13608.984375	-93.190186
13695.117188	-95.229248
13781.250000	-91.825867
13867.382813	-89.796272
13953.515625	-90.381660
14039.648438	-94.679604
14125.781250	-100.940750
14211.914063	-99.300301
14298.046875	-103.699074
14384.179688	-97.972931
14470.312500	-98.756592
14556.445313	-101.407234
14642.578125	-103.237831
14728.710938	-96.725700
14814.843750	-91.543365
14900.976563	-94.030647
14987.109375	-99.784355
15073.242188	-99.069572
15159.375000	-106.502853
