Frequency (Hz)	Level (dB)
86.132813	-65.299980
172.265625	-61.438408
258.398438	-63.198509
344.531250	-67.073196
430.664063	-66.657494
516.796875	-71.566223
602.929688	-68.745483
689.062500	-71.445526
775.195313	-72.689133
861.328125	-73.906235
947.460938	-74.156578
1033.593750	-67.075874
1119.726563	-61.951077
1205.859375	-64.414200
1291.992188	-67.542351
1378.125000	-66.920387
1464.257813	-69.064987
1550.390625	-70.724968
1636.523438	-71.354813
1722.656250	-67.840118
1808.789063	-67.056908
1894.921875	-72.401253
1981.054688	-67.227615
2067.187500	-72.139114
2153.320313	-75.109428
2239.453125	-70.897476
2325.585938	-69.744850
2411.718750	-71.383835
2497.851563	-73.194519
2583.984375	-72.408058
2670.117188	-70.888992
2756.250000	-70.829407
2842.382813	-71.273186
2928.515625	-72.079910
3014.648438	-75.116859
3100.781250	-78.197762
3186.914063	-71.946724
3273.046875	-71.897301
3359.179688	-75.474304
3445.312500	-76.253624
3531.445313	-72.461426
3617.578125	-69.786949
3703.710938	-70.404129
3789.843750	-64.832138
3875.976563	-65.937454
3962.109375	-73.843094
4048.242188	-66.095215
4134.375000	-63.994556
4220.507813	-73.112595
4306.640625	-63.421791
4392.773438	-61.662357
4478.906250	-67.978447
4565.039063	-63.927670
4651.171875	-67.673714
4737.304688	-65.450035
4823.437500	-57.122360
4909.570313	-57.717278
4995.703125	-66.943886
5081.835938	-73.446091
5167.968750	-79.233337
5254.101563	-83.748940
5340.234375	-80.298691
5426.367188	-76.611183
5512.500000	-76.355759
5598.632813	-70.410034
5684.765625	-66.869255
5770.898438	-69.597908
5857.031250	-73.098312
5943.164063	-81.608101
6029.296875	-73.996193
6115.429688	-72.629166
6201.562500	-72.483612
6287.695313	-73.108574
6373.828125	-75.811981
6459.960938	-78.972786
6546.093750	-81.938545
6632.226563	-83.979393
6718.359375	-85.402779
6804.492188	-84.139351
6890.625000	-87.791565
6976.757813	-86.944344
7062.890625	-79.713501
7149.023438	-78.360664
7235.156250	-81.657806
7321.289063	-86.309296
7407.421875	-84.361122
7493.554688	-83.943314
7579.687500	-79.888924
7665.820313	-77.148148
7751.953125	-79.188118
7838.085938	-85.077217
7924.218750	-86.437241
8010.351563	-88.739929
8096.484375	-90.202530
8182.617188	-86.240303
8268.750000	-89.255875
8354.882813	-95.901054
8441.015625	-95.519485
8527.148438	-94.630219
8613.281250	-89.882637
8699.414063	-86.840179
8785.546875	-89.731384
8871.679688	-95.395546
8957.812500	-97.043022
9043.945313	-95.232574
9130.078125	-98.479256
9216.210938	-104.624969
9302.343750	-96.734566
9388.476563	-95.531288
9474.609375	-92.880127
9560.742188	-94.925568
9646.875000	-95.298973
9733.007813	-89.808128
9819.140625	-90.628609
9905.273438	-98.846443
9991.406250	-91.904037
10077.539063	-86.453880
10163.671875	-86.202362
10249.804688	-91.014275
10335.937500	-96.539299
10422.070313	-92.761734
10508.203125	-89.781342
10594.335938	-91.417313
10680.468750	-94.743896
10766.601563	-92.298439
10852.734375	-91.688431
10938.867188	-94.860916
11025.000000	-102.094391
11111.132813	-97.745636
11197.265625	-97.340836
11283.398438	-97.831116
11369.531250	-93.464088
11455.664063	-89.630486
11541.796875	-90.535805
11627.929688	-89.610435
11714.062500	-90.540482
11800.195313	-96.691978
11886.328125	-99.880333
11972.460938	-105.805534
12058.593750	-104.200172
12144.726563	-100.120979
12230.859375	-99.350914
12316.992188	-104.989166
12403.125000	-98.016640
12489.257813	-97.512947
