Frequency (Hz)	Level (dB)
86.132813	-47.243240
172.265625	-50.157307
258.398438	-55.359329
344.531250	-58.646080
430.664063	-59.849846
516.796875	-58.397064
602.929688	-58.809612
689.062500	-59.769516
775.195313	-60.294029
861.328125	-61.475197
947.460938	-62.708183
1033.593750	-59.031609
1119.726563	-52.776142
1205.859375	-49.409771
1291.992188	-50.955719
1378.125000	-54.272137
1464.257813	-56.641930
1550.390625	-59.235138
1636.523438	-61.566914
1722.656250	-66.835739
1808.789063	-70.890747
1894.921875	-72.165596
1981.054688	-72.978218
2067.187500	-58.059181
2153.320313	-50.297699
2239.453125	-50.888432
2325.585938	-57.049236
2411.718750	-62.514515
2497.851563	-65.293709
2583.984375	-62.955692
2670.117188	-61.389122
2756.250000	-63.350712
2842.382813	-60.962761
2928.515625	-55.745617
3014.648438	-59.860100
3100.781250	-60.985233
3186.914063	-56.588192
3273.046875	-57.191051
3359.179688	-59.738300
3445.312500	-60.436600
3531.445313	-61.645927
3617.578125	-59.439491
3703.710938	-60.156548
3789.843750	-61.938881
3875.976563	-57.983288
3962.109375	-57.534924
4048.242188	-51.207817
4134.375000	-45.901024
4220.507813	-47.447975
4306.640625	-54.252499
4392.773438	-60.382450
4478.906250	-58.665257
4565.039063	-56.484135
4651.171875	-54.116817
4737.304688	-49.322254
4823.437500	-41.086403
4909.570313	-41.291958
4995.703125	-49.967087
5081.835938	-56.237427
5167.968750	-57.938610
5254.101563	-59.690289
5340.234375	-60.657166
5426.367188	-55.422607
5512.500000	-53.330959
5598.632813	-57.714577
5684.765625	-62.631355
5770.898438	-66.992119
5857.031250	-63.798279
5943.164063	-63.192787
6029.296875	-63.992779
6115.429688	-63.532776
6201.562500	-63.627460
6287.695313	-65.680046
6373.828125	-72.123009
6459.960938	-72.274361
6546.093750	-67.998001
6632.226563	-68.264824
6718.359375	-72.537720
6804.492188	-77.875458
6890.625000	-74.231018
6976.757813	-67.660133
7062.890625	-64.934853
7149.023438	-65.094727
7235.156250	-67.161690
7321.289063	-70.043892
7407.421875	-73.516068
7493.554688	-68.090096
7579.687500	-63.546310
7665.820313	-64.925011
7751.953125	-67.461723
7838.085938	-73.266113
7924.218750	-76.363182
8010.351563	-79.860435
8096.484375	-73.970329
8182.617188	-73.783287
8268.750000	-79.142548
8354.882813	-78.396347
8441.015625	-78.708801
8527.148438	-79.105728
8613.281250	-81.793449
8699.414063	-88.622856
8785.546875	-93.296547
8871.679688	-88.973267
8957.812500	-81.326111
9043.945313	-79.002678
9130.078125	-78.476387
9216.210938	-78.310570
9302.343750	-79.922485
9388.476563	-79.942192
9474.609375	-81.969757
9560.742188	-81.942314
9646.875000	-81.024017
9733.007813	-79.360313
9819.140625	-74.797096
9905.273438	-71.984909
9991.406250	-67.202789
10077.539063	-62.071186
10163.671875	-61.837952
10249.804688	-66.691971
10335.937500	-71.165878
10422.070313	-73.699974
10508.203125	-74.358109
10594.335938	-74.572800
10680.468750	-77.456207
10766.601563	-79.850166
10852.734375	-79.842331
10938.867188	-81.217781
11025.000000	-83.518463
11111.132813	-89.548309
11197.265625	-89.304520
11283.398438	-86.103348
11369.531250	-85.272438
11455.664063	-88.818626
11541.796875	-97.634781
11627.929688	-96.659508
11714.062500	-95.266090
11800.195313	-90.928444
11886.328125	-87.231056
11972.460938	-84.653534
12058.593750	-85.706879
12144.726563	-89.612938
12230.859375	-88.978554
12316.992188	-93.205040
12403.125000	-88.612862
12489.257813	-86.986504
12575.390625	-90.632530
12661.523438	-93.796532
12747.656250	-94.970078
12833.789063	-98.242081
12919.921875	-92.944931
13006.054688	-87.994354
13092.187500	-85.030205
13178.320313	-84.336723
13264.453125	-86.641327
13350.585938	-91.501236
13436.718750	-92.183273
13522.851563	-90.142746
13608.984375	-87.638824
13695.117188	-89.828453
13781.250000	-86.902779
13867.382813	-82.562653
13953.515625	-83.586182
14039.648438	-86.915359
14125.781250	-90.715370
14211.914063	-92.565186
14298.046875	-93.267380
14384.179688	-93.773384
14470.312500	-93.729355
14556.445313	-91.626350
14642.578125	-89.185806
14728.710938	-91.717598
14814.843750	-96.403755
14900.976563	-93.417595
14987.109375	-91.858566
15073.242188	-93.409477
15159.375000	-100.353241
15245.507813	-97.953789
15331.640625	-98.486015
15417.773438	-91.176308
15503.906250	-89.402649
15590.039063	-93.677963
15676.171875	-88.821556
15762.304688	-84.721336
15848.437500	-82.963303
15934.570313	-80.697052
16020.703125	-80.040016
16106.835938	-82.192802
16192.968750	-84.874832
16279.101563	-86.594254
16365.234375	-89.586021
16451.367188	-93.557671
16537.500000	-99.855583
16623.632813	-95.500229
16709.765625	-97.136353
16795.898438	-95.827293
16882.031250	-91.976677
16968.164063	-91.823486
