Frequency (Hz)	Level (dB)
86.132813	-48.213985
172.265625	-51.243084
258.398438	-54.594791
344.531250	-58.761032
430.664063	-59.257027
516.796875	-59.127014
602.929688	-59.651859
689.062500	-60.743343
775.195313	-61.319118
861.328125	-62.523094
947.460938	-64.364815
1033.593750	-57.033142
1119.726563	-51.378323
1205.859375	-53.010792
1291.992188	-57.085094
1378.125000	-57.211929
1464.257813	-59.718361
1550.390625	-62.674900
1636.523438	-68.237671
1722.656250	-70.390083
1808.789063	-62.218090
1894.921875	-54.507294
1981.054688	-52.037479
2067.187500	-58.135448
2153.320313	-52.593464
2239.453125	-52.755825
2325.585938	-57.977283
2411.718750	-63.679482
2497.851563	-65.666832
2583.984375	-60.451790
2670.117188	-58.487705
2756.250000	-57.487324
2842.382813	-55.352280
2928.515625	-58.950119
3014.648438	-67.060974
3100.781250	-65.117134
3186.914063	-61.394714
3273.046875	-56.688225
3359.179688	-55.358799
3445.312500	-56.424873
3531.445313	-57.100956
3617.578125	-58.209602
3703.710938	-51.475201
3789.843750	-45.023720
3875.976563	-45.410950
3962.109375	-54.077820
4048.242188	-58.434853
4134.375000	-55.338070
4220.507813	-59.894043
4306.640625	-57.301792
4392.773438	-59.558647
4478.906250	-65.787178
4565.039063	-61.288879
4651.171875	-55.686947
4737.304688	-50.154495
4823.437500	-42.575668
4909.570313	-42.996777
4995.703125	-51.749352
5081.835938	-58.105042
5167.968750	-60.291443
5254.101563	-60.209900
5340.234375	-60.066380
5426.367188	-59.960346
5512.500000	-53.632187
5598.632813	-47.702614
5684.765625	-49.412716
5770.898438	-58.013096
5857.031250	-61.348530
5943.164063	-60.737659
6029.296875	-60.071938
6115.429688	-60.636112
6201.562500	-53.788544
6287.695313	-51.449596
6373.828125	-55.565651
6459.960938	-62.611382
6546.093750	-67.634041
6632.226563	-72.231903
6718.359375	-71.105919
6804.492188	-71.953239
6890.625000	-75.652443
6976.757813	-74.600014
7062.890625	-75.240417
7149.023438	-77.102051
7235.156250	-70.549805
7321.289063	-68.622368
7407.421875	-68.921875
7493.554688	-68.913124
7579.687500	-66.679497
7665.820313	-69.576050
7751.953125	-70.006538
7838.085938	-71.579475
7924.218750	-64.146294
8010.351563	-60.113796
8096.484375	-55.930119
8182.617188	-53.659889
8268.750000	-55.278374
8354.882813	-57.498081
8441.015625	-57.947083
8527.148438	-61.790745
8613.281250	-65.954559
8699.414063	-69.250656
8785.546875	-72.450157
8871.679688	-73.023727
8957.812500	-73.988045
9043.945313	-75.918243
9130.078125	-79.405197
9216.210938	-79.097206
9302.343750	-80.117813
9388.476563	-82.746971
9474.609375	-80.878456
9560.742188	-76.458702
9646.875000	-77.658760
9733.007813	-74.864372
9819.140625	-72.468109
9905.273438	-75.983879
9991.406250	-77.992989
10077.539063	-70.528244
10163.671875	-67.404984
10249.804688	-69.481606
10335.937500	-71.952499
10422.070313	-72.199799
10508.203125	-72.373039
10594.335938	-74.944466
10680.468750	-78.084007
10766.601563	-78.519943
10852.734375	-77.797104
10938.867188	-74.405975
11025.000000	-73.810913
11111.132813	-77.221069
11197.265625	-79.544250
11283.398438	-81.007637
11369.531250	-84.110512
11455.664063	-85.310005
11541.796875	-84.917671
11627.929688	-85.320450
11714.062500	-87.352325
11800.195313	-93.597084
11886.328125	-93.378830
11972.460938	-87.093605
12058.593750	-85.583702
12144.726563	-86.968964
12230.859375	-86.972046
12316.992188	-85.899178
12403.125000	-83.884453
12489.257813	-83.746956
12575.390625	-85.053185
12661.523438	-87.370346
12747.656250	-92.281822
12833.789063	-97.834145
12919.921875	-96.953087
13006.054688	-98.888275
13092.187500	-94.622025
13178.320313	-93.623970
13264.453125	-99.466774
13350.585938	-95.613258
13436.718750	-92.954323
13522.851563	-90.859772
13608.984375	-89.647163
13695.117188	-90.641571
13781.250000	-90.695129
13867.382813	-88.527199
13953.515625	-87.474724
14039.648438	-89.123680
14125.781250	-90.703331
14211.914063	-90.889771
14298.046875	-96.249161
14384.179688	-97.490417
14470.312500	-93.614883
14556.445313	-92.091888
14642.578125	-93.231781
14728.710938	-88.287903
14814.843750	-83.398506
14900.976563	-83.491974
14987.109375	-84.806198
15073.242188	-87.106758
15159.375000	-90.385628
15245.507813	-86.466080
15331.640625	-88.323914
15417.773438	-85.461472
15503.906250	-83.631859
15590.039063	-84.614403
15676.171875	-84.086761
15762.304688	-83.191193
15848.437500	-81.959114
15934.570313	-80.070068
16020.703125	-79.106506
16106.835938	-81.426811
16192.968750	-85.009613
16279.101563	-85.365646
16365.234375	-85.412804
16451.367188	-87.630325
16537.500000	-90.846924
16623.632813	-93.182777
16709.765625	-96.152397
16795.898438	-100.104340
16882.031250	-101.074287
16968.164063	-100.790619
17054.296875	-101.275085
17140.429688	-101.173256
17226.562500	-98.164291
17312.695313	-103.257896
17398.828125	-102.036469
17484.960938	-99.941895
17571.093750	-100.356308
17657.226563	-104.986298
17743.359375	-110.999992
17829.492188	-108.607582
17915.625000	-105.018463
18001.757813	-102.660408
18087.890625	-102.093803
18174.023438	-102.463707
18260.156250	-99.318703
18346.289063	-100.486763
18432.421875	-102.147919
18518.554688	-100.928291
18604.687500	-100.711472
18690.820313	-100.694420
18776.953125	-100.538025
18863.085938	-99.400902
18949.218750	-97.122292
19035.351563	-95.799911
19121.484375	-96.499008
19207.617188	-97.361038
19293.750000	-98.469475
19379.882813	-98.681870
19466.015625	-98.104134
19552.148438	-99.239632
19638.281250	-104.302460
19724.414063	-112.868935
19810.546875	-108.964508
19896.679688	-107.640884
19982.812500	-108.760551
20068.945313	-113.287308
20155.078125	-115.922798
20241.210938	-112.153435
20327.343750	-109.366661
20413.476563	-110.278076
20499.609375	-113.690880
20585.742188	-114.457520
20671.875000	-115.724731
20758.007813	-115.399994
20844.140625	-114.426537
20930.273438	-117.278557
21016.406250	-120.328140
21102.539063	-118.528610
21188.671875	-116.751816
21274.804688	-117.792931
21360.937500	-122.529083
21447.070313	-128.460907
21533.203125	-132.373627
21619.335938	-133.165054
21705.468750	-137.180511
21791.601563	-139.766968
21877.734375	-141.674316
21963.867188	-144.914886
