Frequency (Hz)	Level (dB)
86.132813	-64.935448
172.265625	-59.656540
258.398438	-61.149212
344.531250	-63.816750
430.664063	-63.385990
516.796875	-68.218468
602.929688	-71.697105
689.062500	-71.311226
775.195313	-71.257057
861.328125	-71.107697
947.460938	-70.163177
1033.593750	-63.549381
1119.726563	-58.220100
1205.859375	-57.378643
1291.992188	-59.854149
1378.125000	-61.213661
1464.257813	-61.923870
1550.390625	-63.693989
1636.523438	-68.023018
1722.656250	-74.718071
1808.789063	-66.199280
1894.921875	-65.749840
1981.054688	-70.531685
2067.187500	-60.926498
2153.320313	-55.772041
2239.453125	-57.769833
2325.585938	-64.279419
2411.718750	-71.917641
2497.851563	-79.711945
2583.984375	-73.057983
2670.117188	-69.275452
2756.250000	-69.453430
2842.382813	-70.640022
2928.515625	-65.888420
3014.648438	-68.102791
3100.781250	-61.959732
3186.914063	-58.411789
3273.046875	-62.939713
3359.179688	-72.213188
3445.312500	-79.627945
3531.445313	-70.802933
3617.578125	-65.813423
3703.710938	-67.006851
3789.843750	-69.157509
3875.976563	-68.760986
3962.109375	-65.881454
4048.242188	-57.465084
4134.375000	-51.303860
4220.507813	-50.777554
4306.640625	-52.618172
4392.773438	-55.939320
4478.906250	-62.988861
4565.039063	-68.555489
4651.171875	-65.746391
4737.304688	-57.819046
4823.437500	-52.285873
4909.570313	-53.064278
4995.703125	-61.233479
5081.835938	-70.966873
5167.968750	-70.382133
5254.101563	-67.162628
5340.234375	-64.711166
5426.367188	-61.336529
5512.500000	-61.815197
5598.632813	-66.764885
5684.765625	-71.111221
5770.898438	-69.680923
5857.031250	-70.018166
5943.164063	-72.608902
6029.296875	-72.518311
6115.429688	-72.052765
6201.562500	-72.552475
6287.695313	-71.347351
6373.828125	-72.865662
6459.960938	-80.259521
6546.093750	-84.404701
6632.226563	-82.660957
6718.359375	-83.055992
6804.492188	-80.559601
6890.625000	-80.904961
6976.757813	-82.418602
7062.890625	-82.862724
7149.023438	-81.146042
7235.156250	-80.772202
7321.289063	-79.238075
7407.421875	-78.661995
7493.554688	-78.350525
7579.687500	-79.568230
7665.820313	-82.553131
7751.953125	-81.978882
7838.085938	-83.738861
7924.218750	-88.515556
8010.351563	-86.860954
8096.484375	-87.228569
8182.617188	-89.203445
8268.750000	-93.388954
8354.882813	-101.755516
8441.015625	-94.454849
8527.148438	-93.625908
8613.281250	-99.574913
8699.414063	-96.214531
8785.546875	-93.654846
8871.679688	-92.445488
8957.812500	-92.496078
9043.945313	-96.833359
