Frequency (Hz)	Level (dB)
86.132813	-51.251522
172.265625	-51.236362
258.398438	-53.508747
344.531250	-55.913387
430.664063	-58.606781
516.796875	-59.671787
602.929688	-58.949806
689.062500	-58.792549
775.195313	-59.541061
861.328125	-60.749672
947.460938	-61.644371
1033.593750	-58.981758
1119.726563	-53.577206
1205.859375	-49.727390
1291.992188	-50.591152
1378.125000	-52.775211
1464.257813	-54.897015
1550.390625	-57.702625
1636.523438	-63.174564
1722.656250	-73.969055
1808.789063	-63.777325
1894.921875	-64.138855
1981.054688	-67.280006
2067.187500	-63.775173
2153.320313	-57.503059
2239.453125	-59.370884
2325.585938	-62.191891
2411.718750	-64.361420
2497.851563	-65.108276
2583.984375	-62.489265
2670.117188	-60.421249
2756.250000	-60.382637
2842.382813	-61.239155
2928.515625	-60.368599
3014.648438	-61.746857
3100.781250	-63.159000
3186.914063	-62.872181
3273.046875	-69.637039
3359.179688	-69.949333
3445.312500	-69.345627
3531.445313	-69.414101
3617.578125	-62.619061
3703.710938	-60.352722
3789.843750	-61.067135
3875.976563	-63.073044
3962.109375	-65.223557
4048.242188	-60.208118
4134.375000	-52.627441
4220.507813	-51.836212
4306.640625	-53.317509
4392.773438	-55.541157
4478.906250	-57.937294
4565.039063	-61.958172
4651.171875	-69.470169
4737.304688	-55.617069
4823.437500	-49.307167
4909.570313	-49.742462
4995.703125	-56.595970
5081.835938	-64.369644
5167.968750	-69.141418
5254.101563	-68.693932
5340.234375	-66.503151
5426.367188	-65.377983
5512.500000	-66.785469
5598.632813	-71.705086
5684.765625	-71.943962
5770.898438	-72.231384
5857.031250	-71.732430
5943.164063	-76.413132
6029.296875	-74.877396
6115.429688	-69.858604
6201.562500	-65.944046
6287.695313	-64.007141
6373.828125	-64.898613
6459.960938	-67.210449
6546.093750	-67.887383
6632.226563	-68.169647
6718.359375	-69.019775
6804.492188	-70.152634
6890.625000	-69.765457
6976.757813	-67.227119
7062.890625	-66.907822
7149.023438	-68.138672
7235.156250	-71.911209
7321.289063	-75.518242
7407.421875	-74.510399
7493.554688	-68.915749
7579.687500	-64.617294
7665.820313	-63.439083
7751.953125	-63.943218
7838.085938	-65.658730
7924.218750	-68.420235
8010.351563	-72.457115
8096.484375	-75.232086
8182.617188	-75.042145
8268.750000	-74.681160
8354.882813	-74.764587
8441.015625	-75.874207
8527.148438	-78.388107
8613.281250	-80.384506
8699.414063	-81.516640
8785.546875	-80.068336
8871.679688	-79.212105
8957.812500	-77.774635
9043.945313	-75.603432
9130.078125	-72.414368
9216.210938	-72.714333
9302.343750	-76.816078
9388.476563	-79.194427
9474.609375	-76.755585
9560.742188	-75.189514
9646.875000	-76.533424
9733.007813	-80.307213
9819.140625	-75.332207
9905.273438	-69.818130
9991.406250	-65.337524
10077.539063	-62.171314
10163.671875	-61.959969
10249.804688	-65.076332
10335.937500	-70.115288
10422.070313	-74.134254
10508.203125	-77.278374
10594.335938	-79.616631
10680.468750	-81.027390
10766.601563	-85.508278
10852.734375	-91.634789
10938.867188	-87.597641
11025.000000	-82.600342
11111.132813	-82.501884
11197.265625	-84.183563
11283.398438	-82.562851
11369.531250	-83.193993
11455.664063	-87.144257
11541.796875	-87.099518
11627.929688	-85.123627
11714.062500	-83.337120
11800.195313	-82.755806
11886.328125	-82.953377
11972.460938	-83.146530
12058.593750	-83.730209
12144.726563	-85.094154
12230.859375	-87.011200
12316.992188	-89.771996
12403.125000	-91.936012
12489.257813	-92.285660
12575.390625	-95.617699
12661.523438	-94.334145
12747.656250	-90.952835
12833.789063	-90.660416
12919.921875	-91.711044
13006.054688	-93.972206
13092.187500	-97.234909
13178.320313	-94.515465
13264.453125	-92.009117
13350.585938	-92.451370
13436.718750	-94.869675
13522.851563	-95.909981
13608.984375	-99.504547
13695.117188	-99.416687
13781.250000	-93.968819
13867.382813	-91.508774
13953.515625	-91.088898
14039.648438	-93.077820
14125.781250	-95.809631
14211.914063	-97.913574
14298.046875	-98.385933
14384.179688	-95.389725
14470.312500	-92.615112
14556.445313	-93.196899
14642.578125	-98.649277
14728.710938	-97.105202
14814.843750	-93.036499
14900.976563	-91.746162
14987.109375	-89.250031
15073.242188	-87.478630
15159.375000	-87.986740
15245.507813	-89.836639
15331.640625	-90.783180
15417.773438	-90.205055
15503.906250	-88.624931
15590.039063	-90.755287
15676.171875	-95.571411
15762.304688	-95.879700
15848.437500	-91.594910
15934.570313	-89.480377
16020.703125	-90.454803
16106.835938	-92.702568
16192.968750	-94.081017
16279.101563	-94.559212
16365.234375	-95.784775
16451.367188	-99.184998
16537.500000	-99.560921
16623.632813	-97.000031
16709.765625	-97.449371
16795.898438	-97.543983
16882.031250	-93.170067
16968.164063	-90.967842
17054.296875	-92.358391
17140.429688	-96.246651
17226.562500	-94.794006
17312.695313	-93.305565
17398.828125	-95.222939
17484.960938	-102.014191
17571.093750	-103.898262
17657.226563	-97.959000
17743.359375	-98.454094
17829.492188	-98.846786
17915.625000	-97.002922
18001.757813	-99.577599
18087.890625	-108.386047
18174.023438	-110.568245
18260.156250	-110.597931
18346.289063	-108.741547
18432.421875	-105.923431
18518.554688	-106.018837
18604.687500	-106.907455
18690.820313	-105.720932
18776.953125	-106.271347
18863.085938	-105.923752
18949.218750	-105.846657
19035.351563	-105.056931
19121.484375	-103.125229
19207.617188	-102.765762
19293.750000	-103.551102
19379.882813	-105.687904
19466.015625	-104.900230
